measurement_id,measurement_name,peak_id,cf_id,mono_cf_id,peak_mz,peak_mz_nominal,peak_charge,peak_mass_deconvoluted,peak_intensity,peak_relint_bp,peak_relint_tic,peak_resolution,peak_sn,formula_json,formula_mass,formula_mass_nominal,formula_error_relative,formula_score_primary,formula_score_secondary,formula_hc,formula_oc,formula_nc,formula_sc,formula_pc,formula_dbe,formula_dbe_o,peak_kmd_ch2,peak_kmd_co2,peak_kmd_h2,peak_kmd_nh2,formula_ai,formula_ai_mod,formula_ai_con,formula_xc,formula_nosc,formula_f_star,formula_z_x,formula_dbe_div_c,formula_dbe_div_h,formula_dbe_div_o,formula_feature,peak_kmd_div_zstar,peak_zstar,formula_string,formula_class,C,H,O,Na,S,N,occurrence_count,peak_intensity_rank,measurement_rank
25587,CBZ_irr_1,239269142,8811000,8811000,187.094093,187,1,186.0868165479,1572899.6,0.0124619130753572,0.000576425987962395,1083671.6,34.54,"[{""C"":7,""H"":15,""O"":4,""Na"":1}]",186.08680324,186,-0.07151447,1,,2.143,0.571,0,0,0,0,-4,0.114818789043085,0.86264952093731,0.358557230199864,0.124597939261577,0,0,-0.3,0,-1,-8.5,1 (Na1 O4),0,0,0,,-0.0127576432270094,-9,C7 H15 O4 Na1,CHNO,7,15,4,1,,,2,231,2
25587,CBZ_irr_1,239269143,8813000,8813000,187.096476,187,1,186.0891995479,514068.4,0.00407290822350515,0.000188392434806549,1130094.6,10.01,"[{""C"":9,""H"":14,""O"":4}]",186.08920893,186,0.05041722,1,,1.556,0.444,0,0,0,3,-1,0.112438449933052,0.86026596997084,0.356192732470248,0.122217724707639,0,0.142857142857143,0.142857142857143,0,-0.666666666666667,-5.5,-4 (O4),0.333333333333333,0.214285714285714,0.75,,-0.0124931611036724,-9,C9 H14 O4,CHO,9,14,4,,,,1,815,1
25587,CBZ_irr_1,239269144,8821000,8821000,187.105329,187,1,186.0980525479,460519.3,0.00364864450733178,0.000168768109851545,954219.4,8.77,"[{""C"":6,""H"":15,""N"":2,""O"":3,""Na"":1}]",186.09803662,186,-0.08558876,1,,2.5,0.5,0.333,0,0,0,-3,0.103595335312292,0.851410923094534,0.347408469608212,0.113375072821015,0,0,-1.2,0,-0.5,-7.5,3 (N2 Na1 O3),0,0,0,,-0.0115105928124769,-9,C6 H15 N2 O3 Na1,CHNO,6,15,3,1,,2,1,882,1
25587,CBZ_irr_1,239269147,8829000,8829000,187.120616,187,1,186.1133395479,442932.2,0.00350930381994931,0.000162322904135367,905870.1,8.36,"[{""C"":10,""H"":15,""N"":2,""Na"":1}]",186.11329276,186,-0.25139472,1,,1.5,0,0.2,0,0,4,4,0.0883254049827826,0.836120388631883,0.332240162099851,0.0981059415219079,0.3125,0.3125,0.3125,2.55555555555556,-0.9,-0.5,-5 (N2 Na1),0.4,0.266666666666667,0,,-0.00981393388697585,-9,C10 H15 N2 Na1,CHN,10,15,,1,,2,1,906,1
25587,CBZ_irr_1,239269148,8835000,8835000,187.132854,187,1,186.1255775479,616816.2,0.00488696790810561,0.000226046778495086,1154906.8,12.39,"[{""C"":10,""H"":18,""O"":3}]",186.12559444,186,0.09075646,1,,1.8,0.3,0,0,0,2,-1,0.0761010700987299,0.823879559119661,0.320097181313088,0.085882246301253,0,0.0588235294117647,0.0588235294117647,0,-1.2,-5.5,-2 (O3),0.2,0.111111111111111,0.666666666666667,,-0.00845567445541443,-9,C10 H18 O3,CHO,10,18,3,,,,1,570,1
25587,CBZ_irr_1,239269199,8977000,8977000,188.031835,188,1,187.0245585479,396593.3,0.00314216573700513,0.000145340926256047,1243845.9,7.21,"[{""C"":8,""H"":6,""N"":1,""O"":3,""Na"":1}]",187.02453733,187,-0.11344982,1,,0.75,0.375,0.125,0,0,6,3,0.17812388441493,0.924690708346986,0.4280961181762,0.1879520491145,0.625,0.727272727272727,0.727272727272727,2.6,0.375,-1,-10 (N1 Na1 O3),0.75,1,2,,-0.0222654855518662,-8,C8 H6 N1 O3 Na1,CHNO,8,6,3,1,,1,1,963,1
25587,CBZ_irr_1,239269205,9060000,9060000,188.128127,188,1,187.1208505479,1014985.8,0.00804162249918679,0.000371965376895513,982887,21.39,"[{""C"":9,""H"":17,""N"":1,""O"":3}]",187.1208434,187,-0.03819938,1,,1.889,0.333,0.111,0,0,2,-1,0.0819394053615667,0.828376444954813,0.33255175586865,0.0917726031111954,0,0,-0.0769230769230769,0,-0.888888888888889,-5,-1 (N1 O3),0.222222222222222,0.117647058823529,0.666666666666667,,-0.0102424256701958,-8,C9 H17 N1 O3,CHNO,9,17,3,,,1,1,340,1
25587,CBZ_irr_1,239269209,9069000,9069000,188.164501,188,1,187.1572245479,350998.1,0.00278091990856603,0.000128631494702792,1217396.6,6.16,"[{""C"":10,""H"":21,""N"":1,""O"":2}]",187.15722891,187,0.02330714,1,,2.1,0.2,0.1,0,0,1,-1,0.0456060210608484,0.791994035028438,0.296460173654424,0.0554411200292577,0,0,-0.125,0,-1.4,-5,1 (N1 O2),0.1,0.0476190476190476,0.5,,-0.00570075263260605,-8,C10 H21 N1 O2,CHNO,10,21,2,,,1,1,1004,1
25587,CBZ_irr_1,239269249,9245000,9245000,189.027078,189,1,188.0198015479,630671.7,0.00499674353308232,0.000231124451778374,920238,12.57,"[{""C"":7,""H"":5,""N"":2,""O"":3,""Na"":1}]",188.0197863,188,-0.08109732,1,,0.714,0.429,0.286,0,0,6,3,0.183992186179381,0.929217601118381,0.440580459803471,0.193872370858003,0.75,0.857142857142857,0.857142857142857,2.6,1,-0.5,-9 (N2 Na1 O3),0.857142857142857,1.2,2,,-0.0262845980256259,-7,C7 H5 N2 O3 Na1,CHNO,7,5,3,1,,2,1,550,1
25587,CBZ_irr_1,239269254,9291000,9291000,189.052213,189,1,188.0449365479,543240.5,0.00430403561041887,0.000199083235772763,1208187,10.56,"[{""C"":9,""H"":9,""O"":3,""Na"":1}]",188.04493843,188,0.01000878,1,,1,0.333,0,0,0,5,2,0.158885252259552,0.904076789728435,0.415640614887991,0.168766750709977,0.416666666666667,0.533333333333333,0.533333333333333,2.5,-0.333333333333333,-1.5,-9 (Na1 O3),0.555555555555556,0.555555555555556,1.66666666666667,,-0.022697893179936,-7,C9 H9 O3 Na1,CHNO,9,9,3,1,,,1,733,1
25587,CBZ_irr_1,239269255,9305000,9305000,189.063467,189,1,188.0561905479,434956.4,0.00344611242088834,0.000159399984964435,1125452.9,8.08,"[{""C"":8,""H"":9,""N"":2,""O"":2,""Na"":1}]",188.05617181,188,-0.09963991,1,,1.125,0.25,0.25,0,0,5,3,0.147643818627813,0.892820187723942,0.404473994053348,0.157525905309285,0.375,0.5,0.5,2.55555555555556,0.125,-0.5,-7 (N2 Na1 O2),0.625,0.555555555555556,2.5,,-0.0210919740896876,-7,C8 H9 N2 O2 Na1,CHNO,8,9,2,1,,2,1,916,1
25587,CBZ_irr_1,239269258,9319000,9319000,189.073347,189,1,188.0660705479,1242687.9,0.00984568156136489,0.000455412157575991,952554.6,26.61,"[{""C"":6,""H"":13,""O"":5,""Na"":1}]",188.0660678,188,-0.01461135,1,,2.167,0.833,0,0,0,0,-5,0.137774850769119,0.882937903397959,0.394670705103096,0.147657453864582,0,0,-0.375,0,-0.5,-8.5,1 (Na1 O5),0,0,0,,-0.0196821215384456,-7,C6 H13 O5 Na1,CHNO,6,13,5,1,,,2,284,1
25587,CBZ_irr_1,239269259,9321000,9321000,189.075776,189,1,188.0684995479,296952.8,0.00235272485356595,0.000108825325607686,1177675,4.91,"[{""C"":8,""H"":12,""O"":5}]",188.06847348,188,-0.13860856,1,,1.5,0.625,0,0,0,3,-2,0.135348563023314,0.880508341795945,0.392260564530204,0.145231293079263,0,0.0909090909090909,0.166666666666667,0,-0.25,-5.5,-4 (O5),0.375,0.25,0.6,,-0.0193355090033305,-7,C8 H12 O5,CHO,8,12,5,,,,1,1061,1
25587,CBZ_irr_1,239269261,9337000,9337000,189.088614,189,1,188.0813375479,2500261.3,0.0198092993260852,0.000916279456118268,968583.5,55.46,"[{""C"":10,""H"":13,""O"":2,""Na"":1}]",188.08132394,188,-0.07235115,1,,1.3,0.2,0,0,0,4,2,0.122524898107372,0.86766737355947,0.379522242309207,0.132408299187858,0.3125,0.388888888888889,0.388888888888889,2.42857142857143,-0.9,-1.5,-7 (Na1 O2),0.4,0.307692307692308,2,,-0.0175035568724817,-7,C10 H13 O2 Na1,CHNO,10,13,2,1,,,2,157,1
25587,CBZ_irr_1,239269265,9358000,9358000,189.123384,189,1,188.1161075479,264657.5,0.00209685269151404,0.0000969899546729858,1194877.1,4.17,"[{""C"":8,""H"":16,""N"":2,""O"":3}]",188.11609237,188,-0.08068369,1,,2,0.375,0.25,0,0,2,-1,0.0877937227585903,0.832889334489266,0.345022206195807,0.0976789412190442,0,0,-0.333333333333333,0,-0.5,-4.5,0 (N2 O3),0.25,0.125,0.666666666666667,,-0.0125419603940843,-7,C8 H16 N2 O3,CHNO,8,16,3,,,2,1,1083,1
25587,CBZ_irr_1,239269266,9370000,9370000,189.148563,189,1,188.1412865479,261410.4,0.00207112627010291,0.000095799978640496,1163609,4.1,"[{""C"":10,""H"":20,""O"":3}]",188.1412445,188,-0.22349113,1,,2,0.3,0,0,0,1,-2,0.0626428379697757,0.807704512926193,0.320038702908505,0.0725293725018332,0,0,-0.0588235294117647,0,-1.4,-5.5,0 (O3),0.1,0.05,0.333333333333333,,-0.00894897685282509,-7,C10 H20 O3,CHO,10,20,3,,,,1,1086,1
25587,CBZ_irr_1,239269301,9592000,9592000,190.122608,190,1,189.1153315479,431448.5,0.00341831970934016,0.000158114432648717,925752.7,7.91,"[{""C"":12,""H"":15,""N"":1,""O"":1}]",189.1153641,189,0.17212827,1,,1.25,0.083,0.083,0,0,6,5,0.0896854697613208,0.833434306825239,0.353556457406967,0.0996229162821862,0.4,0.428571428571429,0.428571428571429,2.63636363636364,-0.833333333333333,2,-9 (N1 O1),0.5,0.4,6,,-0.0149475782935535,-6,C12 H15 N1 O1,CHNO,12,15,1,,,1,1,925,1
25587,CBZ_irr_1,239269302,9600000,9600000,190.14377,190,1,189.1364935479,490048.2,0.00388259878197901,0.000179589668554937,986315.8,9.24,"[{""C"":9,""H"":19,""N"":1,""O"":3}]",189.13649347,189,-0.00041187,1,,2.111,0.333,0.111,0,0,1,-2,0.0685470995360902,0.812267414020994,0.332558765021815,0.0784856521655399,0,0,-0.230769230769231,0,-1.11111111111111,-5,1 (N1 O3),0.111111111111111,0.0526315789473684,0.333333333333333,,-0.0114245165893484,-6,C9 H19 N1 O3,CHNO,9,19,3,,,1,1,855,1
25587,CBZ_irr_1,239269348,9815000,9815000,191.04272,191,1,190.0354435479,371886.9,0.00294641960724261,0.000136286685903393,978514,6.55,"[{""C"":7,""H"":7,""N"":2,""O"":3,""Na"":1}]",190.03543636,190,-0.037824,1,,1,0.429,0.286,0,0,5,2,0.170600879237242,0.91310957041577,0.440588461192334,0.180586418743445,0.25,0.571428571428571,0.571428571428571,2.5,0.714285714285714,-0.5,-7 (N2 Na1 O3),0.714285714285714,0.714285714285714,1.66666666666667,,-0.0341201758474483,-5,C7 H7 N2 O3 Na1,CHNO,7,7,3,1,,2,1,983,1
25587,CBZ_irr_1,239269350,9857000,9857000,191.067872,191,1,190.0605955479,2505208.5,0.0198484954555561,0.000918092473711793,932941,55.01,"[{""C"":9,""H"":11,""O"":3,""Na"":1}]",190.06058849,190,-0.037135,1,,1.222,0.333,0,0,0,4,1,0.145476964299888,0.887951755095287,0.415631748269561,0.155463818466444,0.25,0.4,0.4,2.33333333333333,-0.555555555555555,-1.5,-7 (Na1 O3),0.444444444444444,0.363636363636364,1.33333333333333,,-0.0290953928599777,-5,C9 H11 O3 Na1,CHNO,9,11,3,1,,,2,156,1
25587,CBZ_irr_1,239269353,9892000,9892000,191.104251,191,1,190.0969745479,20117062,0.159385302135986,0.00737236969114287,912185.7,455.05,"[{""C"":10,""H"":15,""O"":2,""Na"":1}]",190.096974,190,-0.00288221,1,,1.5,0.2,0,0,0,3,1,0.109138585582201,0.8515643440129,0.379535204876703,0.119127341228904,0.1875,0.277777777777778,0.277777777777778,2.2,-1.1,-1.5,-5 (Na1 O2),0.3,0.2,1.5,,-0.0218277171164402,-5,C10 H15 O2 Na1,CHNO,10,15,2,1,,,2,28,1
25587,CBZ_irr_1,239269356,9908000,9908000,191.127781,191,1,190.1205045479,407439.2,0.00322809662733278,0.000149315660958022,962253,7.36,"[{""C"":9,""H"":18,""O"":4}]",190.12050906,190,0.02373284,1,,2,0.444,0,0,0,1,-3,0.0856348594977305,0.828028903710276,0.356187898297804,0.0956248450250996,0,0,-0.142857142857143,0,-1.11111111111111,-5.5,0 (O4),0.111111111111111,0.0555555555555556,0.25,,-0.0171269718995461,-5,C9 H18 O4,CHO,9,18,4,,,,1,953,1
25587,CBZ_irr_1,239269357,9916000,9916000,191.14306,191,1,190.1357835479,341380.9,0.00270472387518391,0.000125107045964022,1053403.5,5.86,"[{""C"":13,""H"":18,""O"":1}]",190.1357652,190,-0.09649894,1,,1.385,0.077,0,0,0,5,4,0.0703729202353145,0.81274637109729,0.341027528675227,0.0803637043749461,0.333333333333333,0.36,0.36,2.55555555555556,-1.23076923076923,1.5,-8 (O1),0.384615384615385,0.277777777777778,5,,-0.0140745840470629,-5,C13 H18 O1,CHO,13,18,1,,,,1,1013,1
25587,CBZ_irr_1,239269361,9925000,9925000,191.16419,191,1,190.1569135479,2023485,0.0160318523695277,0.000741553586924484,820577.8,44.06,"[{""C"":10,""H"":22,""O"":3}]",190.15689456,190,-0.09985386,1,,2.2,0.3,0,0,0,0,-3,0.0492665142784858,0.791611485691675,0.320061587833237,0.0592584028540557,0,0,-0.176470588235294,0,-1.6,-5.5,2 (O3),0,0,0,,-0.00985330285569717,-5,C10 H22 O3,CHO,10,22,3,,,,1,186,1
25587,CBZ_irr_1,239269362,9929000,9929000,191.179427,191,1,190.1721505479,967330.8,0.00766405709856863,0.000354501083270956,968294.7,20.07,"[{""C"":14,""H"":22}]",190.1721507,190,0.0007998,1,,1.571,0,0,0,0,4,4,0.0340465281182958,0.7763709627894,0.304942892111058,0.0440392131108354,0.285714285714286,0.285714285714286,0.285714285714286,2.5,-1.57142857142857,1.5,-6 (),0.285714285714286,0.181818181818182,0,,-0.00680930562365916,-5,C14 H22,other,14,22,,,,,1,358,1
25587,CBZ_irr_1,239269397,10144000,10144000,192.099519,192,1,191.0922425479,533782,0.0042290969399384,0.000195616946375053,969925.7,10.12,"[{""C"":9,""H"":14,""N"":1,""O"":2,""Na"":1}]",191.09222297,191,-0.10245263,1,,1.556,0.222,0.111,0,0,3,1,0.11498191526195,0.856066231004093,0.391994740610897,0.125022692194449,0.0833333333333333,0.214285714285714,0.214285714285714,2.2,-0.777777777777778,-1,-4 (N1 Na1 O2),0.333333333333333,0.214285714285714,1.5,,-0.0287454788154875,-4,C9 H14 N1 O2 Na1,CHNO,9,14,2,1,,1,1,757,1
25587,CBZ_irr_1,239269400,10157000,10157000,192.123056,192,1,191.1157795479,523167.2,0.00414499702986639,0.000191726903693993,1106053.5,9.88,"[{""C"":8,""H"":17,""N"":1,""O"":4}]",191.11575802,191,-0.11264325,1,,2.125,0.5,0.125,0,0,1,-3,0.0914711969937798,0.832523789083041,0.368640488381914,0.101513204172818,0,0,-0.4,0,-0.75,-5,1 (N1 O4),0.125,0.0588235294117647,0.25,,-0.022867799248445,-4,C8 H17 N1 O4,CHNO,8,17,4,,,1,1,794,1
25587,CBZ_irr_1,239269402,10173000,10173000,192.159435,192,1,191.1521585479,314941.5,0.00249524737422695,0.000115417707072885,1021421,5.19,"[{""C"":9,""H"":21,""N"":1,""O"":3}]",191.15214353,191,-0.07856517,1,,2.333,0.333,0.111,0,0,0,-3,0.055132818276121,0.796136378000654,0.332543944989055,0.0651767269352774,0,0,-0.384615384615385,0,-1.33333333333333,-5,3 (N1 O3),0,0,0,,-0.0137832045690303,-4,C9 H21 N1 O3,CHNO,9,21,3,,,1,1,1048,1
25587,CBZ_irr_1,239269435,10398000,10398000,193.047132,193,1,192.0398555479,1370815.1,0.0108608194817947,0.000502367378268307,1028542.6,28.93,"[{""C"":8,""H"":9,""O"":4,""Na"":1}]",192.03985305,192,-0.0130072,1,,1.125,0.5,0,0,0,4,0,0.168427032725589,0.908234136168659,0.451739269758463,0.178517340082749,0.125,0.416666666666667,0.416666666666667,2.2,-0.125,-1.5,-7 (Na1 O4),0.5,0.444444444444444,1,,-0.0561423442418629,-3,C8 H9 O4 Na1,CHNO,8,9,4,1,,,1,266,1
25587,CBZ_irr_1,239269438,10420000,10420000,193.062389,193,1,192.0551125479,291301.3,0.00230794863152013,0.000106754200743156,1194366.3,4.66,"[{""C"":12,""H"":9,""O"":1,""Na"":1}]",192.05510919,192,-0.01748404,1,,0.75,0.083,0,0,0,8,7,0.153187068897694,0.892973608642251,0.436600729321839,0.163278173717202,0.681818181818182,0.695652173913044,0.695652173913044,2.75,-0.583333333333333,5.5,-15 (Na1 O1),0.666666666666667,0.888888888888889,8,,-0.0510623562992313,-3,C12 H9 O1 Na1,CHNO,12,9,1,1,,,1,1070,1
25587,CBZ_irr_1,239269439,10451000,10451000,193.083523,193,1,192.0762465479,14577998,0.115499898333455,0.00534244963865705,926556.6,325.93,"[{""C"":9,""H"":13,""O"":3,""Na"":1}]",192.07623856,192,-0.04158713,1,,1.444,0.333,0,0,0,3,0,0.13207666740729,0.871834722311832,0.415630819536915,0.142168876871807,0.0833333333333333,0.266666666666667,0.266666666666667,2,-0.777777777777778,-1.5,-5 (Na1 O3),0.333333333333333,0.230769230769231,1,,-0.04402555580243,-3,C9 H13 O3 Na1,CHNO,9,13,3,1,,,2,37,1
25587,CBZ_irr_1,239269442,10486000,10486000,193.119906,193,1,192.1126295479,18727260,0.148374051503106,0.00686304411758299,914410.7,419.23,"[{""C"":10,""H"":17,""O"":2,""Na"":1}]",192.11262406,192,-0.02856606,1,,1.7,0.2,0,0,0,2,0,0.0957342931560845,0.835443310304612,0.379530307201179,0.105828404309847,0.0625,0.166666666666667,0.166666666666667,1.66666666666667,-1.3,-1.5,-3 (Na1 O2),0.2,0.117647058823529,1,,-0.0319114310520282,-3,C10 H17 O2 Na1,CHNO,10,17,2,1,,,2,30,1
25587,CBZ_irr_1,239269445,10499000,10499000,193.143423,193,1,192.1361465479,755782.1,0.00598797967404336,0.00027697409528033,908322.4,15.1,"[{""C"":9,""H"":20,""O"":4}]",192.13615912,192,0.06543328,1,,2.222,0.444,0,0,0,0,-4,0.0722435525556193,0.811920873007665,0.356195899686668,0.082338892910542,0,0,-0.285714285714286,0,-1.33333333333333,-5.5,2 (O4),0,0,0,,-0.0240811841852064,-3,C9 H20 O4,CHO,9,20,4,,,,1,464,1
25587,CBZ_irr_1,239269473,10714000,10714000,194.078772,194,1,193.0714955479,274062.3,0.00217136590271399,0.000100436564444893,1131315.2,4.22,"[{""C"":8,""H"":12,""N"":1,""O"":3,""Na"":1}]",193.07148752,193,-0.04157994,1,,1.5,0.375,0.125,0,0,3,0,0.137938975871435,0.876355613695978,0.428109207749856,0.148083205628609,0,0.181818181818182,0.181818181818182,2,-0.375,-1,-4 (N1 Na1 O3),0.375,0.25,1,,-0.0689694879357177,-2,C8 H12 N1 O3 Na1,CHNO,8,12,3,1,,1,1,1077,1
25587,CBZ_irr_1,239269476,10731000,10731000,194.096441,194,1,193.0891645479,548221.7,0.00434350111820523,0.000200908713464562,1181595.2,10.32,"[{""C"":14,""H"":11,""N"":1}]",193.08914935,193,-0.07870924,1,,0.786,0,0.071,0,0,10,10,0.12028970531523,0.858682528498008,0.410577394747605,0.130434858606691,0.692307692307692,0.692307692307692,0.692307692307692,2.8,-0.571428571428571,9,-17 (N1),0.714285714285714,0.909090909090909,0,,-0.0601448526576149,-2,C14 H11 N1,CHN,14,11,,,,1,2,720,2
25587,CBZ_irr_1,239269477,10746000,10746000,194.115156,194,1,193.1078795479,2875829.5,0.0227848854742846,0.00105391524083858,936281,62.13,"[{""C"":9,""H"":16,""N"":1,""O"":2,""Na"":1}]",193.10787303,193,-0.03375264,1,,1.778,0.222,0.111,0,0,2,0,0.101595602736808,0.839963201457493,0.392007703178365,0.111741734235494,0,0.0714285714285714,0.0714285714285714,1.66666666666667,-1,-1,-2 (N1 Na1 O2),0.222222222222222,0.125,1,,-0.0507978013684038,-2,C9 H16 N1 O2 Na1,CHNO,9,16,2,1,,1,2,136,1
25587,CBZ_irr_1,239269480,10758000,10758000,194.138716,194,1,193.1314395479,429023.3,0.00339910511255957,0.00015722566116832,910485.4,7.66,"[{""C"":8,""H"":19,""N"":1,""O"":4}]",193.13140809,193,-0.1628834,1,,2.375,0.5,0.125,0,0,0,-4,0.0780619101507512,0.816397754218713,0.368630629527758,0.0882092730981583,0,0,-0.6,0,-1,-5,3 (N1 O4),0,0,0,,-0.0390309550753756,-2,C8 H19 N1 O4,CHNO,8,19,4,,,1,1,927,1
25587,CBZ_irr_1,239269481,10763000,10763000,194.15154,194,1,193.1442635479,620772.6,0.00491831403654976,0.000227496694165975,1040808.6,11.93,"[{""C"":10,""H"":20,""N"":1,""O"":1,""Na"":1}]",193.14425854,193,-0.02592829,1,,2,0.1,0.1,0,0,1,0,0.06525222960218,0.803570789219094,0.355906198606874,0.0754002628423791,0,0,0,1,-1.5,-1,0 (N1 Na1 O1),0.1,0.05,1,,-0.03262611480109,-2,C10 H20 N1 O1 Na1,CHNO,10,20,1,1,,1,1,563,1
25587,CBZ_irr_1,239269517,10973000,10973000,195.037667,195,1,194.0303905479,344491.1,0.00272936565273091,0.000126246851777286,1066269.5,5.77,"[{""C"":6,""H"":7,""N"":2,""O"":4,""Na"":1}]",194.03035098,194,-0.20392634,1,,1.167,0.667,0.333,0,0,4,0,0.180114690968509,0.917238910382252,0.47665933346255,0.190309040844937,0,0.25,0.25,2.2,1.16666666666667,-0.5,-5 (N2 Na1 O4),0.666666666666667,0.571428571428571,1,,-0.180114690968509,-1,C6 H7 N2 O4 Na1,CHNO,6,7,4,1,,2,1,1012,1
25587,CBZ_irr_1,239269518,11002000,11002000,195.052894,195,1,194.0456175479,511921.7,0.00405590015204346,0.000187605726189954,1076201.9,9.5,"[{""C"":10,""H"":7,""N"":2,""O"":1,""Na"":1}]",194.04560712,194,-0.05373943,1,,0.7,0.1,0.2,0,0,8,7,0.164904693642171,0.902008389792059,0.461550560097606,0.175099839412894,0.785714285714286,0.8,0.8,2.75,0.1,6.5,-13 (N2 Na1 O1),0.8,1.14285714285714,8,,-0.164904693642171,-1,C10 H7 N2 O1 Na1,CHNO,10,7,1,1,,2,1,817,1
25587,CBZ_irr_1,239269520,11020000,11020000,195.062799,195,1,194.0555225479,2568198,0.0203475544378715,0.000941176454894544,997913.2,55.27,"[{""C"":8,""H"":11,""O"":4,""Na"":1}]",194.05550311,194,-0.1001667,1,,1.375,0.5,0,0,0,3,-1,0.155010753698861,0.892101099685903,0.45172246525425,0.165206417190262,0,0.25,0.25,0,-0.375,-1.5,-5 (Na1 O4),0.375,0.272727272727273,0.75,,-0.155010753698861,-1,C8 H11 O4 Na1,CHNO,8,11,4,1,,,2,154,1
25587,CBZ_irr_1,239269521,11024000,11024000,195.06518,195,1,194.0579035479,3203719,0.0253827184493342,0.00117407804651288,945128.3,69.42,"[{""C"":10,""H"":10,""O"":4}]",194.0579088,194,0.0270646,1,,1,0.4,0,0,0,6,2,0.152632412355615,0.889719549181848,0.449359951996115,0.162828200298577,0.333333333333333,0.5,0.5,2.5,-0.2,1.5,-10 (O4),0.6,0.6,1.5,"[""SRFA_neg Roland_extend"", ""Microbial product""]",-0.152632412355615,-1,C10 H10 O4,CHO,10,10,4,,,,1,125,1
25587,CBZ_irr_1,239269522,11039000,11039000,195.074017,195,1,194.0667405479,291818.7,0.00231204793564939,0.000106943814121004,981482.5,4.6,"[{""C"":7,""H"":11,""N"":2,""O"":3,""Na"":1}]",194.06673649,194,-0.02090982,1,,1.571,0.429,0.286,0,0,3,0,0.143805279869042,0.8808805060049,0.440591564905674,0.154001529709859,0,0,0,2,0.142857142857143,-0.5,-3 (N2 Na1 O3),0.428571428571429,0.272727272727273,1,,-0.143805279869042,-1,C7 H11 N2 O3 Na1,CHNO,7,11,3,1,,2,1,1068,1
25587,CBZ_irr_1,239269523,11042000,11042000,195.078038,195,1,194.0707615479,2645644.5,0.0209611546644789,0.000969558543157984,952840.6,57,"[{""C"":12,""H"":11,""O"":1,""Na"":1}]",194.07075925,194,-0.01184053,1,,0.917,0.083,0,0,0,7,6,0.13978876977194,0.87685857632124,0.436601785060645,0.149985229784846,0.590909090909091,0.608695652173913,0.608695652173913,2.71428571428571,-0.75,5.5,-13 (Na1 O1),0.583333333333333,0.636363636363636,7,,-0.13978876977194,-1,C12 H11 O1 Na1,CHNO,12,11,1,1,,,1,147,1
25587,CBZ_irr_1,239269525,11073000,11073000,195.09918,195,1,194.0919035479,17997462,0.14259194103746,0.00659559250581897,941968,398.73,"[{""C"":9,""H"":15,""O"":3,""Na"":1}]",194.09188862,194,-0.07691151,1,,1.667,0.333,0,0,0,2,-1,0.118670377214414,0.855711688141128,0.415623937389967,0.128867942290526,0,0.133333333333333,0.133333333333333,0,-1,-1.5,-3 (Na1 O3),0.222222222222222,0.133333333333333,0.666666666666667,,-0.118670377214414,-1,C9 H15 O3 Na1,CHNO,9,15,3,1,,,2,33,1
25587,CBZ_irr_1,239269527,11096000,11096000,195.122701,195,1,194.1154245479,915071.6,0.00725001312030854,0.000335349472456048,1002391.7,18.47,"[{""C"":8,""H"":18,""O"":5}]",194.11542368,194,-0.00447105,1,,2.25,0.625,0,0,0,0,-5,0.0951756410804308,0.832185249919377,0.39228556093255,0.105374435566745,0,0,-0.333333333333333,0,-1,-5.5,2 (O5),0,0,0,,-0.0951756410804308,-1,C8 H18 O5,CHO,8,18,5,,,,1,385,1
25587,CBZ_irr_1,239269528,11106000,11106000,195.135551,195,1,194.1282745479,9736613,0.0771421296403109,0.00356821043627482,929206.9,214.84,"[{""C"":10,""H"":19,""O"":2,""Na"":1}]",194.12827413,194,-0.0021527,1,,1.9,0.2,0,0,0,1,-1,0.0823399895638488,0.819332278908405,0.379535331882892,0.0925394557019672,0,0.0555555555555556,0.0555555555555556,0,-1.5,-1.5,-1 (Na1 O2),0.1,0.0526315789473684,0.5,,-0.0823399895638488,-1,C10 H19 O2 Na1,CHNO,10,19,2,1,,,2,52,1
25587,CBZ_irr_1,239269547,11271000,11271000,196.036916,196,1,195.0296395479,799996.4,0.00633828478143087,0.000293177463606933,913612.9,15.74,"[{""C"":10,""H"":6,""N"":1,""O"":2,""Na"":1}]",195.02962271,195,-0.08633509,1,,0.6,0.2,0.1,0,0,8,6,0.181981465886594,0.91775887693808,0.485168778780633,0.192228045130179,0.785714285714286,0.8125,0.8125,2.73333333333333,0.1,-1,-14 (N1 Na1 O2),0.8,1.33333333333333,4,,-0.0129986761347567,-14,C10 H6 N1 O2 Na1,CHNO,10,6,2,1,,1,1,434,1
25587,CBZ_irr_1,239269551,11350000,11350000,196.094426,196,1,195.0871495479,898917.7,0.0071220275212099,0.000329429496529457,992525,17.92,"[{""C"":8,""H"":14,""N"":1,""O"":3,""Na"":1}]",195.08713759,195,-0.06129517,1,,1.75,0.375,0.125,0,0,2,-1,0.124535682328684,0.86023558021887,0.428105302310058,0.13478526754065,0,0,0,0,-0.625,-8,-2 (N1 Na1 O3),0.25,0.142857142857143,0.666666666666667,,-0.00889540588062029,-14,C8 H14 N1 O3 Na1,CHNO,8,14,3,1,,1,1,393,1
