measurement_id,formula_string,formula_class,C,H,O,N,S
7937,C18 H22 O13,CHO,18,22,13,0,0
7937,C18 H17 N1 O4,CHNO,18,17,4,1,0
7937,C18 H27 N1 O9,CHNO,18,27,9,1,0
7937,C19 H22 N2 O8,CHNO,19,22,8,2,0
7937,C17 H20 O8,CHO,17,20,8,0,0
7937,C20 H14 O6,CHO,20,14,6,0,0
7937,C22 H16 O8,CHO,22,16,8,0,0
7937,C17 H13 N1 O8,CHNO,17,13,8,1,0
7937,C21 H36 O8,CHO,21,36,8,0,0
7937,C28 H40 O12,CHO,28,40,12,0,0
7937,C20 H18 O5,CHO,20,18,5,0,0
7937,C26 H33 N1 O10,CHNO,26,33,10,1,0
7937,C16 H12 O3,CHO,16,12,3,0,0
7937,C23 H14 O7,CHO,23,14,7,0,0
7937,C14 H18 O6,CHO,14,18,6,0,0
7937,C29 H44 O9,CHO,29,44,9,0,0
7937,C19 H25 N1 O6,CHNO,19,25,6,1,0
7937,C25 H16 O13,CHO,25,16,13,0,0
7937,C17 H27 N1 O5,CHNO,17,27,5,1,0
7937,C19 H32 O9,CHO,19,32,9,0,0
7937,C26 H20 O13,CHO,26,20,13,0,0
7937,C25 H32 O13,CHO,25,32,13,0,0
7937,C13 H22 O8,CHO,13,22,8,0,0
7937,C30 H30 O14,CHO,30,30,14,0,0
7937,C14 H19 N1 O5,CHNO,14,19,5,1,0
7937,C17 H16 O11,CHO,17,16,11,0,0
7937,C27 H26 O12,CHO,27,26,12,0,0
7937,C32 H36 O13,CHO,32,36,13,0,0
7937,C12 H14 O9,CHO,12,14,9,0,0
7937,C18 H16 O3,CHO,18,16,3,0,0
7937,C19 H28 O9 S1,CHOS,19,28,9,0,1
7937,C27 H32 O14,CHO,27,32,14,0,0
7937,C14 H14 N2 O4,CHNO,14,14,4,2,0
7937,C16 H8 O7,CHO,16,8,7,0,0
7937,C19 H15 N1 O8,CHNO,19,15,8,1,0
7937,C17 H14 O13,CHO,17,14,13,0,0
7937,C6 H8 O6,CHO,6,8,6,0,0
7937,C12 H16 O10,CHO,12,16,10,0,0
7937,C18 H27 N1 O8,CHNO,18,27,8,1,0
7937,C21 H24 O15,CHO,21,24,15,0,0
7937,C31 H34 O12,CHO,31,34,12,0,0
7937,C23 H16 O12,CHO,23,16,12,0,0
7937,C21 H24 O13,CHO,21,24,13,0,0
7937,C26 H28 O13,CHO,26,28,13,0,0
7937,C24 H40 O8,CHO,24,40,8,0,0
7937,C10 H14 O6,CHO,10,14,6,0,0
7937,C17 H13 N1 O7,CHNO,17,13,7,1,0
7937,C21 H10 O10,CHO,21,10,10,0,0
7937,C14 H11 N1 O7,CHNO,14,11,7,1,0
7937,C11 H16 O3,CHO,11,16,3,0,0
7937,C22 H18 O5 S1,CHOS,22,18,5,0,1
7937,C22 H26 O13,CHO,22,26,13,0,0
7937,C26 H24 O14,CHO,26,24,14,0,0
7937,C20 H29 N1 O5,CHNO,20,29,5,1,0
7937,C19 H20 O10,CHO,19,20,10,0,0
7937,C14 H16 N2 O4,CHNO,14,16,4,2,0
7937,C18 H16 O13,CHO,18,16,13,0,0
7937,C14 H11 N1 O4,CHNO,14,11,4,1,0
7937,C15 H23 N1 O8,CHNO,15,23,8,1,0
7937,C12 H15 N1 O4,CHNO,12,15,4,1,0
7937,C24 H22 O7,CHO,24,22,7,0,0
7937,C22 H18 O12,CHO,22,18,12,0,0
7937,C18 H17 N1 O5,CHNO,18,17,5,1,0
7937,C28 H42 O7,CHO,28,42,7,0,0
7937,C27 H38 O11,CHO,27,38,11,0,0
7937,C22 H25 N1 O7,CHNO,22,25,7,1,0
7937,C10 H8 N2 O4,CHNO,10,8,4,2,0
7937,C20 H20 O11,CHO,20,20,11,0,0
7937,C12 H8 O7,CHO,12,8,7,0,0
7937,C21 H12 O7,CHO,21,12,7,0,0
7937,C26 H38 O6,CHO,26,38,6,0,0
7937,C12 H12 O6,CHO,12,12,6,0,0
7937,C29 H40 O12,CHO,29,40,12,0,0
7937,C12 H4 O6,CHO,12,4,6,0,0
7937,C20 H29 N1 O6,CHNO,20,29,6,1,0
7937,C30 H30 O10,CHO,30,30,10,0,0
7937,C13 H13 N1 O3,CHNO,13,13,3,1,0
7937,C20 H10 O6 S1,CHOS,20,10,6,0,1
7937,C20 H19 N1 O7,CHNO,20,19,7,1,0
7937,C25 H18 O10,CHO,25,18,10,0,0
7937,C10 H11 N1 O7,CHNO,10,11,7,1,0
7937,C25 H22 O5 S1,CHOS,25,22,5,0,1
7937,C27 H28 O14,CHO,27,28,14,0,0
7937,C21 H24 O9,CHO,21,24,9,0,0
7937,C16 H14 N2 O9,CHNO,16,14,9,2,0
7937,C26 H30 O15,CHO,26,30,15,0,0
7937,C17 H23 N1 O10,CHNO,17,23,10,1,0
7937,C27 H34 O13,CHO,27,34,13,0,0
7937,C20 H21 N1 O6,CHNO,20,21,6,1,0
7937,C13 H22 O5,CHO,13,22,5,0,0
7937,C27 H30 O16,CHO,27,30,16,0,0
7937,C21 H26 O13,CHO,21,26,13,0,0
7937,C26 H38 O10,CHO,26,38,10,0,0
7937,C17 H23 N1 O5,CHNO,17,23,5,1,0
7937,C28 H36 O8,CHO,28,36,8,0,0
7937,C21 H29 N1 O9,CHNO,21,29,9,1,0
7937,C11 H12 N2 O5,CHNO,11,12,5,2,0
7937,C9 H10 O2,CHO,9,10,2,0,0
7937,C16 H12 O8,CHO,16,12,8,0,0
7937,C22 H14 O11,CHO,22,14,11,0,0
7937,C31 H40 O12,CHO,31,40,12,0,0
7937,C22 H26 O8,CHO,22,26,8,0,0
7937,C21 H12 O8,CHO,21,12,8,0,0
7937,C27 H38 O10,CHO,27,38,10,0,0
7937,C19 H25 N1 O10,CHNO,19,25,10,1,0
7937,C8 H8 O6,CHO,8,8,6,0,0
7937,C11 H8 O7,CHO,11,8,7,0,0
7937,C16 H24 O2,CHO,16,24,2,0,0
7937,C27 H26 O14,CHO,27,26,14,0,0
7937,C32 H44 O12,CHO,32,44,12,0,0
7937,C28 H22 O16,CHO,28,22,16,0,0
7937,C17 H12 O12,CHO,17,12,12,0,0
7937,C19 H8 O8,CHO,19,8,8,0,0
7937,C27 H28 O11,CHO,27,28,11,0,0
7937,C27 H34 O11,CHO,27,34,11,0,0
7937,C16 H20 N2 O9,CHNO,16,20,9,2,0
7937,C15 H28 O6,CHO,15,28,6,0,0
7937,C17 H23 N1 O4,CHNO,17,23,4,1,0
7937,C29 H24 O13,CHO,29,24,13,0,0
7937,C18 H20 O2,CHO,18,20,2,0,0
7937,C18 H20 O3,CHO,18,20,3,0,0
7937,C16 H6 O9,CHO,16,6,9,0,0
7937,C9 H11 N1 O3,CHNO,9,11,3,1,0
7937,C21 H32 O5,CHO,21,32,5,0,0
7937,C27 H44 O8,CHO,27,44,8,0,0
7937,C34 H46 O10,CHO,34,46,10,0,0
7937,C31 H38 O12,CHO,31,38,12,0,0
7937,C21 H32 O10,CHO,21,32,10,0,0
7937,C17 H12 O8,CHO,17,12,8,0,0
7937,C25 H22 O12,CHO,25,22,12,0,0
7937,C21 H16 O14,CHO,21,16,14,0,0
7937,C31 H36 O12,CHO,31,36,12,0,0
7937,C28 H32 O16,CHO,28,32,16,0,0
7937,C15 H21 N1 O8,CHNO,15,21,8,1,0
7937,C18 H32 O7,CHO,18,32,7,0,0
7937,C9 H7 N1 O3,CHNO,9,7,3,1,0
7937,C18 H20 O14,CHO,18,20,14,0,0
7937,C25 H34 O14,CHO,25,34,14,0,0
7937,C19 H26 O8 S1,CHOS,19,26,8,0,1
7937,C25 H18 O9 S1,CHOS,25,18,9,0,1
7937,C21 H19 N1 O8,CHNO,21,19,8,1,0
7937,C24 H20 O11,CHO,24,20,11,0,0
7937,C19 H25 N1 O7,CHNO,19,25,7,1,0
7937,C31 H34 O11,CHO,31,34,11,0,0
7937,C18 H10 O4,CHO,18,10,4,0,0
7937,C15 H20 N2 O8,CHNO,15,20,8,2,0
7937,C31 H34 O14,CHO,31,34,14,0,0
7937,C11 H6 O7,CHO,11,6,7,0,0
7937,C12 H20 O4 S1,CHOS,12,20,4,0,1
7937,C25 H36 O7,CHO,25,36,7,0,0
7937,C26 H36 O5,CHO,26,36,5,0,0
7937,C16 H23 N1 O8,CHNO,16,23,8,1,0
7937,C25 H24 O16,CHO,25,24,16,0,0
7937,C18 H19 N1 O4,CHNO,18,19,4,1,0
7937,C15 H9 N1 O4,CHNO,15,9,4,1,0
7937,C19 H19 N1 O8,CHNO,19,19,8,1,0
7937,C11 H6 O9,CHO,11,6,9,0,0
7937,C16 H17 N1 O6,CHNO,16,17,6,1,0
7937,C19 H16 O6,CHO,19,16,6,0,0
7937,C7 H5 N1 O5,CHNO,7,5,5,1,0
7937,C12 H10 O3,CHO,12,10,3,0,0
7937,C23 H20 O10,CHO,23,20,10,0,0
7937,C18 H8 O9,CHO,18,8,9,0,0
7937,C20 H20 O14,CHO,20,20,14,0,0
7937,C20 H22 O14,CHO,20,22,14,0,0
7937,C33 H42 O12,CHO,33,42,12,0,0
7937,C21 H26 N2 O10,CHNO,21,26,10,2,0
7937,C20 H25 N1 O8,CHNO,20,25,8,1,0
7937,C19 H16 O5,CHO,19,16,5,0,0
7937,C11 H10 O3,CHO,11,10,3,0,0
7937,C27 H24 O11,CHO,27,24,11,0,0
7937,C28 H24 O14,CHO,28,24,14,0,0
7937,C29 H44 O10,CHO,29,44,10,0,0
7937,C30 H36 O11,CHO,30,36,11,0,0
7937,C17 H13 N1 O9,CHNO,17,13,9,1,0
7937,C27 H24 O16,CHO,27,24,16,0,0
7937,C22 H30 O8,CHO,22,30,8,0,0
7937,C26 H30 O7,CHO,26,30,7,0,0
7937,C26 H30 O10,CHO,26,30,10,0,0
7937,C27 H20 O8 S1,CHOS,27,20,8,0,1
7937,C22 H16 O11,CHO,22,16,11,0,0
7937,C23 H22 O14,CHO,23,22,14,0,0
7937,C15 H14 O3,CHO,15,14,3,0,0
7937,C17 H21 N1 O7,CHNO,17,21,7,1,0
7937,C16 H20 O10,CHO,16,20,10,0,0
7937,C21 H29 N1 O8,CHNO,21,29,8,1,0
7937,C27 H32 O15,CHO,27,32,15,0,0
7937,C8 H6 O6,CHO,8,6,6,0,0
7937,C15 H12 O4,CHO,15,12,4,0,0
7937,C11 H4 O5,CHO,11,4,5,0,0
7937,C22 H24 O10,CHO,22,24,10,0,0
7937,C18 H22 O2,CHO,18,22,2,0,0
7937,C10 H6 O8,CHO,10,6,8,0,0
7937,C20 H28 O11,CHO,20,28,11,0,0
7937,C14 H16 O10,CHO,14,16,10,0,0
7937,C28 H40 O7,CHO,28,40,7,0,0
7937,C27 H30 O12,CHO,27,30,12,0,0
7937,C23 H18 O8,CHO,23,18,8,0,0
7937,C11 H12 O6,CHO,11,12,6,0,0
7937,C9 H5 N1 O4,CHNO,9,5,4,1,0
7937,C23 H29 N1 O9,CHNO,23,29,9,1,0
7937,C14 H18 N2 O6,CHNO,14,18,6,2,0
7937,C18 H21 N1 O11,CHNO,18,21,11,1,0
7937,C21 H34 O7,CHO,21,34,7,0,0
7937,C15 H10 O11,CHO,15,10,11,0,0
7937,C29 H46 O9,CHO,29,46,9,0,0
7937,C27 H24 O13,CHO,27,24,13,0,0
7937,C32 H42 O12,CHO,32,42,12,0,0
7937,C21 H18 O10,CHO,21,18,10,0,0
7937,C13 H18 O9,CHO,13,18,9,0,0
7937,C17 H24 O11,CHO,17,24,11,0,0
7937,C19 H10 O10,CHO,19,10,10,0,0
7937,C26 H42 O8,CHO,26,42,8,0,0
7937,C23 H26 O8,CHO,23,26,8,0,0
7937,C22 H12 O7 S1,CHOS,22,12,7,0,1
7937,C27 H26 O11,CHO,27,26,11,0,0
7937,C22 H38 O6,CHO,22,38,6,0,0
7937,C16 H26 O7 S1,CHOS,16,26,7,0,1
7937,C20 H10 O11,CHO,20,10,11,0,0
7937,C33 H42 O13,CHO,33,42,13,0,0
7937,C13 H12 O7,CHO,13,12,7,0,0
7937,C18 H22 O8 S1,CHOS,18,22,8,0,1
7937,C18 H18 O10,CHO,18,18,10,0,0
7937,C30 H42 O9,CHO,30,42,9,0,0
7937,C30 H42 O11,CHO,30,42,11,0,0
7937,C30 H24 O15,CHO,30,24,15,0,0
7937,C20 H32 O6,CHO,20,32,6,0,0
7937,C26 H26 O4 S1,CHOS,26,26,4,0,1
7937,C16 H10 O9,CHO,16,10,9,0,0
7937,C22 H22 O7,CHO,22,22,7,0,0
7937,C29 H36 O9,CHO,29,36,9,0,0
7937,C13 H17 N1 O7,CHNO,13,17,7,1,0
7937,C12 H4 O8,CHO,12,4,8,0,0
7937,C32 H44 O10,CHO,32,44,10,0,0
7937,C11 H10 N2 O6,CHNO,11,10,6,2,0
7937,C28 H32 O12,CHO,28,32,12,0,0
7937,C25 H36 O5,CHO,25,36,5,0,0
7938,C18 H36 O6,CHO,18,36,6,0,0
7938,C12 H21 N1 O5,CHNO,12,21,5,1,0
7938,C23 H14 O9 S1,CHOS,23,14,9,0,1
7938,C22 H25 N1 O12,CHNO,22,25,12,1,0
7938,C12 H20 O5 S1,CHOS,12,20,5,0,1
7938,C12 H8 N2 O4,CHNO,12,8,4,2,0
7938,C15 H16 N2 O9,CHNO,15,16,9,2,0
7938,C17 H25 N1 O10,CHNO,17,25,10,1,0
7938,C16 H24 O6 S1,CHOS,16,24,6,0,1
7938,C19 H27 N1 O10,CHNO,19,27,10,1,0
7938,C31 H32 O15,CHO,31,32,15,0,0
7938,C33 H48 O12,CHO,33,48,12,0,0
7938,C15 H14 O9 S1,CHOS,15,14,9,0,1
7938,C32 H46 O14,CHO,32,46,14,0,0
7938,C13 H14 O7 S1,CHOS,13,14,7,0,1
7938,C31 H38 O9,CHO,31,38,9,0,0
7938,C11 H14 O7 S1,CHOS,11,14,7,0,1
7938,C29 H24 O12,CHO,29,24,12,0,0
7938,C14 H18 N2 O3,CHNO,14,18,3,2,0
7938,C23 H24 O15,CHO,23,24,15,0,0
7938,C32 H48 O12,CHO,32,48,12,0,0
7938,C32 H28 O15,CHO,32,28,15,0,0
7938,C27 H26 O15,CHO,27,26,15,0,0
7938,C10 H4 O9,CHO,10,4,9,0,0
7938,C29 H30 O13,CHO,29,30,13,0,0
7938,C22 H21 N1 O12,CHNO,22,21,12,1,0
7938,C22 H38 O7,CHO,22,38,7,0,0
7938,C31 H28 O15,CHO,31,28,15,0,0
7938,C15 H7 N1 O4,CHNO,15,7,4,1,0
7938,C11 H17 N1 O3,CHNO,11,17,3,1,0
7938,C23 H28 O15,CHO,23,28,15,0,0
7938,C21 H23 N1 O6,CHNO,21,23,6,1,0
7938,C20 H23 N1 O12,CHNO,20,23,12,1,0
7938,C10 H10 O7 S1,CHOS,10,10,7,0,1
7938,C19 H15 N1 O5,CHNO,19,15,5,1,0
7938,C18 H14 O3 S1,CHOS,18,14,3,0,1
7938,C27 H24 O6 S1,CHOS,27,24,6,0,1
7938,C14 H24 O8,CHO,14,24,8,0,0
7938,C12 H22 O7,CHO,12,22,7,0,0
7938,C15 H10 O2,CHO,15,10,2,0,0
7938,C9 H10 N2 O5,CHNO,9,10,5,2,0
7938,C22 H12 O12,CHO,22,12,12,0,0
7938,C19 H24 O2,CHO,19,24,2,0,0
7938,C14 H16 O1,CHO,14,16,1,0,0
7938,C33 H44 O14,CHO,33,44,14,0,0
7938,C19 H24 N2 O7,CHNO,19,24,7,2,0
7938,C14 H22 O8 S1,CHOS,14,22,8,0,1
7938,C13 H14 N2 O8,CHNO,13,14,8,2,0
7938,C15 H15 N1 O10,CHNO,15,15,10,1,0
7938,C31 H32 O14,CHO,31,32,14,0,0
7938,C19 H11 N1 O7,CHNO,19,11,7,1,0
7938,C10 H8 O7 S1,CHOS,10,8,7,0,1
7938,C15 H26 O8,CHO,15,26,8,0,0
7938,C11 H17 N1 O5,CHNO,11,17,5,1,0
7938,C20 H34 O4,CHO,20,34,4,0,0
7938,C16 H25 N1 O7,CHNO,16,25,7,1,0
7938,C15 H16 N2 O3,CHNO,15,16,3,2,0
7938,C27 H34 O14,CHO,27,34,14,0,0
7938,C14 H18 N2 O8,CHNO,14,18,8,2,0
7938,C16 H18 O13,CHO,16,18,13,0,0
7938,C27 H22 O14,CHO,27,22,14,0,0
7938,C21 H16 O4,CHO,21,16,4,0,0
7938,C20 H38 O5,CHO,20,38,5,0,0
7938,C18 H20 N2 O6,CHNO,18,20,6,2,0
7938,C25 H22 O15,CHO,25,22,15,0,0
7938,C31 H40 O15,CHO,31,40,15,0,0
7938,C23 H23 N1 O9,CHNO,23,23,9,1,0
7938,C13 H12 O7 S1,CHOS,13,12,7,0,1
7938,C21 H28 O13,CHO,21,28,13,0,0
7938,C26 H35 N1 O9,CHNO,26,35,9,1,0
7938,C28 H42 O6,CHO,28,42,6,0,0
7938,C15 H8 O3 S1,CHOS,15,8,3,0,1
7938,C30 H46 O8,CHO,30,46,8,0,0
7938,C24 H20 O16,CHO,24,20,16,0,0
7938,C12 H26 O5 S1,CHOS,12,26,5,0,1
7938,C17 H24 N2 O8,CHNO,17,24,8,2,0
7938,C18 H8 O6 S1,CHOS,18,8,6,0,1
7938,C20 H13 N1 O8,CHNO,20,13,8,1,0
7938,C16 H10 O12,CHO,16,10,12,0,0
7938,C24 H16 O9 S1,CHOS,24,16,9,0,1
7938,C29 H28 O11,CHO,29,28,11,0,0
7938,C9 H12 O9,CHO,9,12,9,0,0
7938,C12 H8 O5 S1,CHOS,12,8,5,0,1
7938,C11 H8 O6 S1,CHOS,11,8,6,0,1
7938,C21 H14 O14,CHO,21,14,14,0,0
7938,C13 H18 N2 O7,CHNO,13,18,7,2,0
7938,C17 H22 O7 S1,CHOS,17,22,7,0,1
7938,C22 H21 N1 O8,CHNO,22,21,8,1,0
7938,C31 H40 O14,CHO,31,40,14,0,0
7938,C28 H22 O15,CHO,28,22,15,0,0
7938,C10 H20 O5 S1,CHOS,10,20,5,0,1
7938,C22 H12 O7,CHO,22,12,7,0,0
7938,C14 H18 O6 S1,CHOS,14,18,6,0,1
7938,C25 H20 O8 S1,CHOS,25,20,8,0,1
7938,C14 H12 N2 O7,CHNO,14,12,7,2,0
7938,C11 H15 N1 O3,CHNO,11,15,3,1,0
7938,C12 H10 N2 O7,CHNO,12,10,7,2,0
7938,C23 H20 O16,CHO,23,20,16,0,0
7938,C17 H27 N1 O6,CHNO,17,27,6,1,0
7938,C22 H29 N1 O7,CHNO,22,29,7,1,0
7938,C25 H33 N1 O9,CHNO,25,33,9,1,0
7938,C23 H21 N1 O12,CHNO,23,21,12,1,0
7938,C23 H40 O7,CHO,23,40,7,0,0
7938,C10 H16 O5 S1,CHOS,10,16,5,0,1
7938,C16 H26 O2,CHO,16,26,2,0,0
7938,C24 H26 O6,CHO,24,26,6,0,0
7938,C22 H38 O8,CHO,22,38,8,0,0
7938,C20 H12 O7 S1,CHOS,20,12,7,0,1
7938,C12 H19 N1 O6,CHNO,12,19,6,1,0
7938,C10 H8 O5 S1,CHOS,10,8,5,0,1
7938,C31 H48 O11,CHO,31,48,11,0,0
7938,C31 H36 O14,CHO,31,36,14,0,0
7938,C22 H36 O10,CHO,22,36,10,0,0
7938,C28 H24 O10,CHO,28,24,10,0,0
7938,C22 H34 O12,CHO,22,34,12,0,0
7938,C21 H26 O14,CHO,21,26,14,0,0
7938,C30 H28 O11,CHO,30,28,11,0,0
7938,C20 H19 N1 O6,CHNO,20,19,6,1,0
7938,C19 H30 O11,CHO,19,30,11,0,0
7938,C24 H26 O16,CHO,24,26,16,0,0
7938,C30 H32 O11,CHO,30,32,11,0,0
7938,C36 H52 O12,CHO,36,52,12,0,0
7938,C22 H21 N1 O9,CHNO,22,21,9,1,0
7938,C22 H20 O6,CHO,22,20,6,0,0
7938,C16 H25 N1 O6,CHNO,16,25,6,1,0
7938,C30 H34 O16,CHO,30,34,16,0,0
7938,C16 H12 O2,CHO,16,12,2,0,0
7938,C22 H26 N2 O10,CHNO,22,26,10,2,0
7938,C25 H14 O12,CHO,25,14,12,0,0
7938,C12 H24 O5 S1,CHOS,12,24,5,0,1
7938,C28 H26 O13,CHO,28,26,13,0,0
7938,C18 H24 N2 O8,CHNO,18,24,8,2,0
7938,C8 H8 O8,CHO,8,8,8,0,0
7938,C7 H9 N1 O4,CHNO,7,9,4,1,0
7938,C13 H8 O2,CHO,13,8,2,0,0
7938,C15 H18 N2 O9,CHNO,15,18,9,2,0
7938,C22 H38 O5,CHO,22,38,5,0,0
7938,C20 H10 O7 S1,CHOS,20,10,7,0,1
7938,C11 H11 N1 O2,CHNO,11,11,2,1,0
7938,C16 H19 N1 O11,CHNO,16,19,11,1,0
7938,C27 H22 O11,CHO,27,22,11,0,0
7938,C16 H17 N1 O3,CHNO,16,17,3,1,0
7938,C35 H46 O14,CHO,35,46,14,0,0
7938,C20 H24 O10 S1,CHOS,20,24,10,0,1
7938,C25 H42 O8,CHO,25,42,8,0,0
7938,C14 H16 O7 S1,CHOS,14,16,7,0,1
7938,C22 H12 O11,CHO,22,12,11,0,0
7938,C18 H16 O14,CHO,18,16,14,0,0
7938,C31 H26 O14,CHO,31,26,14,0,0
7938,C21 H12 O7 S1,CHOS,21,12,7,0,1
7938,C19 H29 N1 O8,CHNO,19,29,8,1,0
7938,C34 H46 O11,CHO,34,46,11,0,0
7938,C24 H29 N1 O12,CHNO,24,29,12,1,0
7938,C18 H26 O9 S1,CHOS,18,26,9,0,1
7938,C26 H20 O9 S1,CHOS,26,20,9,0,1
7938,C13 H16 N2 O6,CHNO,13,16,6,2,0
7938,C23 H31 N1 O7,CHNO,23,31,7,1,0
7938,C31 H42 O8,CHO,31,42,8,0,0
7938,C16 H9 N1 O8,CHNO,16,9,8,1,0
7938,C12 H6 O3,CHO,12,6,3,0,0
7938,C23 H14 O10,CHO,23,14,10,0,0
7938,C13 H16 O11,CHO,13,16,11,0,0
7938,C33 H46 O10,CHO,33,46,10,0,0
7938,C30 H38 O7,CHO,30,38,7,0,0
7938,C10 H12 N2 O6,CHNO,10,12,6,2,0
7938,C10 H14 O9,CHO,10,14,9,0,0
7938,C16 H28 O8,CHO,16,28,8,0,0
7938,C13 H20 O5 S1,CHOS,13,20,5,0,1
7938,C22 H20 O16,CHO,22,20,16,0,0
7938,C13 H16 N2 O3,CHNO,13,16,3,2,0
7938,C12 H20 O8,CHO,12,20,8,0,0
7938,C25 H28 O6,CHO,25,28,6,0,0
7938,C13 H21 N1 O6,CHNO,13,21,6,1,0
7938,C32 H34 O10,CHO,32,34,10,0,0
7938,C25 H30 O15,CHO,25,30,15,0,0
7938,C18 H26 O7 S1,CHOS,18,26,7,0,1
7938,C27 H36 O14,CHO,27,36,14,0,0
7938,C19 H10 O6 S1,CHOS,19,10,6,0,1
7938,C14 H14 O7 S1,CHOS,14,14,7,0,1
7938,C16 H18 O7 S1,CHOS,16,18,7,0,1
7938,C26 H18 O13,CHO,26,18,13,0,0
7938,C25 H38 O5,CHO,25,38,5,0,0
7938,C18 H15 N1 O4,CHNO,18,15,4,1,0
7938,C10 H11 N1 O8,CHNO,10,11,8,1,0
7938,C23 H20 O15,CHO,23,20,15,0,0
7938,C11 H8 O7 S1,CHOS,11,8,7,0,1
7938,C19 H13 N1 O10,CHNO,19,13,10,1,0
7938,C17 H22 N2 O9,CHNO,17,22,9,2,0
7938,C34 H48 O11,CHO,34,48,11,0,0
7938,C27 H18 O13,CHO,27,18,13,0,0
7938,C14 H20 O10,CHO,14,20,10,0,0
7938,C35 H44 O12,CHO,35,44,12,0,0
7938,C29 H38 O15,CHO,29,38,15,0,0
7938,C25 H40 O12,CHO,25,40,12,0,0
7938,C25 H27 N1 O10,CHNO,25,27,10,1,0
7938,C34 H42 O11,CHO,34,42,11,0,0
7938,C30 H40 O7,CHO,30,40,7,0,0
7938,C21 H17 N1 O11,CHNO,21,17,11,1,0
7938,C28 H20 O10 S1,CHOS,28,20,10,0,1
7938,C19 H11 N1 O8,CHNO,19,11,8,1,0
7938,C15 H19 N1 O3,CHNO,15,19,3,1,0
7938,C13 H20 O6 S1,CHOS,13,20,6,0,1
7938,C27 H44 O7,CHO,27,44,7,0,0
7938,C20 H18 O3,CHO,20,18,3,0,0
7938,C16 H28 O9,CHO,16,28,9,0,0
7938,C19 H28 O6 S1,CHOS,19,28,6,0,1
7938,C17 H11 N1 O9,CHNO,17,11,9,1,0
7938,C17 H22 N2 O8,CHNO,17,22,8,2,0
7938,C16 H11 N1 O4,CHNO,16,11,4,1,0
7938,C27 H20 O15,CHO,27,20,15,0,0
7938,C30 H30 O16,CHO,30,30,16,0,0
7938,C16 H19 N1 O3,CHNO,16,19,3,1,0
7938,C12 H17 N1 O3,CHNO,12,17,3,1,0
7938,C25 H28 O16,CHO,25,28,16,0,0
7938,C19 H18 O3,CHO,19,18,3,0,0
7938,C32 H30 O14,CHO,32,30,14,0,0
7938,C35 H44 O13,CHO,35,44,13,0,0
7938,C19 H30 O3,CHO,19,30,3,0,0
7938,C16 H18 N2 O4,CHNO,16,18,4,2,0
7938,C8 H11 N1 O5,CHNO,8,11,5,1,0
7938,C34 H46 O14,CHO,34,46,14,0,0
7938,C10 H22 O4 S1,CHOS,10,22,4,0,1
7938,C19 H14 O14,CHO,19,14,14,0,0
7938,C27 H24 O7 S1,CHOS,27,24,7,0,1
7938,C17 H12 O13,CHO,17,12,13,0,0
7938,C33 H38 O11,CHO,33,38,11,0,0
7938,C32 H32 O16,CHO,32,32,16,0,0
7938,C12 H6 O10,CHO,12,6,10,0,0
7938,C14 H12 O8 S1,CHOS,14,12,8,0,1
7938,C19 H22 N2 O10,CHNO,19,22,10,2,0
7938,C11 H16 O4 S1,CHOS,11,16,4,0,1
7938,C18 H18 O3,CHO,18,18,3,0,0
7938,C20 H22 N2 O7,CHNO,20,22,7,2,0
7938,C25 H32 O14,CHO,25,32,14,0,0
7938,C13 H10 N2 O5,CHNO,13,10,5,2,0
7938,C10 H10 O5 S1,CHOS,10,10,5,0,1
7938,C16 H6 O5,CHO,16,6,5,0,0
7938,C18 H17 N1 O11,CHNO,18,17,11,1,0
7938,C15 H21 N1 O10,CHNO,15,21,10,1,0
7938,C12 H8 N2 O5,CHNO,12,8,5,2,0
7938,C31 H28 O16,CHO,31,28,16,0,0
7938,C23 H23 N1 O11,CHNO,23,23,11,1,0
7938,C24 H30 O4,CHO,24,30,4,0,0
7938,C32 H32 O14,CHO,32,32,14,0,0
7938,C9 H10 O9,CHO,9,10,9,0,0
7938,C27 H18 O12,CHO,27,18,12,0,0
7938,C27 H30 O7,CHO,27,30,7,0,0
7938,C12 H24 O6 S1,CHOS,12,24,6,0,1
7938,C26 H42 O10,CHO,26,42,10,0,0
7938,C14 H12 O6 S1,CHOS,14,12,6,0,1
7938,C7 H7 N1 O3,CHNO,7,7,3,1,0
7938,C32 H42 O13,CHO,32,42,13,0,0
7938,C13 H24 O7,CHO,13,24,7,0,0
7938,C30 H32 O14,CHO,30,32,14,0,0
7938,C13 H10 O7 S1,CHOS,13,10,7,0,1
7938,C18 H24 N2 O6,CHNO,18,24,6,2,0
7938,C8 H10 O8,CHO,8,10,8,0,0
7938,C26 H16 O10,CHO,26,16,10,0,0
7938,C31 H40 O8,CHO,31,40,8,0,0
7938,C12 H7 N1 O3,CHNO,12,7,3,1,0
7938,C21 H28 O14,CHO,21,28,14,0,0
7938,C28 H34 O6,CHO,28,34,6,0,0
7938,C28 H22 O14,CHO,28,22,14,0,0
7938,C17 H16 O3,CHO,17,16,3,0,0
7938,C24 H18 O6,CHO,24,18,6,0,0
7938,C23 H36 O4,CHO,23,36,4,0,0
7938,C32 H46 O9,CHO,32,46,9,0,0
7938,C32 H42 O9,CHO,32,42,9,0,0
7938,C20 H22 O15,CHO,20,22,15,0,0
7938,C30 H32 O10,CHO,30,32,10,0,0
