measurement_id,peak_relint_tic,formula_string,C,H,N,O,S,formula_mass_nominal,timepoint
21678,2.40664689849198e-05,C33 H70 N2,33,70,2,0,0,495,1
21678,2.81217925909751e-05,C18 H17 N1 O18 S1,18,17,1,18,1,567,1
21678,3.72411486953154e-05,C23 H17 N1 O20,23,17,1,20,0,627,1
21678,5.5451962300235e-05,C27 H24 N2 O14 S1,27,24,2,14,1,632,1
21678,4.20928902556073e-05,C11 13C1 H8 O9,11,8,0,9,0,297,1
21678,0.0001204190921456,C17 H14 O8,17,14,0,8,0,346,1
21678,3.23597648685275e-05,C37 13C1 H72 S1,37,72,0,0,1,562,1
21678,3.81692131860487e-05,C43 H69 N1 O1,43,69,1,1,0,616,1
21678,2.1237812112976e-05,C15 H9 N1 O2,15,9,1,2,0,235,1
21678,2.71871893649854e-05,C36 H68 N2 O4,36,68,2,4,0,593,1
21678,0.0001580037423997,C21 H16 O4 S1,21,16,0,4,1,364,1
21678,4.66778514174357e-05,C27 H16 N2 O14 S1,27,16,2,14,1,624,1
21678,7.23907739399317e-05,C24 H21 N1 O16,24,21,1,16,0,579,1
21678,1.10099224248242e-05,C10 H10 O2,10,10,0,2,0,162,1
21678,2.89770591625198e-05,C36 H72 N2 O2,36,72,2,2,0,565,1
21678,0.0001903591481114,C28 H20 O15,28,20,0,15,0,596,1
21678,3.45746524577317e-05,C37 H68 N2 O1,37,68,2,1,0,557,1
21678,0.0001370680198556,C23 H28 O11,23,28,0,11,0,480,1
21678,1.24449568557749e-05,C6 13C1 H10 O5,6,10,0,5,0,175,1
21678,9.64140872721588e-05,C17 H8 O12,17,8,0,12,0,404,1
21678,0.0002765283449838,C26 H14 O16,26,14,0,16,0,582,1
21678,9.66420711747673e-05,C21 H23 N1 O17 S1,21,23,1,17,1,593,1
21678,3.22869669493389e-05,C42 H86 N2 O5 S1 34S1,42,86,2,5,1,765,1
21678,3.22869669493389e-05,C50 H82 O3 34S1,50,82,0,3,0,765,1
21678,3.26662135942135e-05,C20 H24 O8,20,24,0,8,0,392,1
21678,6.80473100669084e-05,C21 H24 O9,21,24,0,9,0,420,1
21678,1.12758309919202e-05,C13 H16 O3,13,16,0,3,0,220,1
21678,8.90344706617202e-05,C24 13C1 H20 O19,24,20,0,19,0,625,1
21678,3.62263369835131e-05,C26 H18 O22 S1,26,18,0,22,1,714,1
21678,3.49857209475211e-05,C42 13C1 H81 N1 O6 S1,42,81,1,6,1,741,1
21678,6.10979422363447e-05,C30 H34 N2 O23 S1,30,34,2,23,1,822,1
21678,6.10979422363447e-05,C38 H30 O21,38,30,0,21,0,822,1
21678,3.65890188324046e-05,C26 H24 N2 O12 S1,26,24,2,12,1,588,1
21678,0.0001424929905401,C31 H32 O20,31,32,0,20,0,724,1
21678,0.0001167233989787,C34 H30 O19,34,30,0,19,0,742,1
21678,8.95375173607837e-05,C29 H30 O21,29,30,0,21,0,714,1
21678,9.70792946055825e-05,C12 13C1 H16 O7,12,16,0,7,0,285,1
21678,6.95425008622185e-05,C16 H24 N2 O13 S1,16,24,2,13,1,484,1
21678,6.95425008622185e-05,C24 H20 O11,24,20,0,11,0,484,1
21678,5.4054416618088e-05,C37 H30 O26 S1,37,30,0,26,1,922,1
21678,2.97769644422265e-05,C44 13C1 H76 N2 O5,44,76,2,5,0,726,1
21678,5.12715308929395e-05,C25 13C1 H18 O20,25,18,0,20,0,651,1
21678,5.52013107820708e-05,C16 13C1 H22 O12,16,22,0,12,0,419,1
21678,0.0001528625528254,C29 H30 O16,29,30,0,16,0,634,1
21678,2.38934104584655e-05,C37 H70 O1 S1,37,70,0,1,1,563,1
21678,0.0001761517841462,C20 H12 O11,20,12,0,11,0,428,1
21678,4.60619025562774e-05,C21 H21 N1 O21 S1,21,21,1,21,1,655,1
21678,5.05012678797287e-05,C25 H24 N2 O13 S1,25,24,2,13,1,592,1
21678,3.50872893018381e-05,C11 13C1 H10 O9,11,10,0,9,0,299,1
21678,7.08101436706039e-05,C27 H19 N1 O16 S1,27,19,1,16,1,645,1
21678,7.39491725093875e-05,C36 H26 O25,36,26,0,25,0,858,1
21678,4.1683565428553e-05,C39 H77 N1 O5 S1,39,77,1,5,1,672,1
21678,0.0002434959622152,C27 H22 O20,27,22,0,20,0,666,1
21678,2.74622521614404e-05,C17 H12 O15 S1,17,12,0,15,1,488,1
21678,4.27053517912955e-05,C27 H21 N1 O22 S1,27,21,1,22,1,743,1
21678,2.56789210991624e-05,C15 H18 N2 O8,15,18,2,8,0,354,1
21678,5.05575010029342e-05,C27 H21 N1 O19 S1,27,21,1,19,1,695,1
21678,4.63735822701686e-05,C26 H34 O15,26,34,0,15,0,586,1
21678,3.65689667109515e-05,C31 H16 N2 O21,31,16,2,21,0,752,1
21678,0.0009578728411047,C24 H18 O14,24,18,0,14,0,530,1
21678,0.0001108363576694,C22 H17 N1 O12,22,17,1,12,0,487,1
21678,0.0003502604314826,C33 H26 O20,33,26,0,20,0,742,1
21678,1.45338648123714e-05,C13 H10 O8 S1,13,10,0,8,1,326,1
21678,6.31184114305903e-05,C27 13C1 H22 O15,27,22,0,15,0,599,1
21678,4.67750606149151e-05,C48 H76 O5,48,76,0,5,0,733,1
21678,4.91682377187788e-05,C25 H19 N1 O17 S1,25,19,1,17,1,637,1
21678,6.52879637886831e-05,C25 H30 O18,25,30,0,18,0,618,1
21678,2.73842232540466e-05,C39 H77 N1 O1 S1,39,77,1,1,1,608,1
21678,4.36634944642085e-05,C31 H24 N2 O22 S1,31,24,2,22,1,808,1
21678,2.02770539459604e-05,C12 H22 O9,12,22,0,9,0,310,1
21678,0.0002077299521937,C16 H10 O13,16,10,0,13,0,410,1
21678,9.58774750654455e-05,C20 H13 N1 O13,20,13,1,13,0,475,1
21678,3.27477298270773e-05,C31 H18 O19 S1,31,18,0,19,1,726,1
21678,5.67274515909281e-05,C22 H25 N1 O13,22,25,1,13,0,511,1
21678,6.83428609005003e-05,C23 H13 N1 O13,23,13,1,13,0,511,1
21678,8.35580619265946e-05,C13 H14 O11,13,14,0,11,0,346,1
21678,0.0002974557851299,C28 H18 O10 S1,28,18,0,10,1,546,1
21678,3.48514589169218e-05,C15 H9 N1 O10,15,9,1,10,0,363,1
21678,0.000116229506509,C25 H24 N2 O24 S1,25,24,2,24,1,768,1
21678,6.29919958822988e-05,C28 H16 O21,28,16,0,21,0,688,1
21678,2.60355001284812e-05,C20 H8 N2 O13,20,8,2,13,0,484,1
21678,3.89220395719089e-05,C24 H19 N1 O21,24,19,1,21,0,657,1
21678,0.0001143825317569,C16 13C1 H22 O9,16,22,0,9,0,371,1
21678,5.70866461143495e-05,C26 H12 N2 O15,26,12,2,15,0,592,1
21678,0.001045800957761,C23 H16 O16,23,16,0,16,0,548,1
21678,0.0007491359236814,C25 H16 O17,25,16,0,17,0,588,1
21678,3.23658676881002e-05,C47 H82 N2 O3 S1,47,82,2,3,1,755,1
21678,0.000189488624491,C27 13C1 H24 O18,27,24,0,18,0,649,1
21678,6.17452770267341e-05,C24 13C1 H28 O17,24,28,0,17,0,601,1
21678,5.37396854944105e-05,C32 H19 N1 O15 S1,32,19,1,15,1,689,1
21678,5.42858878461666e-05,C27 13C1 H30 O16,27,30,0,16,0,623,1
21678,9.22445537569574e-05,C19 H15 N1 O13,19,15,1,13,0,465,1
21678,1.93999915902275e-05,C12 H8 O3,12,8,0,3,0,200,1
21678,0.0002216788181585,C21 13C1 H22 O13,21,22,0,13,0,495,1
21678,4.75679912436816e-05,C31 H25 N1 O18,31,25,1,18,0,699,1
21678,0.0001322376381638,C30 13C1 H24 O19,30,24,0,19,0,701,1
21678,4.12820870838065e-05,C40 H78 O6,40,78,0,6,0,655,1
21678,0.0001163676917807,C26 H19 N1 O15,26,19,1,15,0,585,1
21678,2.79352206783242e-05,C11 H10 O10,11,10,0,10,0,302,1
21678,5.14594105526417e-05,C28 13C1 H30 O19,28,30,0,19,0,683,1
21678,0.0002461009943414,C18 13C1 H20 O13,18,20,0,13,0,457,1
21678,0.0002276726588102,C35 H28 O22,35,28,0,22,0,800,1
21678,3.77346052493361e-05,C40 H73 N1 O7,40,73,1,7,0,680,1
21678,2.54160639418527e-05,C19 H22 N2 O9,19,22,2,9,0,422,1
21678,0.0002536671828645,C16 13C1 H16 O11,16,16,0,11,0,397,1
21678,0.0001212673840662,C39 H30 O20 34S1,39,30,0,20,0,852,1
21678,0.0001212673840662,C30 H32 N2 O25 S1,30,32,2,25,1,852,1
21678,0.0001212673840662,C38 H28 O23,38,28,0,23,0,852,1
21678,7.33157870208786e-05,C28 13C1 H26 O21,28,26,0,21,0,711,1
21678,0.0001705010091376,C18 13C1 H14 O14,18,14,0,14,0,467,1
21678,3.95079102508875e-05,C22 H14 O19 S1,22,14,0,19,1,614,1
21678,0.0001132347657615,C25 13C1 H22 O19,25,22,0,19,0,639,1
21678,2.25673549484558e-05,C35 H73 N1 O1,35,73,1,1,0,524,1
21678,4.82863802905244e-05,C18 H12 O3 S1,18,12,0,3,1,308,1
21678,0.000485552094927,C27 H24 O19,27,24,0,19,0,652,1
21678,0.0002543136458235,C32 H20 O20,32,20,0,20,0,724,1
21678,5.39702848911216e-05,C25 H25 N1 O16,25,25,1,16,0,595,1
21678,0.0013115700318382,C24 H18 O15,24,18,0,15,0,546,1
21678,0.0002106880760238,C26 13C1 H18 O17,26,18,0,17,0,615,1
21678,2.4843270733387e-05,C12 H12 O12 S1,12,12,0,12,1,380,1
21678,0.0003191526164579,C23 H18 O12,23,18,0,12,0,486,1
21678,2.82652088509334e-05,C24 H19 N1 O22 S1,24,19,1,22,1,705,1
21678,0.0001599906460863,C33 H30 O22,33,30,0,22,0,778,1
21678,0.0015710370728752,C20 H16 O14,20,16,0,14,0,480,1
21678,0.0002358412828083,C25 H30 N2 O21 S1,25,30,2,21,1,726,1
21678,0.0002358412828083,C33 H26 O19,33,26,0,19,0,726,1
21678,2.35037018371806e-05,C21 H9 N1 O13,21,9,1,13,0,483,1
21678,2.5637073193521e-05,C43 H71 N1 O1 S1,43,71,1,1,1,650,1
21678,1.06010335134537e-05,C11 H6 O4,11,6,0,4,0,202,1
21678,5.76345921288407e-05,C17 H15 N1 O19,17,15,1,19,0,537,1
21678,3.05202006830439e-05,C17 13C1 H14 O15 S1,17,14,0,15,1,503,1
21678,4.4408474367761e-05,C46 H83 N1 O15,46,83,1,15,0,890,1
21678,2.50882553476623e-05,C35 H71 N1 O1 S1,35,71,1,1,1,554,1
21678,0.0008916036311119,C26 H18 O16,26,18,0,16,0,586,1
21678,3.7694065090746e-05,C24 H22 O24 S1,24,22,0,24,1,726,1
21678,6.97622023668355e-05,C24 H25 N1 O15 S1 34S1,24,25,1,15,1,633,1
21678,4.87052952626215e-05,C22 H14 O11 S1,22,14,0,11,1,486,1
21678,6.06380511899738e-05,C12 13C1 H14 O7,12,14,0,7,0,283,1
21678,0.0008867152726341,C20 H22 O14,20,22,0,14,0,486,1
21678,1.32688374980886e-05,C13 H11 N1 O10,13,11,1,10,0,341,1
21678,2.86649435329449e-05,C14 H22 O9,14,22,0,9,0,334,1
21678,2.52709040191594e-05,C36 H76 N2,36,76,2,0,0,537,1
21678,6.31637466617017e-05,C35 H26 O20 S1,35,26,0,20,1,798,1
21678,4.05222860470061e-05,C24 H19 N1 O19 S1,24,19,1,19,1,657,1
21678,0.0007886917846575,C27 H24 O17,27,24,0,17,0,620,1
21678,5.7626745646533e-05,C35 13C1 H32 O23 S1,35,32,0,23,1,865,1
21678,5.43573780183039e-05,C25 13C1 H30 O17,25,30,0,17,0,615,1
21678,1.14427866988017e-05,C6 13C1 H10 O4,6,10,0,4,0,159,1
21678,9.49685908647978e-05,C25 H23 N1 O16,25,23,1,16,0,593,1
21678,0.0003675859003338,C22 H16 O17,22,16,0,17,0,552,1
21678,7.93968108093847e-05,C17 H18 O16 S1,17,18,0,16,1,510,1
21678,3.37538232252044e-05,C21 H19 N1 O21 S1,21,19,1,21,1,653,1
21678,5.57401025672029e-05,C29 H14 O20,29,14,0,20,0,682,1
21678,5.36660157438544e-05,C31 H36 N2 O24 S1,31,36,2,24,1,852,1
21678,5.36660157438544e-05,C39 H32 O22,39,32,0,22,0,852,1
21678,3.23170451315186e-05,C16 H13 N1 O19,16,13,1,19,0,523,1
21678,4.1643025269963e-05,C29 H23 N1 O23,29,23,1,23,0,753,1
21678,3.50772632411115e-05,C16 13C1 H14 O14,16,14,0,14,0,443,1
21678,2.3185483388033e-05,C12 H13 N1 O6,12,13,1,6,0,267,1
21678,6.17265326523322e-05,C24 H25 N1 O15,24,25,1,15,0,567,1
21678,0.0001459436990927,C21 H15 N1 O13,21,15,1,13,0,489,1
21678,2.6178044557072e-05,C17 H11 N1 O18,17,11,1,18,0,517,1
21678,0.0003114425757592,C24 13C1 H20 O16,24,20,0,16,0,577,1
21678,4.89603059376234e-05,C13 H10 O6,13,10,0,6,0,262,1
21678,0.0001158280281642,C24 13C1 H22 O19,24,22,0,19,0,627,1
21678,0.0008208000261765,C20 H18 O15,20,18,0,15,0,498,1
21678,0.0002549500827218,C23 H20 O18,23,20,0,18,0,584,1
21678,0.0002496554508268,C26 H28 O18,26,28,0,18,0,628,1
21678,5.84571650241032e-05,C24 13C1 H16 O19,24,16,0,19,0,621,1
21678,4.60671335444826e-05,C17 H18 N2 O10,17,18,2,10,0,410,1
21678,0.0001748906800731,C24 13C1 H16 O17,24,16,0,17,0,589,1
21678,0.0001565961706569,C23 13C1 H16 O17,23,16,0,17,0,577,1
21678,0.0001689975359443,C23 H26 O17,23,26,0,17,0,574,1
21678,0.0001794769489819,C18 H8 O12,18,8,0,12,0,416,1
21678,6.89422449656757e-05,C19 H14 O3 S1,19,14,0,3,1,322,1
21678,0.0004387635209259,C11 H14 O8,11,14,0,8,0,274,1
21678,4.06447783541437e-05,C26 H32 O12,26,32,0,12,0,536,1
21678,1.84222327115451e-05,C16 13C1 H24 O11,16,24,0,11,0,405,1
21678,3.04391203658639e-05,C44 H84 O4 S1 34S1,44,84,0,4,1,743,1
21678,2.8690662558287e-05,C17 13C1 H8 O12,17,8,0,12,0,417,1
21678,9.26817771877725e-05,C29 H32 O16,29,32,0,16,0,636,1
21678,9.67244592389987e-05,C30 H20 O16,30,20,0,16,0,636,1
21678,5.13142506299483e-05,C40 H76 O2 34S1,40,76,0,2,0,623,1
21678,1.16027677547431e-05,C10 H9 N1 O4,10,9,1,4,0,207,1
21678,3.95345011075971e-05,C21 H26 O16,21,26,0,16,0,534,1
21678,5.45461295093737e-05,C19 H8 O12,19,8,0,12,0,428,1
21678,8.44111489197205e-05,C23 13C1 H26 N2 O23 S1,23,26,2,23,1,743,1
21678,8.44111489197205e-05,C31 13C1 H22 O21,31,22,0,21,0,743,1
21678,8.3780814840998e-05,C21 H18 O10 S1,21,18,0,10,1,462,1
21678,8.74425065846145e-05,C33 H20 N2 O18,33,20,2,18,0,732,1
21678,0.0004209232356521,C25 H28 O15,25,28,0,15,0,568,1
21678,6.05329955101867e-05,C27 H22 N2 O14,27,22,2,14,0,598,1
21678,0.0002623523669478,C22 13C1 H22 O15,22,22,0,15,0,539,1
21678,6.24597428324231e-05,C21 H20 O11 S1,21,20,0,11,1,480,1
21678,0.0002225824713709,C23 H24 N2 O23 S1,23,24,2,23,1,728,1
21678,0.0002225824713709,C31 H20 O21,31,20,0,21,0,728,1
21678,0.0002730048385119,C24 13C1 H20 O17,24,20,0,17,0,593,1
21678,0.0001413391217251,C17 13C1 H12 O13,17,12,0,13,0,437,1
21678,8.81787681744917e-05,C18 H12 O9,18,12,0,9,0,372,1
21678,3.15485257810429e-05,C43 H77 N1 O5 S1,43,77,1,5,1,720,1
21678,6.18324601634869e-05,C11 13C1 H16 O7,11,16,0,7,0,273,1
21678,4.98247267385272e-05,C17 H18 N2 O9,17,18,2,9,0,394,1
21678,0.0015167459540408,C16 H16 O11,16,16,0,11,0,384,1
21678,0.0001497531662531,C25 13C1 H24 O15,25,24,0,15,0,577,1
21678,1.2575731560904e-05,C11 H18 N2 O6,11,18,2,6,0,274,1
21678,1.79109036144901e-05,C17 H20 O4 S1,17,20,0,4,1,320,1
21678,0.0010652615416313,C22 H14 O14,22,14,0,14,0,502,1
21678,2.8801385141963e-05,C43 H74 N2 O5,43,74,2,5,0,699,1
21678,4.92000595636935e-05,C22 H19 N1 O22,22,19,1,22,0,649,1
21678,6.656388899506e-05,C15 H14 O14 S1,15,14,0,14,1,450,1
21678,4.40532030854934e-05,C22 H13 N1 O16,22,13,1,16,0,547,1
21678,2.36671702185921e-05,C16 H10 O3 S1,16,10,0,3,1,282,1
21678,0.0003054818646994,C20 H16 O16,20,16,0,16,0,512,1
21678,0.0016408899457042,C16 H16 O10,16,16,0,10,0,368,1
21678,6.25953126100736e-05,C36 H72 O3,36,72,0,3,0,553,1
21678,2.91065261205977e-05,C18 13C1 H26 O11,18,26,0,11,0,431,1
21678,2.67377602950248e-05,C38 H72 O1 S1,38,72,0,1,1,577,1
21678,2.94927474164125e-05,C29 H36 O18,29,36,0,18,0,672,1
21678,0.0001481298162468,C14 13C1 H14 O10,14,14,0,10,0,355,1
21678,0.0002012596556996,C20 13C1 H22 O14,20,22,0,14,0,499,1
21678,2.87564858265353e-05,C44 H78 N2 S1,44,78,2,0,1,667,1
21678,6.01297735027052e-05,C30 H20 N2 O20,30,20,2,20,0,728,1
21678,3.83252710008361e-05,C18 H14 O15 S1,18,14,0,15,1,502,1
21678,0.0001275707248534,C23 H17 N1 O15,23,17,1,15,0,547,1
21678,0.0006982645633862,C27 H18 O18,27,18,0,18,0,630,1
21678,0.0003190619459957,C19 H24 O9,19,24,0,9,0,396,1
21678,2.25285584526008e-05,C13 13C1 H8 O11,13,8,0,11,0,353,1
21678,0.0011684711184977,C14 H16 O10,14,16,0,10,0,344,1
21678,5.73146300169581e-05,C27 13C1 H30 N2 O23 S1,27,30,2,23,1,795,1
21678,3.47843279016222e-05,C21 13C1 H20 O11,21,20,0,11,0,461,1
21678,5.62941514012668e-05,C19 H17 N1 O18,19,17,1,18,0,547,1
21678,9.19376691155876e-05,C26 H52 O8,26,52,0,8,0,492,1
21678,2.44369973161191e-05,C29 H36 O15,29,36,0,15,0,624,1
21678,3.08536761811233e-05,C40 H75 N1 S1,40,75,1,0,1,602,1
21678,2.93262276252147e-05,C11 H16 O10 S1,11,16,0,10,1,340,1
21678,3.92481045033643e-05,C27 H12 N2 O18,27,12,2,18,0,652,1
21678,0.000110569577271,C27 H19 N1 O16,27,19,1,16,0,613,1
21678,0.0007523848032725,C21 H22 O15,21,22,0,15,0,514,1
21678,3.6868876701381e-05,C44 H74 N2 O1 34S1,44,74,2,1,0,681,1
21678,2.69400251722912e-05,C40 H77 N1 O1 S1,40,77,1,1,1,620,1
21678,4.72227460221406e-05,C29 H26 N2 O24 S1,29,26,2,24,1,818,1
21678,2.78493452886227e-05,C13 H9 N1 O8,13,9,1,8,0,307,1
21678,0.0001069597594937,C26 H32 O14,26,32,0,14,0,568,1
21678,0.0001089157131668,C29 13C1 H20 O20,29,20,0,20,0,701,1
21678,0.0001945278097953,C25 H18 O13,25,18,0,13,0,526,1
21678,3.49338469811532e-05,C15 H16 O16 S1,15,16,0,16,1,484,1
21678,3.5046749143248e-05,C20 H14 N2 O22 S1,20,14,2,22,1,666,1
21678,3.5046749143248e-05,C28 H10 O20,28,10,0,20,0,666,1
21678,4.23858255950966e-05,C31 H25 N1 O26,31,25,1,26,0,827,1
21678,3.66993055003969e-05,C39 H76 O6 S1,39,76,0,6,1,673,1
21678,2.81095869518297e-05,C17 H26 O10,17,26,0,10,0,390,1
21678,0.0001441991645263,C22 13C1 H26 O14,22,26,0,14,0,527,1
21678,0.000444835390485,C28 H18 O19,28,18,0,19,0,658,1
21678,0.0004846192353637,C24 H20 O18,24,20,0,18,0,596,1
21678,0.0005010528207259,C24 H18 O13,24,18,0,13,0,514,1
21678,4.4330881376051e-05,C43 H82 O2 S1 34S1,43,82,0,2,1,697,1
21678,5.55727109446376e-05,C23 H23 N1 O20,23,23,1,20,0,633,1
21678,3.65009638642843e-05,C43 H80 N2 O1 S1,43,80,2,1,1,673,1
21678,4.01870668861916e-05,C21 H17 N1 O10,21,17,1,10,0,443,1
21678,3.10210678036886e-05,C20 H17 N1 O20 34S1,20,17,1,20,0,625,1
21678,8.31552758347968e-05,C19 H16 O16,19,16,0,16,0,500,1
21678,6.73664097688692e-05,C27 H12 N2 O15,27,12,2,15,0,604,1
21678,0.0004522664451461,C18 H22 O13,18,22,0,13,0,446,1
21678,5.69680770483658e-05,C44 H82 O2 S1 34S1,44,82,0,2,1,709,1
21678,3.70589359395021e-05,C37 H75 N1 O10,37,75,1,10,0,694,1
21678,0.0008890391391443,C15 H14 O11,15,14,0,11,0,370,1
21678,2.99273553531251e-05,C13 13C1 H20 O8,13,20,0,8,0,317,1
21678,4.32397844195901e-05,C32 H27 N1 O21,32,27,1,21,0,761,1
21678,0.0001935622565557,C28 H30 O19,28,30,0,19,0,670,1
21678,0.0001379546723564,C18 H13 N1 O11,18,13,1,11,0,419,1
21678,0.0002330692949752,C30 H20 O21,30,20,0,21,0,716,1
21678,9.39969348056881e-05,C11 H6 O9,11,6,0,9,0,282,1
21678,2.85494258767475e-05,C35 13C1 H72 N2 O3 S1,35,72,2,3,1,614,1
21678,2.85494258767475e-05,C43 13C1 H68 O1,43,68,0,1,0,614,1
21678,3.71173486411264e-05,C29 H17 N1 O19 S1,29,17,1,19,1,715,1
21678,0.0003706120270105,C29 H20 O20,29,20,0,20,0,688,1
21678,4.04381543200396e-05,C47 H84 O10 S1,47,84,0,10,1,841,1
21678,5.5005148724377e-05,C30 H25 N1 O17,30,25,1,17,0,671,1
21678,1.33908938895425e-05,C12 H11 N1 O9,12,11,1,9,0,313,1
21678,9.23382756289666e-05,C25 H30 O12,25,30,0,12,0,522,1
21678,0.0001026651181773,C18 H24 O13,18,24,0,13,0,448,1
21678,3.82655505521605e-05,C21 H8 O15,21,8,0,15,0,500,1
21678,6.25103090517397e-05,C28 H28 O21,28,28,0,21,0,700,1
21678,3.98592582920012e-05,C38 H78 O10,38,78,0,10,0,695,1
21678,0.0002307375819828,C27 H14 O17,27,14,0,17,0,610,1
21678,0.0001699212412782,C20 13C1 H20 O12,20,20,0,12,0,465,1
21678,5.45230259781342e-05,C15 13C1 H15 N1 O19,15,15,1,19,0,526,1
21678,0.0002592604170028,C20 13C1 H22 O13,20,22,0,13,0,483,1
21678,0.0002535608194376,C18 H14 O9,18,14,0,9,0,374,1
21678,4.77523835779137e-05,C37 H28 O21 S1,37,28,0,21,1,840,1
21678,3.38954958224276e-05,C47 H86 O5 S1,47,86,0,5,1,763,1
21678,8.44499454155755e-05,C21 H10 O16,21,10,0,16,0,518,1
21678,5.91018843203899e-05,C25 13C1 H26 O14,25,26,0,14,0,563,1
21678,3.84303266806232e-05,C28 H16 O16 S1,28,16,0,16,1,640,1
21678,5.05069347836176e-05,C29 H25 N1 O22,29,25,1,22,0,739,1
21678,6.04044003834764e-05,C28 H20 N2 O14 S1,28,20,2,14,1,640,1
21678,4.83195098824905e-05,C41 13C1 H72,41,72,0,0,0,578,1
21678,6.77779141743423e-05,C29 H20 O22,29,20,0,22,0,720,1
21678,0.0011606237643585,C24 H22 O16,24,22,0,16,0,566,1
21678,0.0001104401103129,C19 H17 N1 O10,19,17,1,10,0,419,1
21678,8.78518314116688e-05,C28 H23 N1 O17,28,23,1,17,0,645,1
21678,2.87429724403386e-05,C28 H15 N1 O20,28,15,1,20,0,685,1
21678,0.0014706823078218,C19 H18 O13,19,18,0,13,0,454,1
21678,6.68542088404467e-05,C24 13C1 H22 O13,24,22,0,13,0,531,1
21678,4.84023338624056e-05,C48 H80 N2 O5 S1,48,80,2,5,1,797,1
21678,5.31869444073979e-05,C37 H27 N1 O26,37,27,1,26,0,901,1
21678,0.0006455758706053,C22 H20 O12,22,20,0,12,0,476,1
21678,9.79267146948195e-05,C30 H32 O17,30,32,0,17,0,664,1
21678,5.96363169486845e-05,C12 H10 O6,12,10,0,6,0,250,1
21678,3.67189217061662e-05,C19 13C1 H16 O10,19,16,0,10,0,417,1
21678,0.000101774978351,C21 H15 N1 O14,21,15,1,14,0,505,1
21678,6.85394588738778e-05,C40 H34 N2 O25 S1,40,34,2,25,1,974,1
21678,4.64167379228612e-05,C17 H14 O11 S1,17,14,0,11,1,426,1
21678,6.54082765174019e-05,C27 13C1 H28 O16,27,28,0,16,0,621,1
21678,0.0001483120290026,C18 13C1 H14 O11,18,14,0,11,0,419,1
21678,4.06909854166227e-05,C41 H80 O4 S1,41,80,0,4,1,669,1
21678,4.65749753160675e-05,C30 13C1 H18 N2 O19,30,18,2,19,0,723,1
21678,5.96363169486845e-05,C17 H13 N1 O12,17,13,1,12,0,423,1
21678,0.0002549928024588,C29 H26 O16,29,26,0,16,0,630,1
21678,7.30812643830137e-05,C25 13C1 H28 N2 O23 S1,25,28,2,23,1,769,1
21678,7.30812643830137e-05,C33 13C1 H24 O21,33,24,0,21,0,769,1
21678,1.46140732981839e-05,C13 H17 N1 O6,13,17,1,6,0,283,1
21678,2.8494936416277e-05,C22 H16 O23 S1,22,16,0,23,1,680,1
21678,0.0002068572489948,C24 H22 O12,24,22,0,12,0,502,1
21678,4.39546861409628e-05,C28 H22 N2 O22 S1,28,22,2,22,1,770,1
21678,2.50764856242007e-05,C13 H11 N1 O9,13,11,1,9,0,325,1
21678,3.21187034954061e-05,C48 H78 O3 S1,48,78,0,3,1,735,1
21678,0.0002639696141345,C20 13C1 H20 O13,20,20,0,13,0,481,1
21678,0.0009967290574084,C22 H18 O16,22,18,0,16,0,538,1
21678,0.0002968197841473,C26 H30 O16,26,30,0,16,0,598,1
21678,3.21147802542522e-05,C34 H71 N1 O7,34,71,1,7,0,606,1
21678,0.0001064118134792,C25 13C1 H16 O18,25,16,0,18,0,617,1
21678,7.67560335971431e-05,C26 H24 O14 S1,26,24,0,14,1,592,1
21678,3.37324633566999e-05,C26 13C1 H32 O16,26,32,0,16,0,613,1
21678,0.0002244059066761,C32 H26 O18,32,26,0,18,0,698,1
21678,4.21717909943686e-05,C38 H78 S1,38,78,0,0,1,567,1
21678,4.49851908173806e-05,C26 H23 N1 O22 S1,26,23,1,22,1,733,1
21678,0.0001284129139545,C37 H30 O24,37,30,0,24,0,858,1
21678,5.68856889841344e-05,C19 H17 N1 O14,19,17,1,14,0,483,1
21678,0.0003013567945839,C30 H22 O17,30,22,0,17,0,654,1
21678,7.22499731740759e-05,C26 H21 N1 O17 S1,26,21,1,17,1,651,1
21678,4.61394955479874e-05,C33 H29 N1 O21,33,29,1,21,0,775,1
21678,3.76740129692929e-05,C28 H18 O14 S1 34S1,28,18,0,14,1,644,1
21678,5.90042392072268e-05,C34 13C1 H24 O23,34,24,0,23,0,813,1
21678,0.0003214115315311,C12 H6 O9,12,6,0,9,0,294,1
21678,8.54787064292583e-05,C17 13C1 H18 O14,17,18,0,14,0,459,1
21678,6.93764169867045e-05,C25 13C1 H20 O20,25,20,0,20,0,653,1
21678,0.0001098782149965,C31 13C1 H24 O20,31,24,0,20,0,729,1
21678,3.57799593233389e-05,C50 H78 N2 O6,50,78,2,6,0,803,1
21678,0.0001416224669196,C27 H26 O14,27,26,0,14,0,574,1
21678,8.52289267424616e-05,C17 H15 N1 O9,17,15,1,9,0,377,1
21678,5.4178216672277e-05,C40 H32 O25,40,32,0,25,0,912,1
21678,3.12333587416816e-05,C10 H6 O10,10,6,0,10,0,286,1
21678,0.0007770733239382,C18 H12 O13,18,12,0,13,0,436,1
21678,3.41967135599085e-05,C18 H13 N1 O11 S1,18,13,1,11,1,451,1
21678,0.0009845364957335,C21 H24 O13,21,24,0,13,0,484,1
