mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C21 H26 N2 O9,4.76e-05,2,0.815,C21 H24 N2 O10,4.77e-05,3,1.239,-H2 O1,1
C21 H26 N2 O9,4.76e-05,2,0.815,C20 H24 N2 O10,3.79e-05,3,0.945,-C1 -H2 O1,0
C21 H26 N2 O9,4.76e-05,2,0.815,C21 H25 N1 O10,7.16e-05,3,1.122,-H1 O1 -N1,1
C21 H26 O10,0.000758395,2,1.026,C21 H24 O9,0.000841527,3,1.029,-H2 -O1,0
C21 H26 O10,0.000758395,2,1.026,C17 H22 O9,0.001488777,3,1.053,-C4 -H4 -O1,0
C21 H26 O10,0.000758395,2,1.026,C21 H27 N1 O9,7.18e-05,3,1.078,H1 -O1 N1,0
C21 H26 O10,0.000758395,2,1.026,C20 H26 O8,0.001619286,3,0.946,-C1 -O2,0
C21 H26 O10,0.000758395,2,1.026,C19 H24 O10,0.000878383,3,1.081,-C2 -H2,0
C21 H26 O10,0.000758395,2,1.026,C20 H26 O9,0.001246802,3,1.008,-C1 -O1,0
C21 H26 O10,0.000758395,2,1.026,C21 H24 O10,0.000739553,3,1.096,-H2,0
C21 H26 O10,0.000758395,2,1.026,C20 H24 O10,0.000840267,3,1.047,-C1 -H2,0
C21 H26 O10,0.000758395,2,1.026,C19 H22 O9,0.001516908,3,1.057,-C2 -H4 -O1,0
C21 H26 O10,0.000758395,2,1.026,C20 H26 O10,0.000868841,3,1.019,-C1,0
C21 H26 O10,0.000758395,2,1.026,C21 H25 N1 O12,3.25e-05,3,0.0,-H1 O2 N1,0
C21 H26 O10,0.000758395,2,1.026,C21 H28 O11,0.000308685,3,1.097,H2 O1,0
C21 H26 O10,0.000758395,2,1.026,C20 H24 O11,0.000560328,3,1.127,-C1 -H2 O1,0
C21 H26 O10,0.000758395,2,1.026,C21 H24 O11,0.0005164,3,1.129,-H2 O1,0
C21 H26 O10,0.000758395,2,1.026,C21 H22 O12,0.000398645,3,1.203,-H4 O2,0
C21 H26 O10,0.000758395,2,1.026,C21 H26 O12,0.000266746,3,1.014,O2,0
C21 H26 O10,0.000758395,2,1.026,C21 H26 O11,0.000494421,3,1.11,O1,0
C21 H26 O10 S1,3.86e-05,2,0.0,C21 H26 O7,0.000984446,3,0.96,-O3 -S1,0
C21 H26 O10 S1,3.86e-05,2,0.0,C21 H26 O10,0.000778234,3,1.026,-S1,0
C21 H26 O10 S1,3.86e-05,2,0.0,C21 H26 O9,0.001082239,3,1.02,-O1 -S1,0
C21 H26 O10 S1,3.86e-05,2,0.0,C17 H22 O9 S1,4.56e-05,3,0.0,-C4 -H4 -O1,0
C21 H26 O10 S1,3.86e-05,2,0.0,C20 H26 O8 S1,3.79e-05,3,1.047,-C1 -O2,0
C21 H26 O10 S1,3.86e-05,2,0.0,C20 H26 O9 S1,3.09e-05,3,0.939,-C1 -O1,0
C21 H26 O11,0.000445534,2,1.11,C20 H24 O11,0.000560328,3,1.127,-C1 -H2,0
C21 H26 O11,0.000445534,2,1.11,C21 H24 O11,0.0005164,3,1.129,-H2,0
C21 H26 O11,0.000445534,2,1.11,C20 H26 O9,0.001246802,3,1.008,-C1 -O2,0
C21 H26 O11,0.000445534,2,1.11,C21 H27 N1 O10,5.78e-05,3,0.909,H1 -O1 N1,0
C21 H26 O11,0.000445534,2,1.11,C19 H24 O11,0.000479559,3,1.045,-C2 -H2,0
C21 H26 O11,0.000445534,2,1.11,C21 H24 O10,0.000739553,3,1.096,-H2 -O1,0
C21 H26 O11,0.000445534,2,1.11,C20 H26 O11,0.000397703,3,1.081,-C1,0
C21 H26 O11,0.000445534,2,1.11,C17 H22 O10,0.000737935,3,1.073,-C4 -H4 -O1,0
C21 H26 O11,0.000445534,2,1.11,C19 H22 O10,0.000972403,3,1.084,-C2 -H4 -O1,0
C21 H26 O11,0.000445534,2,1.11,C20 H26 O10,0.000868841,3,1.019,-C1 -O1,0
C21 H26 O11,0.000445534,2,1.11,C21 H26 O13,0.00011463,3,1.182,O2,0
C21 H26 O11,0.000445534,2,1.11,C21 H22 O13,0.000231209,3,1.141,-H4 O2,0
C21 H26 O11,0.000445534,2,1.11,C21 H28 O12,0.000168984,3,0.907,H2 O1,0
C21 H26 O11,0.000445534,2,1.11,C21 H24 O12,0.000347298,3,1.117,-H2 O1,0
C21 H26 O11,0.000445534,2,1.11,C20 H24 O12,0.000248991,3,1.081,-C1 -H2 O1,0
C21 H26 O11,0.000445534,2,1.11,C21 H26 O12,0.000266746,3,1.014,O1,0
C21 H26 O12,0.000263022,2,1.014,C20 H26 O12,0.000176826,3,1.114,-C1,0
C21 H26 O12,0.000263022,2,1.014,C21 H24 O11,0.0005164,3,1.129,-H2 -O1,0
C21 H26 O12,0.000263022,2,1.014,C17 H22 O11,0.000242943,3,0.988,-C4 -H4 -O1,0
C21 H26 O12,0.000263022,2,1.014,C19 H22 O11,0.000584814,3,1.122,-C2 -H4 -O1,0
C21 H26 O12,0.000263022,2,1.014,C21 H27 N1 O11,4.58e-05,3,1.088,H1 -O1 N1,0
C21 H26 O12,0.000263022,2,1.014,C20 H26 O11,0.000397703,3,1.081,-C1 -O1,0
C21 H26 O12,0.000263022,2,1.014,C21 H24 O12,0.000347298,3,1.117,-H2,0
C21 H26 O12,0.000263022,2,1.014,C19 H24 O12,0.000170088,3,1.106,-C2 -H2,0
C21 H26 O12,0.000263022,2,1.014,C20 H24 O12,0.000248991,3,1.081,-C1 -H2,0
C21 H26 O12,0.000263022,2,1.014,C20 H26 O10,0.000868841,3,1.019,-C1 -O2,0
C21 H26 O12,0.000263022,2,1.014,C21 H28 O13,7.28e-05,3,1.057,H2 O1,0
C21 H26 O12,0.000263022,2,1.014,C21 H26 O14,5.51e-05,3,1.018,O2,0
C21 H26 O12,0.000263022,2,1.014,C21 H26 O13,0.00011463,3,1.182,O1,0
C21 H26 O12,0.000263022,2,1.014,C20 H24 O13,0.000138374,3,1.211,-C1 -H2 O1,0
C21 H26 O12,0.000263022,2,1.014,C21 H24 O13,0.000151417,3,1.053,-H2 O1,0
C21 H26 O12,0.000263022,2,1.014,C21 H22 O14,0.000107282,3,1.039,-H4 O2,0
C21 H26 O13,9.7e-05,2,1.182,C20 H26 O12,0.000176826,3,1.114,-C1 -O1,0
C21 H26 O13,9.7e-05,2,1.182,C19 H24 O13,8.12e-05,3,0.979,-C2 -H2,0
C21 H26 O13,9.7e-05,2,1.182,C17 H22 O12,7.89e-05,3,0.909,-C4 -H4 -O1,0
C21 H26 O13,9.7e-05,2,1.182,C20 H24 O13,0.000138374,3,1.211,-C1 -H2,0
C21 H26 O13,9.7e-05,2,1.182,C21 H24 O13,0.000151417,3,1.053,-H2,0
C21 H26 O13,9.7e-05,2,1.182,C20 H26 O13,7.02e-05,3,1.196,-C1,0
C21 H26 O13,9.7e-05,2,1.182,C20 H26 O11,0.000397703,3,1.081,-C1 -O2,0
C21 H26 O13,9.7e-05,2,1.182,C21 H24 O12,0.000347298,3,1.117,-H2 -O1,0
C21 H26 O13,9.7e-05,2,1.182,C19 H22 O12,0.000253924,3,0.975,-C2 -H4 -O1,0
C21 H26 O13,9.7e-05,2,1.182,C21 H26 O14,5.51e-05,3,1.018,O1,0
C21 H26 O13,9.7e-05,2,1.182,C21 H28 O14,3.2e-05,3,1.039,H2 O1,0
C21 H26 O13,9.7e-05,2,1.182,C21 H22 O15,4.52e-05,3,0.97,-H4 O2,0
C21 H26 O13,9.7e-05,2,1.182,C21 H24 O14,7.59e-05,3,0.9,-H2 O1,0
C21 H26 O13,9.7e-05,2,1.182,C20 H24 O14,5.68e-05,3,1.219,-C1 -H2 O1,0
C21 H26 O14,5.41e-05,2,1.018,C19 H24 O14,3.52e-05,3,0.0,-C2 -H2,0
C21 H26 O14,5.41e-05,2,1.018,C19 H22 O13,0.000120783,3,1.056,-C2 -H4 -O1,0
C21 H26 O14,5.41e-05,2,1.018,C20 H26 O12,0.000176826,3,1.114,-C1 -O2,0
C21 H26 O14,5.41e-05,2,1.018,C21 H24 O14,7.59e-05,3,0.9,-H2,0
C21 H26 O14,5.41e-05,2,1.018,C21 H24 O13,0.000151417,3,1.053,-H2 -O1,0
C21 H26 O14,5.41e-05,2,1.018,C20 H26 O13,7.02e-05,3,1.196,-C1 -O1,0
C21 H26 O14,5.41e-05,2,1.018,C20 H24 O14,5.68e-05,3,1.219,-C1 -H2,0
C21 H26 O14,5.41e-05,2,1.018,C20 H24 O15,2.46e-05,3,0.0,-C1 -H2 O1,0
C21 H26 O14,5.41e-05,2,1.018,C21 H24 O15,5.41e-05,3,1.294,-H2 O1,0
C21 H26 O4,0.000125996,2,0.794,C20 H24 O4,0.000159272,3,0.7,-C1 -H2,0
C21 H26 O4,0.000125996,2,0.794,C20 H26 O4,0.000406049,3,0.784,-C1,0
C21 H26 O4,0.000125996,2,0.794,C19 H24 O4,0.000346385,3,0.777,-C2 -H2,0
C21 H26 O4,0.000125996,2,0.794,C17 H22 O3,0.000181232,3,0.808,-C4 -H4 -O1,0
C21 H26 O4,0.000125996,2,0.794,C20 H26 O3,0.000148291,3,0.5,-C1 -O1,0
C21 H26 O4,0.000125996,2,0.794,C20 H26 O2,3.78e-05,3,0.0,-C1 -O2,0
C21 H26 O4,0.000125996,2,0.794,C19 H22 O3,8e-05,3,1.072,-C2 -H4 -O1,1
C21 H26 O4,0.000125996,2,0.794,C21 H24 O4,7.69e-05,3,0.865,-H2,0
C21 H26 O4,0.000125996,2,0.794,C21 H28 O5,0.00033565,3,0.866,H2 O1,0
C21 H26 O4,0.000125996,2,0.794,C20 H24 O5,0.000444534,3,0.842,-C1 -H2 O1,0
C21 H26 O4,0.000125996,2,0.794,C21 H22 O6,0.000208733,3,0.867,-H4 O2,0
C21 H26 O4,0.000125996,2,0.794,C21 H24 O5,0.000190269,3,0.816,-H2 O1,0
C21 H26 O4,0.000125996,2,0.794,C21 H26 O6,0.000539332,3,0.904,O2,0
C21 H26 O4,0.000125996,2,0.794,C21 H26 O5,0.000234938,3,0.849,O1,0
C21 H26 O4,0.000125996,2,0.794,C21 H25 N1 O6,4.74e-05,3,0.813,-H1 O2 N1,0
C21 H26 O5,0.000276648,2,0.849,C20 H26 O4,0.000406049,3,0.784,-C1 -O1,0
C21 H26 O5,0.000276648,2,0.849,C20 H26 O5,0.00066696,3,0.867,-C1,0
C21 H26 O5,0.000276648,2,0.849,C17 H22 O4,0.000445012,3,0.862,-C4 -H4 -O1,0
C21 H26 O5,0.000276648,2,0.849,C19 H22 O4,0.000230429,3,0.558,-C2 -H4 -O1,0
C21 H26 O5,0.000276648,2,0.849,C20 H24 O5,0.000444534,3,0.842,-C1 -H2,0
C21 H26 O5,0.000276648,2,0.849,C21 H24 O5,0.000190269,3,0.816,-H2,0
C21 H26 O5,0.000276648,2,0.849,C19 H24 O5,0.000817825,3,0.9,-C2 -H2,0
C21 H26 O5,0.000276648,2,0.849,C20 H26 O3,0.000148291,3,0.5,-C1 -O2,0
C21 H26 O5,0.000276648,2,0.849,C21 H24 O4,7.69e-05,3,0.865,-H2 -O1,0
C21 H26 O5,0.000276648,2,0.849,C21 H26 O7,0.000984446,3,0.96,O2,0
C21 H26 O5,0.000276648,2,0.849,C21 H26 O6,0.000539332,3,0.904,O1,0
C21 H26 O5,0.000276648,2,0.849,C21 H28 O6,0.000706717,3,0.977,H2 O1,0
C21 H26 O5,0.000276648,2,0.849,C21 H25 N1 O7,6.44e-05,3,0.892,-H1 O2 N1,0
C21 H26 O5,0.000276648,2,0.849,C20 H24 O6,0.00077236,3,0.905,-C1 -H2 O1,0
C21 H26 O5,0.000276648,2,0.849,C21 H24 O6,0.000294441,3,0.852,-H2 O1,0
C21 H26 O5,0.000276648,2,0.849,C21 H22 O7,0.000317191,3,0.866,-H4 O2,0
C21 H26 O6,0.00059649,2,0.904,C21 H27 N1 O5,2.67e-05,3,0.0,H1 -O1 N1,0
C21 H26 O6,0.00059649,2,0.904,C20 H26 O4,0.000406049,3,0.784,-C1 -O2,0
C21 H26 O6,0.00059649,2,0.904,C20 H26 O5,0.00066696,3,0.867,-C1 -O1,0
C21 H26 O6,0.00059649,2,0.904,C21 H24 O5,0.000190269,3,0.816,-H2 -O1,0
C21 H26 O6,0.00059649,2,0.904,C19 H22 O5,0.000519338,3,0.846,-C2 -H4 -O1,0
C21 H26 O6,0.00059649,2,0.904,C20 H26 O6,0.001205961,3,0.888,-C1,0
C21 H26 O6,0.00059649,2,0.904,C17 H22 O5,0.000965858,3,0.899,-C4 -H4 -O1,0
C21 H26 O6,0.00059649,2,0.904,C20 H24 O6,0.00077236,3,0.905,-C1 -H2,0
C21 H26 O6,0.00059649,2,0.904,C21 H24 O6,0.000294441,3,0.852,-H2,0
C21 H26 O6,0.00059649,2,0.904,C19 H24 O6,0.001286702,3,0.93,-C2 -H2,0
C21 H26 O6,0.00059649,2,0.904,C21 H25 N1 O8,9.04e-05,3,1.0,-H1 O2 N1,0
C21 H26 O6,0.00059649,2,0.904,C21 H26 O8,0.001083739,3,1.004,O2,0
C21 H26 O6,0.00059649,2,0.904,C21 H22 O8,0.000481157,3,1.051,-H4 O2,1
C21 H26 O6,0.00059649,2,0.904,C21 H26 O7,0.000984446,3,0.96,O1,0
C21 H26 O6,0.00059649,2,0.904,C20 H24 O7,0.001084777,3,0.938,-C1 -H2 O1,0
C21 H26 O6,0.00059649,2,0.904,C21 H28 O7,0.000965528,3,0.988,H2 O1,0
C21 H26 O6,0.00059649,2,0.904,C21 H24 O7,0.000594174,3,0.96,-H2 O1,0
C21 H26 O7,0.001025878,2,0.96,C21 H27 N1 O6,5.58e-05,3,0.766,H1 -O1 N1,0
C21 H26 O7,0.001025878,2,0.96,C20 H26 O5,0.00066696,3,0.867,-C1 -O2,0
C21 H26 O7,0.001025878,2,0.96,C20 H24 O7,0.001084777,3,0.938,-C1 -H2,0
C21 H26 O7,0.001025878,2,0.96,C19 H22 O6,0.000916325,3,0.922,-C2 -H4 -O1,0
C21 H26 O7,0.001025878,2,0.96,C20 H26 O6,0.001205961,3,0.888,-C1 -O1,0
C21 H26 O7,0.001025878,2,0.96,C21 H24 O7,0.000594174,3,0.96,-H2,0
C21 H26 O7,0.001025878,2,0.96,C20 H26 O7,0.001779616,3,0.993,-C1,0
C21 H26 O7,0.001025878,2,0.96,C17 H22 O6,0.001650073,3,0.992,-C4 -H4 -O1,0
C21 H26 O7,0.001025878,2,0.96,C21 H24 O6,0.000294441,3,0.852,-H2 -O1,0
C21 H26 O7,0.001025878,2,0.96,C19 H24 O7,0.002052923,3,0.94,-C2 -H2,0
C21 H26 O7,0.001025878,2,0.96,C21 H28 O8,0.001101084,3,0.99,H2 O1,0
C21 H26 O7,0.001025878,2,0.96,C21 H26 O8,0.001083739,3,1.004,O1,0
C21 H26 O7,0.001025878,2,0.96,C20 H24 O8,0.001479021,3,1.007,-C1 -H2 O1,0
C21 H26 O7,0.001025878,2,0.96,C21 H26 O9,0.001082239,3,1.02,O2,0
C21 H26 O7,0.001025878,2,0.96,C21 H22 O9,0.000502128,3,1.075,-H4 O2,1
C21 H26 O7,0.001025878,2,0.96,C21 H25 N1 O9,7.49e-05,3,0.993,-H1 O2 N1,0
C21 H26 O7,0.001025878,2,0.96,C21 H24 O8,0.000679669,3,1.019,-H2 O1,0
C21 H26 O8,0.001079051,2,1.004,C21 H27 N1 O7,7.13e-05,3,1.061,H1 -O1 N1,0
C21 H26 O8,0.001079051,2,1.004,C17 H22 O7,0.002409874,3,1.024,-C4 -H4 -O1,0
C21 H26 O8,0.001079051,2,1.004,C19 H22 O7,0.001414888,3,0.957,-C2 -H4 -O1,0
C21 H26 O8,0.001079051,2,1.004,C19 H24 O8,0.002225411,3,1.01,-C2 -H2,0
C21 H26 O8,0.001079051,2,1.004,C20 H24 O8,0.001479021,3,1.007,-C1 -H2,0
C21 H26 O8,0.001079051,2,1.004,C20 H26 O8,0.001619286,3,0.946,-C1,0
C21 H26 O8,0.001079051,2,1.004,C21 H24 O7,0.000594174,3,0.96,-H2 -O1,0
C21 H26 O8,0.001079051,2,1.004,C20 H26 O6,0.001205961,3,0.888,-C1 -O2,0
C21 H26 O8,0.001079051,2,1.004,C20 H26 O7,0.001779616,3,0.993,-C1 -O1,0
C21 H26 O8,0.001079051,2,1.004,C21 H24 O8,0.000679669,3,1.019,-H2,0
C21 H26 O8,0.001079051,2,1.004,C21 H24 O9,0.000841527,3,1.029,-H2 O1,0
C21 H26 O8,0.001079051,2,1.004,C20 H24 O9,0.001207313,3,1.009,-C1 -H2 O1,0
C21 H26 O8,0.001079051,2,1.004,C21 H22 O10,0.000573301,3,1.16,-H4 O2,0
C21 H26 O8,0.001079051,2,1.004,C21 H26 O10,0.000778234,3,1.026,O2,0
C21 H26 O8,0.001079051,2,1.004,C21 H26 O9,0.001082239,3,1.02,O1,0
C21 H26 O8,0.001079051,2,1.004,C21 H28 O9,0.001049195,3,1.002,H2 O1,0
C21 H26 O8,0.001079051,2,1.004,C21 H25 N1 O10,7.16e-05,3,1.122,-H1 O2 N1,0
C21 H26 O9,0.001061367,2,1.02,C21 H24 O9,0.000841527,3,1.029,-H2,0
C21 H26 O9,0.001061367,2,1.02,C20 H24 O9,0.001207313,3,1.009,-C1 -H2,0
C21 H26 O9,0.001061367,2,1.02,C19 H22 O8,0.001382942,3,1.023,-C2 -H4 -O1,0
C21 H26 O9,0.001061367,2,1.02,C21 H27 N1 O8,7.66e-05,3,1.15,H1 -O1 N1,0
C21 H26 O9,0.001061367,2,1.02,C20 H26 O8,0.001619286,3,0.946,-C1 -O1,0
C21 H26 O9,0.001061367,2,1.02,C20 H26 O7,0.001779616,3,0.993,-C1 -O2,0
C21 H26 O9,0.001061367,2,1.02,C20 H26 O9,0.001246802,3,1.008,-C1,0
C21 H26 O9,0.001061367,2,1.02,C17 H22 O8,0.002313747,3,1.04,-C4 -H4 -O1,0
C21 H26 O9,0.001061367,2,1.02,C21 H24 O8,0.000679669,3,1.019,-H2 -O1,0
C21 H26 O9,0.001061367,2,1.02,C19 H24 O9,0.001634385,3,1.028,-C2 -H2,0
C21 H26 O9,0.001061367,2,1.02,C21 H22 O11,0.000506606,3,1.231,-H4 O2,0
C21 H26 O9,0.001061367,2,1.02,C21 H28 O10,0.000624676,3,1.048,H2 O1,0
C21 H26 O9,0.001061367,2,1.02,C21 H26 O10,0.000778234,3,1.026,O1,0
C21 H26 O9,0.001061367,2,1.02,C21 H25 N1 O11,5.17e-05,3,0.949,-H1 O2 N1,0
C21 H26 O9,0.001061367,2,1.02,C21 H24 O10,0.000739553,3,1.096,-H2 O1,0
C21 H26 O9,0.001061367,2,1.02,C20 H24 O10,0.000840267,3,1.047,-C1 -H2 O1,0
C21 H26 O9,0.001061367,2,1.02,C21 H26 O11,0.000494421,3,1.11,O2,0
C21 H27 N1 O10,6.36e-05,2,0.909,C20 H27 N1 O10,4.07e-05,3,1.025,-C1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C20 H27 N1 O9,6.94e-05,3,0.824,-C1 -O1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C19 H25 N1 O10,5.82e-05,3,0.995,-C2 -H2,0
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H28 O8,0.001101084,3,0.99,H1 -O2 -N1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C19 H23 N1 O9,0.000116587,3,1.05,-C2 -H4 -O1,1
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H25 N1 O9,7.49e-05,3,0.993,-H2 -O1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C20 H25 N1 O10,7.77e-05,3,1.148,-C1 -H2,1
C21 H27 N1 O10,6.36e-05,2,0.909,C17 H23 N1 O9,8.64e-05,3,1.118,-C4 -H4 -O1,1
C21 H27 N1 O10,6.36e-05,2,0.909,C20 H27 N1 O8,8.56e-05,3,1.028,-C1 -O2,1
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H25 N1 O10,7.16e-05,3,1.122,-H2,1
C21 H27 N1 O10,6.36e-05,2,0.909,C20 H25 N1 O11,3.34e-05,3,0.825,-C1 -H2 O1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H25 N1 O11,5.17e-05,3,0.949,-H2 O1,0
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H27 N1 O11,4.58e-05,3,1.088,O1,1
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H23 N1 O12,3.51e-05,3,0.0,-H4 O2,0
C21 H27 N1 O10,6.36e-05,2,0.909,C21 H26 O11,0.000494421,3,1.11,-H1 O1 -N1,1
C21 H27 N1 O11,4.21e-05,2,1.088,C20 H27 N1 O10,4.07e-05,3,1.025,-C1 -O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C20 H27 N1 O9,6.94e-05,3,0.824,-C1 -O2,0
C21 H27 N1 O11,4.21e-05,2,1.088,C19 H25 N1 O11,3.88e-05,3,1.057,-C2 -H2,0
C21 H27 N1 O11,4.21e-05,2,1.088,C20 H25 N1 O11,3.34e-05,3,0.825,-C1 -H2,0
C21 H27 N1 O11,4.21e-05,2,1.088,C19 H23 N1 O10,6.88e-05,3,0.808,-C2 -H4 -O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H25 N1 O11,5.17e-05,3,0.949,-H2,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H28 O9,0.001049195,3,1.002,H1 -O2 -N1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C17 H23 N1 O10,4.85e-05,3,0.898,-C4 -H4 -O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H25 N1 O10,7.16e-05,3,1.122,-H2 -O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H23 N1 O13,2.99e-05,3,1.053,-H4 O2,0
C21 H27 N1 O11,4.21e-05,2,1.088,C20 H25 N1 O12,3.29e-05,3,1.058,-C1 -H2 O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H25 N1 O12,3.25e-05,3,0.0,-H2 O1,0
C21 H27 N1 O11,4.21e-05,2,1.088,C21 H26 O12,0.000266746,3,1.014,-H1 O1 -N1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H25 N1 O5,2.35e-05,3,0.0,-H2 -O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H28 O4,0.000123881,3,0.964,H1 -O2 -N1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C19 H25 N1 O6,7.52e-05,3,0.745,-C2 -H2,0
C21 H27 N1 O6,7.28e-05,2,0.766,C20 H25 N1 O6,7.05e-05,3,1.049,-C1 -H2,1
C21 H27 N1 O6,7.28e-05,2,0.766,C20 H27 N1 O6,7.21e-05,3,0.906,-C1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C19 H23 N1 O5,5.71e-05,3,0.819,-C2 -H4 -O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C17 H23 N1 O5,7.65e-05,3,0.911,-C4 -H4 -O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C20 H27 N1 O5,3.33e-05,3,0.835,-C1 -O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H25 N1 O6,4.74e-05,3,0.813,-H2,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H23 N1 O8,6.74e-05,3,0.814,-H4 O2,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H27 N1 O7,7.13e-05,3,1.061,O1,1
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H27 N1 O8,7.66e-05,3,1.15,O2,1
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H26 O7,0.000984446,3,0.96,-H1 O1 -N1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H25 N1 O7,6.44e-05,3,0.892,-H2 O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C21 H29 N1 O7,4.83e-05,3,0.742,H2 O1,0
C21 H27 N1 O6,7.28e-05,2,0.766,C20 H25 N1 O7,9.16e-05,3,0.84,-C1 -H2 O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C17 H23 N1 O6,0.000110916,3,0.931,-C4 -H4 -O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C19 H25 N1 O7,0.000111071,3,0.882,-C2 -H2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C19 H23 N1 O6,9.07e-05,3,0.859,-C2 -H4 -O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H28 O5,0.00033565,3,0.866,H1 -O2 -N1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C20 H27 N1 O6,7.21e-05,3,0.906,-C1 -O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C20 H27 N1 O7,8.52e-05,3,1.024,-C1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C20 H27 N1 O5,3.33e-05,3,0.835,-C1 -O2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H25 N1 O6,4.74e-05,3,0.813,-H2 -O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H25 N1 O7,6.44e-05,3,0.892,-H2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C20 H25 N1 O7,9.16e-05,3,0.84,-C1 -H2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H26 N2 O9,3.88e-05,3,0.815,-H1 O2 N1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H25 N1 O8,9.04e-05,3,1.0,-H2 O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H29 N1 O8,5.61e-05,3,0.83,H2 O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H23 N1 O9,7.34e-05,3,0.852,-H4 O2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H27 N1 O8,7.66e-05,3,1.15,O1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H26 O8,0.001083739,3,1.004,-H1 O1 -N1,0
C21 H27 N1 O7,6.72e-05,2,1.061,C21 H27 N1 O9,7.18e-05,3,1.078,O2,0
C21 H27 N1 O7,6.72e-05,2,1.061,C20 H25 N1 O8,9.2e-05,3,0.947,-C1 -H2 O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C21 H25 N1 O8,9.04e-05,3,1.0,-H2,0
C21 H27 N1 O8,6.66e-05,2,1.15,C19 H23 N1 O7,0.000102628,3,0.828,-C2 -H4 -O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C19 H25 N1 O8,0.000101398,3,0.948,-C2 -H2,0
C21 H27 N1 O8,6.66e-05,2,1.15,C20 H27 N1 O6,7.21e-05,3,0.906,-C1 -O2,0
C21 H27 N1 O8,6.66e-05,2,1.15,C20 H25 N1 O8,9.2e-05,3,0.947,-C1 -H2,0
C21 H27 N1 O8,6.66e-05,2,1.15,C20 H27 N1 O7,8.52e-05,3,1.024,-C1 -O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C17 H23 N1 O7,0.000143865,3,1.009,-C4 -H4 -O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C21 H28 O6,0.000706717,3,0.977,H1 -O2 -N1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C21 H25 N1 O7,6.44e-05,3,0.892,-H2 -O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C20 H27 N1 O8,8.56e-05,3,1.028,-C1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C20 H25 N1 O9,8.93e-05,3,0.884,-C1 -H2 O1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C21 H26 N2 O10,3.81e-05,3,1.202,-H1 O2 N1,0
C21 H27 N1 O8,6.66e-05,2,1.15,C21 H27 N1 O9,7.18e-05,3,1.078,O1,0
