mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C18 H26 O4,0.000357608,8,0.931,C18 H22 O6,0.001236473,9,0.942,-H4 O2,0
C18 H20 O5,0.000447552,8,0.963,C18 H22 O6,0.001236473,9,0.942,H2 O1,0
C20 H26 O8,0.001551204,8,0.967,C18 H22 O7,0.001686636,9,0.946,-C2 -H4 -O1,0
C18 H24 O7,0.002158333,8,0.981,C18 H22 O7,0.001686636,9,0.946,-H2,0
C19 H22 O7,0.00122188,8,0.945,C18 H22 O7,0.001686636,9,0.946,-C1,0
C19 H24 O7,0.001814334,8,0.956,C18 H22 O7,0.001686636,9,0.946,-C1 -H2,0
C19 H22 O8,0.001263148,8,1.015,C18 H22 O7,0.001686636,9,0.946,-C1 -O1,0
C18 H24 O8,0.001841074,8,1.002,C18 H22 O7,0.001686636,9,0.946,-H2 -O1,0
C22 H26 O8,0.000590111,8,0.919,C18 H22 O7,0.001686636,9,0.946,-C4 -H4 -O1,0
C20 H24 O7,0.000993312,8,0.924,C18 H22 O7,0.001686636,9,0.946,-C2 -H2,0
C19 H22 O9,0.001327121,8,1.013,C18 H22 O7,0.001686636,9,0.946,-C1 -O2,0
C18 H22 O6,0.001312188,8,0.942,C18 H22 O7,0.001686636,9,0.946,O1,0
C18 H20 O6,0.000848504,8,0.917,C18 H22 O7,0.001686636,9,0.946,H2 O1,0
C18 H26 O5,0.000790556,8,0.926,C18 H22 O7,0.001686636,9,0.946,-H4 O2,0
C18 H22 O5,0.000689071,8,0.901,C18 H22 O7,0.001686636,9,0.946,O2,0
C18 H23 N1 O6,0.000109548,8,0.847,C18 H22 O7,0.001686636,9,0.946,-H1 O1 -N1,0
C19 H24 O6,0.001194745,8,0.924,C18 H22 O7,0.001686636,9,0.946,-C1 -H2 O1,0
C18 H24 O6,0.001693452,8,0.948,C18 H22 O7,0.001686636,9,0.946,-H2 O1,0
C22 H26 O9,0.000672456,8,0.954,C18 H22 O8,0.002007083,9,0.972,-C4 -H4 -O1,0
C18 H24 O8,0.001841074,8,1.002,C18 H22 O8,0.002007083,9,0.972,-H2,0
C20 H26 O9,0.001209666,8,1.008,C18 H22 O8,0.002007083,9,0.972,-C2 -H4 -O1,0
C20 H24 O8,0.001275844,8,0.976,C18 H22 O8,0.002007083,9,0.972,-C2 -H2,0
C18 H22 O9 S1,3.2e-05,8,1.403,C18 H22 O8,0.002007083,9,0.972,-O1 -S1,0
C18 H24 O9,0.001296348,8,1.043,C18 H22 O8,0.002007083,9,0.972,-H2 -O1,0
C19 H22 O8,0.001263148,8,1.015,C18 H22 O8,0.002007083,9,0.972,-C1,0
C19 H24 O8,0.001935718,8,0.965,C18 H22 O8,0.002007083,9,0.972,-C1 -H2,0
C19 H22 O9,0.001327121,8,1.013,C18 H22 O8,0.002007083,9,0.972,-C1 -O1,0
C19 H22 O10,0.000882137,8,1.054,C18 H22 O8,0.002007083,9,0.972,-C1 -O2,0
C18 H22 O7,0.001782287,8,0.946,C18 H22 O8,0.002007083,9,0.972,O1,0
C18 H20 O7,0.001118311,8,0.987,C18 H22 O8,0.002007083,9,0.972,H2 O1,0
C18 H23 N1 O7,0.000136144,8,1.055,C18 H22 O8,0.002007083,9,0.972,-H1 O1 -N1,0
C18 H24 O7,0.002158333,8,0.981,C18 H22 O8,0.002007083,9,0.972,-H2 O1,0
C18 H22 O6,0.001312188,8,0.942,C18 H22 O8,0.002007083,9,0.972,O2,0
C18 H26 O6,0.001483815,8,0.963,C18 H22 O8,0.002007083,9,0.972,-H4 O2,0
C19 H24 O7,0.001814334,8,0.956,C18 H22 O8,0.002007083,9,0.972,-C1 -H2 O1,0
C18 H24 O8 S1,4.35e-05,8,0.982,C18 H22 O8 S1,3.9e-05,9,0.0,-H2,0
C19 H22 O10 S1,3.88e-05,8,0.747,C18 H22 O8 S1,3.9e-05,9,0.0,-C1 -O2,0
C20 H24 O8 S1,2.87e-05,8,0.0,C18 H22 O8 S1,3.9e-05,9,0.0,-C2 -H2,0
C20 H26 O9 S1,3.14e-05,8,0.774,C18 H22 O8 S1,3.9e-05,9,0.0,-C2 -H4 -O1,0
C18 H24 O9 S1,5.29e-05,8,0.94,C18 H22 O8 S1,3.9e-05,9,0.0,-H2 -O1,0
C19 H24 O8 S1,3.97e-05,8,0.0,C18 H22 O8 S1,3.9e-05,9,0.0,-C1 -H2,0
C18 H24 O10,0.000627906,8,1.054,C18 H22 O9,0.001465991,9,1.029,-H2 -O1,0
C20 H26 O10,0.000838333,8,1.028,C18 H22 O9,0.001465991,9,1.029,-C2 -H4 -O1,0
C19 H22 O9,0.001327121,8,1.013,C18 H22 O9,0.001465991,9,1.029,-C1,0
C20 H24 O9,0.001103751,8,0.974,C18 H22 O9,0.001465991,9,1.029,-C2 -H2,1
C18 H24 O9,0.001296348,8,1.043,C18 H22 O9,0.001465991,9,1.029,-H2,0
C22 H26 O10,0.000563999,8,1.0,C18 H22 O9,0.001465991,9,1.029,-C4 -H4 -O1,0
C19 H22 O10,0.000882137,8,1.054,C18 H22 O9,0.001465991,9,1.029,-C1 -O1,0
C18 H22 O9 S1,3.2e-05,8,1.403,C18 H22 O9,0.001465991,9,1.029,-S1,0
C19 H22 O11,0.000532905,8,1.086,C18 H22 O9,0.001465991,9,1.029,-C1 -O2,0
C19 H24 O9,0.001480924,8,1.031,C18 H22 O9,0.001465991,9,1.029,-C1 -H2,0
C18 H23 N1 O8,0.000152316,8,0.861,C18 H22 O9,0.001465991,9,1.029,-H1 O1 -N1,1
C18 H20 O8,0.001545435,8,0.972,C18 H22 O9,0.001465991,9,1.029,H2 O1,1
C18 H26 O7,0.0015917,8,1.006,C18 H22 O9,0.001465991,9,1.029,-H4 O2,0
C18 H22 O7,0.001782287,8,0.946,C18 H22 O9,0.001465991,9,1.029,O2,1
C19 H24 O8,0.001935718,8,0.965,C18 H22 O9,0.001465991,9,1.029,-C1 -H2 O1,1
C18 H24 O8,0.001841074,8,1.002,C18 H22 O9,0.001465991,9,1.029,-H2 O1,0
C18 H22 O8,0.002064525,8,0.972,C18 H22 O9,0.001465991,9,1.029,O1,1
C19 H22 O10 S1,3.88e-05,8,0.747,C18 H22 O9 S1,4.49e-05,9,1.403,-C1 -O1,1
C18 H24 O9 S1,5.29e-05,8,0.94,C18 H22 O9 S1,4.49e-05,9,1.403,-H2,1
C18 H24 O10 S1,4.5e-05,8,0.993,C18 H22 O9 S1,4.49e-05,9,1.403,-H2 -O1,0
C19 H24 O9 S1,4.33e-05,8,0.753,C18 H22 O9 S1,4.49e-05,9,1.403,-C1 -H2,1
C18 H24 O8 S1,4.35e-05,8,0.982,C18 H22 O9 S1,4.49e-05,9,1.403,-H2 O1,0
C18 H26 O7 S1,4.26e-05,8,0.948,C18 H22 O9 S1,4.49e-05,9,1.403,-H4 O2,1
C19 H24 O8 S1,3.97e-05,8,0.0,C18 H22 O9 S1,4.49e-05,9,1.403,-C1 -H2 O1,0
C19 H25 N1 O10,5.82e-05,8,1.351,C18 H23 N1 O10,7.19e-05,9,1.053,-C1 -H2,0
C18 H22 O11,0.000451494,8,1.046,C18 H23 N1 O10,7.19e-05,9,1.053,H1 -O1 N1,0
C20 H27 N1 O11,2.71e-05,8,1.339,C18 H23 N1 O10,7.19e-05,9,1.053,-C2 -H4 -O1,0
C19 H23 N1 O11,4.05e-05,8,0.98,C18 H23 N1 O10,7.19e-05,9,1.053,-C1 -O1,0
C22 H27 N1 O11,4.53e-05,8,1.121,C18 H23 N1 O10,7.19e-05,9,1.053,-C4 -H4 -O1,0
C20 H25 N1 O10,7.96e-05,8,0.941,C18 H23 N1 O10,7.19e-05,9,1.053,-C2 -H2,1
C19 H23 N1 O12,2.4e-05,8,0.942,C18 H23 N1 O10,7.19e-05,9,1.053,-C1 -O2,1
C18 H25 N1 O10,5.17e-05,8,0.733,C18 H23 N1 O10,7.19e-05,9,1.053,-H2,1
C19 H23 N1 O10,7.85e-05,8,1.056,C18 H23 N1 O10,7.19e-05,9,1.053,-C1,0
C18 H21 N1 O9,0.000135963,8,1.07,C18 H23 N1 O10,7.19e-05,9,1.053,H2 O1,0
C18 H24 N2 O9,3.44e-05,8,0.0,C18 H23 N1 O10,7.19e-05,9,1.053,-H1 O1 -N1,0
C18 H25 N1 O9,7.12e-05,8,1.218,C18 H23 N1 O10,7.19e-05,9,1.053,-H2 O1,0
C18 H23 N1 O9,0.000105723,8,1.093,C18 H23 N1 O10,7.19e-05,9,1.053,O1,0
C19 H25 N1 O9,0.000103439,8,0.959,C18 H23 N1 O10,7.19e-05,9,1.053,-C1 -H2 O1,1
C18 H23 N1 O8,0.000152316,8,0.861,C18 H23 N1 O10,7.19e-05,9,1.053,O2,1
C18 H27 N1 O8,6.37e-05,8,0.939,C18 H23 N1 O10,7.19e-05,9,1.053,-H4 O2,1
C19 H23 N1 O12,2.4e-05,8,0.942,C18 H23 N1 O11,4.27e-05,9,1.227,-C1 -O1,1
C20 H25 N1 O11,3.52e-05,8,1.25,C18 H23 N1 O11,4.27e-05,9,1.227,-C2 -H2,0
C19 H25 N1 O11,3.01e-05,8,1.266,C18 H23 N1 O11,4.27e-05,9,1.227,-C1 -H2,0
C19 H23 N1 O11,4.05e-05,8,0.98,C18 H23 N1 O11,4.27e-05,9,1.227,-C1,0
C18 H22 O12,0.000175544,8,1.11,C18 H23 N1 O11,4.27e-05,9,1.227,H1 -O1 N1,0
C22 H27 N1 O12,2.33e-05,8,1.481,C18 H23 N1 O11,4.27e-05,9,1.227,-C4 -H4 -O1,0
C18 H25 N1 O10,5.17e-05,8,0.733,C18 H23 N1 O11,4.27e-05,9,1.227,-H2 O1,1
C18 H21 N1 O10,7.62e-05,8,1.06,C18 H23 N1 O11,4.27e-05,9,1.227,H2 O1,0
C18 H23 N1 O10,6.83e-05,8,1.053,C18 H23 N1 O11,4.27e-05,9,1.227,O1,0
C18 H27 N1 O9,3.73e-05,8,1.088,C18 H23 N1 O11,4.27e-05,9,1.227,-H4 O2,0
C19 H25 N1 O10,5.82e-05,8,1.351,C18 H23 N1 O11,4.27e-05,9,1.227,-C1 -H2 O1,0
C18 H23 N1 O9,0.000105723,8,1.093,C18 H23 N1 O11,4.27e-05,9,1.227,O2,0
C18 H25 N1 O5,5.87e-05,8,0.956,C18 H23 N1 O4,2.93e-05,9,1.035,-H2 -O1,1
C19 H23 N1 O5,4.3e-05,8,1.574,C18 H23 N1 O4,2.93e-05,9,1.035,-C1 -O1,0
C19 H23 N1 O6,9.16e-05,8,0.926,C18 H23 N1 O4,2.93e-05,9,1.035,-C1 -O2,1
C19 H25 N1 O4,3.02e-05,8,0.983,C18 H23 N1 O4,2.93e-05,9,1.035,-C1 -H2,0
C18 H25 N1 O4,2.56e-05,8,1.078,C18 H23 N1 O4,2.93e-05,9,1.035,-H2,0
C20 H27 N1 O5,3.08e-05,8,1.026,C18 H23 N1 O4,2.93e-05,9,1.035,-C2 -H4 -O1,0
C18 H22 O5,0.000689071,8,0.901,C18 H23 N1 O4,2.93e-05,9,1.035,H1 -O1 N1,1
C22 H27 N1 O6,2.69e-05,8,0.0,C18 H23 N1 O5,6.37e-05,9,0.959,-C4 -H4 -O1,0
C20 H25 N1 O5,3.33e-05,8,1.027,C18 H23 N1 O5,6.37e-05,9,0.959,-C2 -H2,0
C18 H22 O6,0.001312188,8,0.942,C18 H23 N1 O5,6.37e-05,9,0.959,H1 -O1 N1,0
C19 H25 N1 O5,4.97e-05,8,0.99,C18 H23 N1 O5,6.37e-05,9,0.959,-C1 -H2,0
C19 H23 N1 O6,9.16e-05,8,0.926,C18 H23 N1 O5,6.37e-05,9,0.959,-C1 -O1,0
C19 H23 N1 O5,4.3e-05,8,1.574,C18 H23 N1 O5,6.37e-05,9,0.959,-C1,0
C18 H25 N1 O6,8.19e-05,8,0.974,C18 H23 N1 O5,6.37e-05,9,0.959,-H2 -O1,0
C18 H25 N1 O5,5.87e-05,8,0.956,C18 H23 N1 O5,6.37e-05,9,0.959,-H2,0
C20 H27 N1 O6,5.97e-05,8,0.792,C18 H23 N1 O5,6.37e-05,9,0.959,-C2 -H4 -O1,0
C19 H23 N1 O7,9.57e-05,8,1.225,C18 H23 N1 O5,6.37e-05,9,0.959,-C1 -O2,0
C18 H25 N1 O4,2.56e-05,8,1.078,C18 H23 N1 O5,6.37e-05,9,0.959,-H2 O1,0
C18 H23 N1 O4,2.83e-05,8,1.035,C18 H23 N1 O5,6.37e-05,9,0.959,O1,0
C18 H21 N1 O4,2.81e-05,8,0.698,C18 H23 N1 O5,6.37e-05,9,0.959,H2 O1,0
C19 H25 N1 O4,3.02e-05,8,0.983,C18 H23 N1 O5,6.37e-05,9,0.959,-C1 -H2 O1,0
C18 H25 N1 O6,8.19e-05,8,0.974,C18 H23 N1 O6,9.28e-05,9,0.847,-H2,0
C19 H23 N1 O7,9.57e-05,8,1.225,C18 H23 N1 O6,9.28e-05,9,0.847,-C1 -O1,0
C22 H27 N1 O7,4.3e-05,8,1.028,C18 H23 N1 O6,9.28e-05,9,0.847,-C4 -H4 -O1,0
C20 H27 N1 O7,8.2e-05,8,1.054,C18 H23 N1 O6,9.28e-05,9,0.847,-C2 -H4 -O1,0
C19 H23 N1 O6,9.16e-05,8,0.926,C18 H23 N1 O6,9.28e-05,9,0.847,-C1,0
C19 H23 N1 O8,0.000131804,8,0.937,C18 H23 N1 O6,9.28e-05,9,0.847,-C1 -O2,0
C18 H25 N1 O7,0.000102951,8,1.01,C18 H23 N1 O6,9.28e-05,9,0.847,-H2 -O1,0
C20 H25 N1 O6,5.63e-05,8,1.094,C18 H23 N1 O6,9.28e-05,9,0.847,-C2 -H2,0
C18 H22 O7,0.001782287,8,0.946,C18 H23 N1 O6,9.28e-05,9,0.847,H1 -O1 N1,0
C19 H25 N1 O6,8.7e-05,8,0.879,C18 H23 N1 O6,9.28e-05,9,0.847,-C1 -H2,0
C18 H23 N1 O4,2.83e-05,8,1.035,C18 H23 N1 O6,9.28e-05,9,0.847,O2,0
C18 H23 N1 O5,6.64e-05,8,0.959,C18 H23 N1 O6,9.28e-05,9,0.847,O1,0
C19 H25 N1 O5,4.97e-05,8,0.99,C18 H23 N1 O6,9.28e-05,9,0.847,-C1 -H2 O1,0
C18 H25 N1 O5,5.87e-05,8,0.956,C18 H23 N1 O6,9.28e-05,9,0.847,-H2 O1,0
C18 H21 N1 O5,5.21e-05,8,1.192,C18 H23 N1 O6,9.28e-05,9,0.847,H2 O1,0
C18 H23 N1 O5,6.64e-05,8,0.959,C18 H23 N1 O7,0.000143632,9,1.055,O2,1
C18 H21 N1 O6,9.78e-05,8,0.964,C18 H23 N1 O7,0.000143632,9,1.055,H2 O1,1
C18 H25 N1 O6,8.19e-05,8,0.974,C18 H23 N1 O7,0.000143632,9,1.055,-H2 O1,1
C19 H25 N1 O6,8.7e-05,8,0.879,C18 H23 N1 O7,0.000143632,9,1.055,-C1 -H2 O1,1
C18 H27 N1 O5,3.93e-05,8,0.748,C18 H23 N1 O7,0.000143632,9,1.055,-H4 O2,1
C18 H24 N2 O6,4.07e-05,8,0.779,C18 H23 N1 O7,0.000143632,9,1.055,-H1 O1 -N1,1
C18 H23 N1 O6,0.000109548,8,0.847,C18 H23 N1 O7,0.000143632,9,1.055,O1,1
C18 H25 N1 O8,8.31e-05,8,1.17,C18 H23 N1 O7,0.000143632,9,1.055,-H2 -O1,0
C22 H27 N1 O8,7.06e-05,8,0.831,C18 H23 N1 O7,0.000143632,9,1.055,-C4 -H4 -O1,1
C19 H25 N1 O7,0.000110822,8,0.977,C18 H23 N1 O7,0.000143632,9,1.055,-C1 -H2,0
C18 H22 O8,0.002064525,8,0.972,C18 H23 N1 O7,0.000143632,9,1.055,H1 -O1 N1,1
C18 H25 N1 O7,0.000102951,8,1.01,C18 H23 N1 O7,0.000143632,9,1.055,-H2,0
C19 H23 N1 O9,0.000112002,8,0.951,C18 H23 N1 O7,0.000143632,9,1.055,-C1 -O2,1
C20 H27 N1 O8,8.72e-05,8,0.771,C18 H23 N1 O7,0.000143632,9,1.055,-C2 -H4 -O1,1
C19 H23 N1 O7,9.57e-05,8,1.225,C18 H23 N1 O7,0.000143632,9,1.055,-C1,0
C19 H23 N1 O8,0.000131804,8,0.937,C18 H23 N1 O7,0.000143632,9,1.055,-C1 -O1,1
C20 H25 N1 O7,8.88e-05,8,1.167,C18 H23 N1 O7,0.000143632,9,1.055,-C2 -H2,0
C19 H23 N1 O10,7.85e-05,8,1.056,C18 H23 N1 O8,0.000131219,9,0.861,-C1 -O2,0
C18 H22 O9,0.001424335,8,1.029,C18 H23 N1 O8,0.000131219,9,0.861,H1 -O1 N1,0
C18 H25 N1 O8,8.31e-05,8,1.17,C18 H23 N1 O8,0.000131219,9,0.861,-H2,0
C19 H23 N1 O9,0.000112002,8,0.951,C18 H23 N1 O8,0.000131219,9,0.861,-C1 -O1,0
C18 H25 N1 O9,7.12e-05,8,1.218,C18 H23 N1 O8,0.000131219,9,0.861,-H2 -O1,0
C22 H27 N1 O9,6.72e-05,8,0.851,C18 H23 N1 O8,0.000131219,9,0.861,-C4 -H4 -O1,0
C20 H27 N1 O9,9.1e-05,8,0.74,C18 H23 N1 O8,0.000131219,9,0.861,-C2 -H4 -O1,0
C20 H25 N1 O8,9.08e-05,8,1.101,C18 H23 N1 O8,0.000131219,9,0.861,-C2 -H2,0
C19 H23 N1 O8,0.000131804,8,0.937,C18 H23 N1 O8,0.000131219,9,0.861,-C1,0
C19 H25 N1 O8,0.000110313,8,0.991,C18 H23 N1 O8,0.000131219,9,0.861,-C1 -H2,0
C18 H21 N1 O7,0.000149632,8,0.889,C18 H23 N1 O8,0.000131219,9,0.861,H2 O1,0
C18 H25 N1 O7,0.000102951,8,1.01,C18 H23 N1 O8,0.000131219,9,0.861,-H2 O1,0
C18 H23 N1 O6,0.000109548,8,0.847,C18 H23 N1 O8,0.000131219,9,0.861,O2,0
C18 H24 N2 O7,6.17e-05,8,0.731,C18 H23 N1 O8,0.000131219,9,0.861,-H1 O1 -N1,0
C19 H25 N1 O7,0.000110822,8,0.977,C18 H23 N1 O8,0.000131219,9,0.861,-C1 -H2 O1,0
C18 H27 N1 O6,4.64e-05,8,0.961,C18 H23 N1 O8,0.000131219,9,0.861,-H4 O2,0
C18 H23 N1 O7,0.000136144,8,1.055,C18 H23 N1 O8,0.000131219,9,0.861,O1,0
C18 H22 O10,0.000886507,8,1.073,C18 H23 N1 O9,0.000115523,9,1.093,H1 -O1 N1,0
C22 H27 N1 O10,7.12e-05,8,0.822,C18 H23 N1 O9,0.000115523,9,1.093,-C4 -H4 -O1,1
C18 H25 N1 O10,5.17e-05,8,0.733,C18 H23 N1 O9,0.000115523,9,1.093,-H2 -O1,1
C20 H27 N1 O10,4.53e-05,8,1.238,C18 H23 N1 O9,0.000115523,9,1.093,-C2 -H4 -O1,0
C18 H25 N1 O9,7.12e-05,8,1.218,C18 H23 N1 O9,0.000115523,9,1.093,-H2,0
C19 H25 N1 O9,0.000103439,8,0.959,C18 H23 N1 O9,0.000115523,9,1.093,-C1 -H2,1
C19 H23 N1 O10,7.85e-05,8,1.056,C18 H23 N1 O9,0.000115523,9,1.093,-C1 -O1,0
C19 H23 N1 O9,0.000112002,8,0.951,C18 H23 N1 O9,0.000115523,9,1.093,-C1,1
C20 H25 N1 O9,9.78e-05,8,0.976,C18 H23 N1 O9,0.000115523,9,1.093,-C2 -H2,0
C19 H23 N1 O11,4.05e-05,8,0.98,C18 H23 N1 O9,0.000115523,9,1.093,-C1 -O2,0
C18 H23 N1 O8,0.000152316,8,0.861,C18 H23 N1 O9,0.000115523,9,1.093,O1,1
C19 H25 N1 O8,0.000110313,8,0.991,C18 H23 N1 O9,0.000115523,9,1.093,-C1 -H2 O1,0
C18 H25 N1 O8,8.31e-05,8,1.17,C18 H23 N1 O9,0.000115523,9,1.093,-H2 O1,0
C18 H21 N1 O8,0.000148539,8,0.945,C18 H23 N1 O9,0.000115523,9,1.093,H2 O1,1
C18 H24 N2 O8,5.17e-05,8,1.3,C18 H23 N1 O9,0.000115523,9,1.093,-H1 O1 -N1,0
C18 H27 N1 O7,5.89e-05,8,1.171,C18 H23 N1 O9,0.000115523,9,1.093,-H4 O2,0
C18 H23 N1 O7,0.000136144,8,1.055,C18 H23 N1 O9,0.000115523,9,1.093,O2,0
C18 H23 N1 O7,0.000136144,8,1.055,C18 H24 N2 O6,3.17e-05,9,0.779,H1 -O1 N1,0
C18 H26 N2 O6,2.28e-05,8,0.0,C18 H24 N2 O6,3.17e-05,9,0.779,-H2,0
C19 H24 N2 O7,4.79e-05,8,1.215,C18 H24 N2 O6,3.17e-05,9,0.779,-C1 -O1,0
C18 H26 N2 O7,3.53e-05,8,0.0,C18 H24 N2 O6,3.17e-05,9,0.779,-H2 -O1,0
C19 H24 N2 O9,5.36e-05,8,0.0,C18 H24 N2 O7,4.51e-05,9,0.731,-C1 -O2,0
C18 H26 N2 O7,3.53e-05,8,0.0,C18 H24 N2 O7,4.51e-05,9,0.731,-H2,0
C20 H26 N2 O7,3.83e-05,8,0.0,C18 H24 N2 O7,4.51e-05,9,0.731,-C2 -H2,0
C19 H24 N2 O7,4.79e-05,8,1.215,C18 H24 N2 O7,4.51e-05,9,0.731,-C1,0
C18 H23 N1 O8,0.000152316,8,0.861,C18 H24 N2 O7,4.51e-05,9,0.731,H1 -O1 N1,0
C18 H22 N2 O6,6.45e-05,8,0.823,C18 H24 N2 O7,4.51e-05,9,0.731,H2 O1,0
C18 H24 N2 O6,4.07e-05,8,0.779,C18 H24 N2 O7,4.51e-05,9,0.731,O1,0
C18 H26 N2 O6,2.28e-05,8,0.0,C18 H24 N2 O7,4.51e-05,9,0.731,-H2 O1,0
C19 H26 N2 O8,3.1e-05,8,0.0,C18 H24 N2 O8,6.72e-05,9,1.3,-C1 -H2,0
C18 H23 N1 O9,0.000105723,8,1.093,C18 H24 N2 O8,6.72e-05,9,1.3,H1 -O1 N1,0
C19 H24 N2 O9,5.36e-05,8,0.0,C18 H24 N2 O8,6.72e-05,9,1.3,-C1 -O1,0
C18 H24 N2 O6,4.07e-05,8,0.779,C18 H24 N2 O8,6.72e-05,9,1.3,O2,1
C18 H22 N2 O7,7.46e-05,8,1.038,C18 H24 N2 O8,6.72e-05,9,1.3,H2 O1,0
C18 H26 N2 O7,3.53e-05,8,0.0,C18 H24 N2 O8,6.72e-05,9,1.3,-H2 O1,0
C18 H24 N2 O7,6.17e-05,8,0.731,C18 H24 N2 O8,6.72e-05,9,1.3,O1,1
C19 H26 O10,0.000578116,8,1.105,C18 H24 O10,0.000661648,9,1.054,-C1 -H2,0
C19 H24 O12,0.000187225,8,1.103,C18 H24 O10,0.000661648,9,1.054,-C1 -O2,0
C18 H26 O10,0.000336383,8,1.138,C18 H24 O10,0.000661648,9,1.054,-H2,0
C20 H28 O11,0.0002297,8,1.108,C18 H24 O10,0.000661648,9,1.054,-C2 -H4 -O1,0
C19 H24 O11,0.000474439,8,1.073,C18 H24 O10,0.000661648,9,1.054,-C1 -O1,0
C20 H26 O10,0.000838333,8,1.028,C18 H24 O10,0.000661648,9,1.054,-C2 -H2,0
C18 H26 O11,0.000132124,8,1.198,C18 H24 O10,0.000661648,9,1.054,-H2 -O1,0
C18 H24 O10 S1,4.5e-05,8,0.993,C18 H24 O10,0.000661648,9,1.054,-S1,0
C22 H28 O11,0.000437411,8,1.051,C18 H24 O10,0.000661648,9,1.054,-C4 -H4 -O1,0
C19 H24 O10,0.000827203,8,1.031,C18 H24 O10,0.000661648,9,1.054,-C1,0
C18 H26 O9,0.0007512,8,1.076,C18 H24 O10,0.000661648,9,1.054,-H2 O1,0
C18 H24 O9,0.001296348,8,1.043,C18 H24 O10,0.000661648,9,1.054,O1,0
C18 H25 N1 O9,7.12e-05,8,1.218,C18 H24 O10,0.000661648,9,1.054,-H1 O1 -N1,0
C18 H28 O8,0.000655928,8,1.043,C18 H24 O10,0.000661648,9,1.054,-H4 O2,0
C19 H26 O9,0.001196692,8,1.02,C18 H24 O10,0.000661648,9,1.054,-C1 -H2 O1,0
C18 H24 O8,0.001841074,8,1.002,C18 H24 O10,0.000661648,9,1.054,O2,0
C18 H22 O9,0.001424335,8,1.029,C18 H24 O10,0.000661648,9,1.054,H2 O1,0
C19 H26 O10 S1,3.42e-05,8,1.164,C18 H24 O10 S1,4.47e-05,9,0.993,-C1 -H2,0
C19 H24 O10 S1,3.92e-05,8,0.962,C18 H24 O10 S1,4.47e-05,9,0.993,-C1,0
C18 H26 O9 S1,4.75e-05,8,1.133,C18 H24 O10 S1,4.47e-05,9,0.993,-H2 O1,0
C18 H24 O8 S1,4.35e-05,8,0.982,C18 H24 O10 S1,4.47e-05,9,0.993,O2,0
C18 H24 O9 S1,5.29e-05,8,0.94,C18 H24 O10 S1,4.47e-05,9,0.993,O1,0
C18 H28 O8 S1,5.57e-05,8,0.0,C18 H24 O10 S1,4.47e-05,9,0.993,-H4 O2,0
C19 H26 O9 S1,5.3e-05,8,1.117,C18 H24 O10 S1,4.47e-05,9,0.993,-C1 -H2 O1,0
C18 H22 O9 S1,3.2e-05,8,1.403,C18 H24 O10 S1,4.47e-05,9,0.993,H2 O1,0
C20 H26 O11,0.000379184,8,1.15,C18 H24 O11,0.00028988,9,1.079,-C2 -H2,0
C20 H28 O12,0.000122571,8,0.923,C18 H24 O11,0.00028988,9,1.079,-C2 -H4 -O1,1
C19 H24 O12,0.000187225,8,1.103,C18 H24 O11,0.00028988,9,1.079,-C1 -O1,0
C22 H28 O12,0.000242958,8,1.109,C18 H24 O11,0.00028988,9,1.079,-C4 -H4 -O1,0
C19 H24 O11,0.000474439,8,1.073,C18 H24 O11,0.00028988,9,1.079,-C1,0
C19 H24 O13,7.8e-05,8,1.088,C18 H24 O11,0.00028988,9,1.079,-C1 -O2,0
C19 H26 O11,0.000284746,8,1.118,C18 H24 O11,0.00028988,9,1.079,-C1 -H2,0
C18 H26 O11,0.000132124,8,1.198,C18 H24 O11,0.00028988,9,1.079,-H2,0
C18 H24 O9,0.001296348,8,1.043,C18 H24 O11,0.00028988,9,1.079,O2,0
C18 H28 O9,0.000357307,8,1.142,C18 H24 O11,0.00028988,9,1.079,-H4 O2,0
C18 H25 N1 O10,5.17e-05,8,0.733,C18 H24 O11,0.00028988,9,1.079,-H1 O1 -N1,1
C18 H24 O10,0.000627906,8,1.054,C18 H24 O11,0.00028988,9,1.079,O1,0
C18 H22 O10,0.000886507,8,1.073,C18 H24 O11,0.00028988,9,1.079,H2 O1,0
C18 H26 O10,0.000336383,8,1.138,C18 H24 O11,0.00028988,9,1.079,-H2 O1,0
C19 H26 O10,0.000578116,8,1.105,C18 H24 O11,0.00028988,9,1.079,-C1 -H2 O1,0
C20 H26 O12,0.000167538,8,1.313,C18 H24 O12,0.000118363,9,1.12,-C2 -H2,0
C19 H26 O12,0.000102586,8,1.219,C18 H24 O12,0.000118363,9,1.12,-C1 -H2,0
C20 H28 O13,4.06e-05,8,1.118,C18 H24 O12,0.000118363,9,1.12,-C2 -H4 -O1,0
C19 H24 O12,0.000187225,8,1.103,C18 H24 O12,0.000118363,9,1.12,-C1,0
C19 H24 O13,7.8e-05,8,1.088,C18 H24 O12,0.000118363,9,1.12,-C1 -O1,0
C22 H28 O13,0.000105699,8,1.214,C18 H24 O12,0.000118363,9,1.12,-C4 -H4 -O1,0
C18 H22 O11,0.000451494,8,1.046,C18 H24 O12,0.000118363,9,1.12,H2 O1,0
C18 H24 O10,0.000627906,8,1.054,C18 H24 O12,0.000118363,9,1.12,O2,0
C18 H24 O11,0.00026871,8,1.079,C18 H24 O12,0.000118363,9,1.12,O1,0
