mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C19 H21 N1 O10,8.69e-05,7,1.071,C17 H19 N1 O10,7.8e-05,8,0.909,-C2 -H2,0
C17 H18 O11,0.000521678,7,0.885,C17 H19 N1 O10,7.8e-05,8,0.909,H1 -O1 N1,0
C17 H21 N1 O11,2.9e-05,7,1.148,C17 H19 N1 O10,7.8e-05,8,0.909,-H2 -O1,0
C18 H19 N1 O11,5.9e-05,7,0.795,C17 H19 N1 O10,7.8e-05,8,0.909,-C1 -O1,0
C19 H23 N1 O11,5.22e-05,7,0.776,C17 H19 N1 O10,7.8e-05,8,0.909,-C2 -H4 -O1,0
C21 H23 N1 O11,4.16e-05,7,0.851,C17 H19 N1 O10,7.8e-05,8,0.909,-C4 -H4 -O1,0
C17 H21 N1 O10,7.66e-05,7,0.825,C17 H19 N1 O10,7.8e-05,8,0.909,-H2,0
C17 H19 N1 O8,0.000192754,7,0.878,C17 H19 N1 O10,7.8e-05,8,0.909,O2,0
C17 H23 N1 O8,0.000134506,7,0.901,C17 H19 N1 O10,7.8e-05,8,0.909,-H4 O2,0
C18 H21 N1 O9,0.000139339,7,0.976,C17 H19 N1 O10,7.8e-05,8,0.909,-C1 -H2 O1,0
C17 H17 N1 O9,0.000121476,7,0.91,C17 H19 N1 O10,7.8e-05,8,0.909,H2 O1,0
C17 H21 N1 O9,0.000141861,7,0.855,C17 H19 N1 O10,7.8e-05,8,0.909,-H2 O1,0
C17 H19 N1 O9,0.000162193,7,0.81,C17 H19 N1 O10,7.8e-05,8,0.909,O1,0
C17 H20 N2 O9,7.96e-05,7,0.866,C17 H19 N1 O10,7.8e-05,8,0.909,-H1 O1 -N1,0
C21 H23 N1 O12,4.2e-05,7,0.821,C17 H19 N1 O11,4.02e-05,8,0.885,-C4 -H4 -O1,0
C19 H21 N1 O11,5.88e-05,7,0.731,C17 H19 N1 O11,4.02e-05,8,0.885,-C2 -H2,0
C18 H21 N1 O11,4.8e-05,7,1.227,C17 H19 N1 O11,4.02e-05,8,0.885,-C1 -H2,0
C18 H19 N1 O11,5.9e-05,7,0.795,C17 H19 N1 O11,4.02e-05,8,0.885,-C1,0
C17 H18 O12,0.000206607,7,0.822,C17 H19 N1 O11,4.02e-05,8,0.885,H1 -O1 N1,0
C17 H21 N1 O11,2.9e-05,7,1.148,C17 H19 N1 O11,4.02e-05,8,0.885,-H2,0
C17 H17 N1 O10,7.08e-05,7,0.958,C17 H19 N1 O11,4.02e-05,8,0.885,H2 O1,0
C17 H20 N2 O10,3.67e-05,7,0.907,C17 H19 N1 O11,4.02e-05,8,0.885,-H1 O1 -N1,0
C17 H19 N1 O10,8.58e-05,7,0.909,C17 H19 N1 O11,4.02e-05,8,0.885,O1,0
C17 H23 N1 O9,8.91e-05,7,1.068,C17 H19 N1 O11,4.02e-05,8,0.885,-H4 O2,0
C17 H21 N1 O10,7.66e-05,7,0.825,C17 H19 N1 O11,4.02e-05,8,0.885,-H2 O1,0
C18 H21 N1 O10,8.45e-05,7,0.902,C17 H19 N1 O11,4.02e-05,8,0.885,-C1 -H2 O1,0
C17 H19 N1 O9,0.000162193,7,0.81,C17 H19 N1 O11,4.02e-05,8,0.885,O2,0
C19 H23 N1 O5,5.29e-05,7,0.813,C17 H19 N1 O4,3.97e-05,8,0.896,-C2 -H4 -O1,0
C18 H19 N1 O5,4.63e-05,7,1.127,C17 H19 N1 O4,3.97e-05,8,0.896,-C1 -O1,0
C18 H21 N1 O4,2.82e-05,7,0.996,C17 H19 N1 O4,3.97e-05,8,0.896,-C1 -H2,0
C18 H19 N1 O4,3.1e-05,7,0.968,C17 H19 N1 O4,3.97e-05,8,0.896,-C1,0
C17 H21 N1 O5,7.23e-05,7,1.23,C17 H19 N1 O4,3.97e-05,8,0.896,-H2 -O1,0
C19 H21 N1 O4,3.09e-05,7,0.0,C17 H19 N1 O4,3.97e-05,8,0.896,-C2 -H2,0
C17 H18 O5,0.000439123,7,0.958,C17 H19 N1 O4,3.97e-05,8,0.896,H1 -O1 N1,0
C17 H21 N1 O4,4.29e-05,7,0.972,C17 H19 N1 O4,3.97e-05,8,0.896,-H2,0
C18 H19 N1 O6,8.57e-05,7,0.926,C17 H19 N1 O4,3.97e-05,8,0.896,-C1 -O2,0
C17 H17 N1 O3,2.36e-05,7,0.0,C17 H19 N1 O4,3.97e-05,8,0.896,H2 O1,0
C17 H21 N1 O6,0.000147485,7,0.93,C17 H19 N1 O5,8.88e-05,8,0.969,-H2 -O1,0
C18 H19 N1 O7,0.000123956,7,1.145,C17 H19 N1 O5,8.88e-05,8,0.969,-C1 -O2,0
C17 H18 O6,0.000846257,7,0.941,C17 H19 N1 O5,8.88e-05,8,0.969,H1 -O1 N1,0
C21 H23 N1 O6,3.42e-05,7,1.161,C17 H19 N1 O5,8.88e-05,8,0.969,-C4 -H4 -O1,0
C19 H23 N1 O6,9.7e-05,7,0.944,C17 H19 N1 O5,8.88e-05,8,0.969,-C2 -H4 -O1,0
C18 H19 N1 O6,8.57e-05,7,0.926,C17 H19 N1 O5,8.88e-05,8,0.969,-C1 -O1,0
C18 H19 N1 O5,4.63e-05,7,1.127,C17 H19 N1 O5,8.88e-05,8,0.969,-C1,0
C18 H21 N1 O5,6.33e-05,7,0.823,C17 H19 N1 O5,8.88e-05,8,0.969,-C1 -H2,0
C19 H21 N1 O5,4.48e-05,7,0.824,C17 H19 N1 O5,8.88e-05,8,0.969,-C2 -H2,0
C17 H21 N1 O5,7.23e-05,7,1.23,C17 H19 N1 O5,8.88e-05,8,0.969,-H2,0
C17 H21 N1 O4,4.29e-05,7,0.972,C17 H19 N1 O5,8.88e-05,8,0.969,-H2 O1,0
C18 H21 N1 O4,2.82e-05,7,0.996,C17 H19 N1 O5,8.88e-05,8,0.969,-C1 -H2 O1,0
C17 H17 N1 O4,2.79e-05,7,1.308,C17 H19 N1 O5,8.88e-05,8,0.969,H2 O1,0
C17 H19 N1 O4,4.43e-05,7,0.896,C17 H19 N1 O5,8.88e-05,8,0.969,O1,0
C17 H21 N1 O6,0.000147485,7,0.93,C17 H19 N1 O6,0.000137129,8,0.979,-H2,0
C17 H21 N1 O7,0.000190871,7,0.979,C17 H19 N1 O6,0.000137129,8,0.979,-H2 -O1,0
C17 H18 O7,0.001260582,7,0.961,C17 H19 N1 O6,0.000137129,8,0.979,H1 -O1 N1,0
C18 H19 N1 O8,0.000135707,7,0.882,C17 H19 N1 O6,0.000137129,8,0.979,-C1 -O2,0
C19 H23 N1 O7,0.000105804,7,0.905,C17 H19 N1 O6,0.000137129,8,0.979,-C2 -H4 -O1,0
C18 H19 N1 O7,0.000123956,7,1.145,C17 H19 N1 O6,0.000137129,8,0.979,-C1 -O1,0
C19 H21 N1 O6,7.93e-05,7,1.0,C17 H19 N1 O6,0.000137129,8,0.979,-C2 -H2,0
C18 H19 N1 O6,8.57e-05,7,0.926,C17 H19 N1 O6,0.000137129,8,0.979,-C1,0
C21 H23 N1 O7,4.38e-05,7,1.041,C17 H19 N1 O6,0.000137129,8,0.979,-C4 -H4 -O1,0
C18 H21 N1 O6,9.8e-05,7,0.998,C17 H19 N1 O6,0.000137129,8,0.979,-C1 -H2,0
C17 H19 N1 O5,9.16e-05,7,0.969,C17 H19 N1 O6,0.000137129,8,0.979,O1,0
C17 H19 N1 O4,4.43e-05,7,0.896,C17 H19 N1 O6,0.000137129,8,0.979,O2,0
C17 H21 N1 O5,7.23e-05,7,1.23,C17 H19 N1 O6,0.000137129,8,0.979,-H2 O1,0
C17 H17 N1 O5,7.6e-05,7,0.876,C17 H19 N1 O6,0.000137129,8,0.979,H2 O1,0
C18 H21 N1 O5,6.33e-05,7,0.823,C17 H19 N1 O6,0.000137129,8,0.979,-C1 -H2 O1,0
C17 H23 N1 O4,3.96e-05,7,0.753,C17 H19 N1 O6,0.000137129,8,0.979,-H4 O2,0
C19 H23 N1 O8,0.000134051,7,0.983,C17 H19 N1 O7,0.000180014,8,0.967,-C2 -H4 -O1,0
C17 H18 O8,0.001472888,7,0.931,C17 H19 N1 O7,0.000180014,8,0.967,H1 -O1 N1,0
C17 H21 N1 O7,0.000190871,7,0.979,C17 H19 N1 O7,0.000180014,8,0.967,-H2,0
C18 H19 N1 O7,0.000123956,7,1.145,C17 H19 N1 O7,0.000180014,8,0.967,-C1,0
C17 H21 N1 O8,0.000183796,7,0.922,C17 H19 N1 O7,0.000180014,8,0.967,-H2 -O1,0
C18 H21 N1 O7,0.000156364,7,0.957,C17 H19 N1 O7,0.000180014,8,0.967,-C1 -H2,0
C18 H19 N1 O8,0.000135707,7,0.882,C17 H19 N1 O7,0.000180014,8,0.967,-C1 -O1,0
C19 H21 N1 O7,0.000104773,7,0.975,C17 H19 N1 O7,0.000180014,8,0.967,-C2 -H2,0
C21 H23 N1 O8,8.12e-05,7,0.932,C17 H19 N1 O7,0.000180014,8,0.967,-C4 -H4 -O1,0
C18 H19 N1 O9,0.000129516,7,0.974,C17 H19 N1 O7,0.000180014,8,0.967,-C1 -O2,0
C17 H20 N2 O6,0.000119596,7,0.788,C17 H19 N1 O7,0.000180014,8,0.967,-H1 O1 -N1,0
C18 H21 N1 O6,9.8e-05,7,0.998,C17 H19 N1 O7,0.000180014,8,0.967,-C1 -H2 O1,0
C17 H17 N1 O6,0.000117636,7,0.899,C17 H19 N1 O7,0.000180014,8,0.967,H2 O1,0
C17 H21 N1 O6,0.000147485,7,0.93,C17 H19 N1 O7,0.000180014,8,0.967,-H2 O1,0
C17 H19 N1 O5,9.16e-05,7,0.969,C17 H19 N1 O7,0.000180014,8,0.967,O2,0
C17 H23 N1 O5,6.18e-05,7,1.126,C17 H19 N1 O7,0.000180014,8,0.967,-H4 O2,0
C17 H19 N1 O6,0.000140008,7,0.979,C17 H19 N1 O7,0.000180014,8,0.967,O1,0
C18 H19 N1 O9,0.000129516,7,0.974,C17 H19 N1 O8,0.00016918,8,0.878,-C1 -O1,0
C18 H19 N1 O8,0.000135707,7,0.882,C17 H19 N1 O8,0.00016918,8,0.878,-C1,0
C17 H21 N1 O9,0.000141861,7,0.855,C17 H19 N1 O8,0.00016918,8,0.878,-H2 -O1,0
C17 H18 O9,0.001231792,7,0.944,C17 H19 N1 O8,0.00016918,8,0.878,H1 -O1 N1,0
C18 H19 N1 O10,8.95e-05,7,0.894,C17 H19 N1 O8,0.00016918,8,0.878,-C1 -O2,0
C21 H23 N1 O9,8.35e-05,7,0.922,C17 H19 N1 O8,0.00016918,8,0.878,-C4 -H4 -O1,0
C17 H21 N1 O8,0.000183796,7,0.922,C17 H19 N1 O8,0.00016918,8,0.878,-H2,0
C19 H23 N1 O9,0.000117738,7,0.951,C17 H19 N1 O8,0.00016918,8,0.878,-C2 -H4 -O1,0
C18 H21 N1 O8,0.000132802,7,1.118,C17 H19 N1 O8,0.00016918,8,0.878,-C1 -H2,0
C19 H21 N1 O8,0.000131249,7,0.989,C17 H19 N1 O8,0.00016918,8,0.878,-C2 -H2,0
C17 H20 N2 O7,0.000120532,7,1.071,C17 H19 N1 O8,0.00016918,8,0.878,-H1 O1 -N1,0
C17 H19 N1 O6,0.000140008,7,0.979,C17 H19 N1 O8,0.00016918,8,0.878,O2,0
C17 H19 N1 O7,0.00018611,7,0.967,C17 H19 N1 O8,0.00016918,8,0.878,O1,0
C17 H23 N1 O6,0.000112376,7,1.046,C17 H19 N1 O8,0.00016918,8,0.878,-H4 O2,0
C18 H21 N1 O7,0.000156364,7,0.957,C17 H19 N1 O8,0.00016918,8,0.878,-C1 -H2 O1,0
C17 H17 N1 O7,0.000152918,7,1.014,C17 H19 N1 O8,0.00016918,8,0.878,H2 O1,0
C17 H21 N1 O7,0.000190871,7,0.979,C17 H19 N1 O8,0.00016918,8,0.878,-H2 O1,0
C18 H21 N1 O9,0.000139339,7,0.976,C17 H19 N1 O9,0.000131327,8,0.81,-C1 -H2,0
C18 H19 N1 O11,5.9e-05,7,0.795,C17 H19 N1 O9,0.000131327,8,0.81,-C1 -O2,0
C18 H19 N1 O9,0.000129516,7,0.974,C17 H19 N1 O9,0.000131327,8,0.81,-C1,0
C19 H21 N1 O9,0.000119634,7,0.857,C17 H19 N1 O9,0.000131327,8,0.81,-C2 -H2,0
C21 H23 N1 O10,7.61e-05,7,0.811,C17 H19 N1 O9,0.000131327,8,0.81,-C4 -H4 -O1,0
C17 H21 N1 O9,0.000141861,7,0.855,C17 H19 N1 O9,0.000131327,8,0.81,-H2,0
C17 H21 N1 O10,7.66e-05,7,0.825,C17 H19 N1 O9,0.000131327,8,0.81,-H2 -O1,0
C19 H23 N1 O10,8.39e-05,7,0.936,C17 H19 N1 O9,0.000131327,8,0.81,-C2 -H4 -O1,0
C18 H19 N1 O10,8.95e-05,7,0.894,C17 H19 N1 O9,0.000131327,8,0.81,-C1 -O1,0
C17 H18 O10,0.000909291,7,0.91,C17 H19 N1 O9,0.000131327,8,0.81,H1 -O1 N1,0
C17 H19 N1 O7,0.00018611,7,0.967,C17 H19 N1 O9,0.000131327,8,0.81,O2,0
C17 H19 N1 O8,0.000192754,7,0.878,C17 H19 N1 O9,0.000131327,8,0.81,O1,0
C17 H21 N1 O8,0.000183796,7,0.922,C17 H19 N1 O9,0.000131327,8,0.81,-H2 O1,0
C17 H17 N1 O8,0.000171189,7,0.895,C17 H19 N1 O9,0.000131327,8,0.81,H2 O1,0
C17 H20 N2 O8,0.000116236,7,0.805,C17 H19 N1 O9,0.000131327,8,0.81,-H1 O1 -N1,0
C18 H21 N1 O8,0.000132802,7,1.118,C17 H19 N1 O9,0.000131327,8,0.81,-C1 -H2 O1,0
C17 H23 N1 O7,0.000139073,7,1.128,C17 H19 N1 O9,0.000131327,8,0.81,-H4 O2,0
C17 H19 N1 O11,4.54e-05,7,0.885,C17 H20 N2 O10,3.33e-05,8,0.907,H1 -O1 N1,0
C19 H22 N2 O10,6.53e-05,7,0.692,C17 H20 N2 O10,3.33e-05,8,0.907,-C2 -H2,0
C17 H22 N2 O9,5.37e-05,7,1.013,C17 H20 N2 O10,3.33e-05,8,0.907,-H2 O1,0
C17 H20 N2 O8,0.000116236,7,0.805,C17 H20 N2 O10,3.33e-05,8,0.907,O2,0
C17 H20 N2 O9,7.96e-05,7,0.866,C17 H20 N2 O10,3.33e-05,8,0.907,O1,0
C17 H24 N2 O8,3.06e-05,7,1.552,C17 H20 N2 O10,3.33e-05,8,0.907,-H4 O2,0
C18 H22 N2 O9,6.94e-05,7,0.0,C17 H20 N2 O10,3.33e-05,8,0.907,-C1 -H2 O1,0
C17 H18 N2 O9,6.29e-05,7,0.968,C17 H20 N2 O10,3.33e-05,8,0.907,H2 O1,0
C18 H20 N2 O7,9.28e-05,7,1.019,C17 H20 N2 O6,9.42e-05,8,0.788,-C1 -O1,0
C17 H22 N2 O7,0.000103746,7,0.963,C17 H20 N2 O6,9.42e-05,8,0.788,-H2 -O1,0
C17 H19 N1 O7,0.00018611,7,0.967,C17 H20 N2 O6,9.42e-05,8,0.788,H1 -O1 N1,0
C17 H22 N2 O6,6.96e-05,7,1.264,C17 H20 N2 O6,9.42e-05,8,0.788,-H2,0
C18 H20 N2 O8,0.000100871,7,0.807,C17 H20 N2 O6,9.42e-05,8,0.788,-C1 -O2,0
C19 H24 N2 O7,4.88e-05,7,0.982,C17 H20 N2 O6,9.42e-05,8,0.788,-C2 -H4 -O1,0
C18 H22 N2 O6,4.83e-05,7,1.335,C17 H20 N2 O6,9.42e-05,8,0.788,-C1 -H2,0
C18 H20 N2 O6,7.16e-05,7,0.874,C17 H20 N2 O6,9.42e-05,8,0.788,-C1,0
C19 H22 N2 O7,6.89e-05,7,0.795,C17 H20 N2 O7,0.000129094,8,1.071,-C2 -H2,1
C18 H20 N2 O8,0.000100871,7,0.807,C17 H20 N2 O7,0.000129094,8,1.071,-C1 -O1,1
C19 H24 N2 O8,4.89e-05,7,0.0,C17 H20 N2 O7,0.000129094,8,1.071,-C2 -H4 -O1,0
C17 H19 N1 O8,0.000192754,7,0.878,C17 H20 N2 O7,0.000129094,8,1.071,H1 -O1 N1,1
C18 H20 N2 O9,7.12e-05,7,0.868,C17 H20 N2 O7,0.000129094,8,1.071,-C1 -O2,1
C17 H22 N2 O8,6.53e-05,7,1.355,C17 H20 N2 O7,0.000129094,8,1.071,-H2 -O1,0
C17 H22 N2 O7,0.000103746,7,0.963,C17 H20 N2 O7,0.000129094,8,1.071,-H2,1
C18 H20 N2 O7,9.28e-05,7,1.019,C17 H20 N2 O7,0.000129094,8,1.071,-C1,0
C17 H22 N2 O6,6.96e-05,7,1.264,C17 H20 N2 O7,0.000129094,8,1.071,-H2 O1,0
C17 H20 N2 O6,0.000119596,7,0.788,C17 H20 N2 O7,0.000129094,8,1.071,O1,1
C18 H22 N2 O6,4.83e-05,7,1.335,C17 H20 N2 O7,0.000129094,8,1.071,-C1 -H2 O1,0
C17 H24 N2 O5,3.57e-05,7,0.0,C17 H20 N2 O7,0.000129094,8,1.071,-H4 O2,0
C17 H18 N2 O6,0.000100562,7,0.881,C17 H20 N2 O7,0.000129094,8,1.071,H2 O1,1
C19 H22 N2 O8,6.45e-05,7,1.051,C17 H20 N2 O8,9.36e-05,8,0.805,-C2 -H2,0
C18 H22 N2 O8,0.000103419,7,0.861,C17 H20 N2 O8,9.36e-05,8,0.805,-C1 -H2,0
C18 H20 N2 O8,0.000100871,7,0.807,C17 H20 N2 O8,9.36e-05,8,0.805,-C1,0
C17 H19 N1 O9,0.000162193,7,0.81,C17 H20 N2 O8,9.36e-05,8,0.805,H1 -O1 N1,0
C17 H22 N2 O9,5.37e-05,7,1.013,C17 H20 N2 O8,9.36e-05,8,0.805,-H2 -O1,0
C18 H20 N2 O9,7.12e-05,7,0.868,C17 H20 N2 O8,9.36e-05,8,0.805,-C1 -O1,0
C17 H22 N2 O8,6.53e-05,7,1.355,C17 H20 N2 O8,9.36e-05,8,0.805,-H2,0
C17 H20 N2 O7,0.000120532,7,1.071,C17 H20 N2 O8,9.36e-05,8,0.805,O1,0
C17 H20 N2 O6,0.000119596,7,0.788,C17 H20 N2 O8,9.36e-05,8,0.805,O2,0
C17 H18 N2 O7,0.00010304,7,1.085,C17 H20 N2 O8,9.36e-05,8,0.805,H2 O1,0
C17 H24 N2 O6,4.7e-05,7,0.677,C17 H20 N2 O8,9.36e-05,8,0.805,-H4 O2,0
C17 H22 N2 O7,0.000103746,7,0.963,C17 H20 N2 O8,9.36e-05,8,0.805,-H2 O1,0
C18 H20 N2 O9,7.12e-05,7,0.868,C17 H20 N2 O9,6.89e-05,8,0.866,-C1,0
C21 H24 N2 O10,3.6e-05,7,1.236,C17 H20 N2 O9,6.89e-05,8,0.866,-C4 -H4 -O1,0
C17 H22 N2 O9,5.37e-05,7,1.013,C17 H20 N2 O9,6.89e-05,8,0.866,-H2,0
C19 H22 N2 O9,7.33e-05,7,0.877,C17 H20 N2 O9,6.89e-05,8,0.866,-C2 -H2,0
C18 H22 N2 O9,6.94e-05,7,0.0,C17 H20 N2 O9,6.89e-05,8,0.866,-C1 -H2,0
C17 H19 N1 O10,8.58e-05,7,0.909,C17 H20 N2 O9,6.89e-05,8,0.866,H1 -O1 N1,0
C17 H20 N2 O7,0.000120532,7,1.071,C17 H20 N2 O9,6.89e-05,8,0.866,O2,0
C17 H20 N2 O8,0.000116236,7,0.805,C17 H20 N2 O9,6.89e-05,8,0.866,O1,0
C17 H24 N2 O7,4.19e-05,7,1.017,C17 H20 N2 O9,6.89e-05,8,0.866,-H4 O2,0
C18 H22 N2 O8,0.000103419,7,0.861,C17 H20 N2 O9,6.89e-05,8,0.866,-C1 -H2 O1,0
C17 H18 N2 O8,8.86e-05,7,1.098,C17 H20 N2 O9,6.89e-05,8,0.866,H2 O1,0
C17 H22 N2 O8,6.53e-05,7,1.355,C17 H20 N2 O9,6.89e-05,8,0.866,-H2 O1,0
C18 H20 O10,0.000982521,7,0.915,C17 H20 O10,0.000905586,8,0.921,-C1,0
C18 H20 O11,0.000506589,7,0.921,C17 H20 O10,0.000905586,8,0.921,-C1 -O1,0
C18 H20 O12,0.000265071,7,0.893,C17 H20 O10,0.000905586,8,0.921,-C1 -O2,0
C17 H22 O11,0.000265727,7,1.006,C17 H20 O10,0.000905586,8,0.921,-H2 -O1,0
C18 H22 O10,0.000941838,7,0.941,C17 H20 O10,0.000905586,8,0.921,-C1 -H2,0
C21 H24 O11,0.000536806,7,0.89,C17 H20 O10,0.000905586,8,0.921,-C4 -H4 -O1,0
C19 H24 O11,0.000503558,7,0.942,C17 H20 O10,0.000905586,8,0.921,-C2 -H4 -O1,0
C19 H22 O10,0.000947637,7,0.931,C17 H20 O10,0.000905586,8,0.921,-C2 -H2,0
C17 H22 O10,0.000764945,7,0.931,C17 H20 O10,0.000905586,8,0.921,-H2,0
C17 H20 O10 S1,4.18e-05,7,0.0,C17 H20 O10,0.000905586,8,0.921,-S1,0
C17 H20 O9,0.001656115,7,0.954,C17 H20 O10,0.000905586,8,0.921,O1,0
C17 H22 O9,0.001496283,7,0.946,C17 H20 O10,0.000905586,8,0.921,-H2 O1,0
C17 H20 O8,0.002009917,7,0.946,C17 H20 O10,0.000905586,8,0.921,O2,0
C17 H21 N1 O9,0.000141861,7,0.855,C17 H20 O10,0.000905586,8,0.921,-H1 O1 -N1,0
C17 H24 O8,0.001694675,7,0.964,C17 H20 O10,0.000905586,8,0.921,-H4 O2,0
C17 H18 O9,0.001231792,7,0.944,C17 H20 O10,0.000905586,8,0.921,H2 O1,0
C18 H22 O9,0.001504495,7,0.947,C17 H20 O10,0.000905586,8,0.921,-C1 -H2 O1,0
C18 H20 O13,0.000116182,7,0.84,C17 H20 O11,0.000397914,8,0.951,-C1 -O2,0
C17 H22 O12,8.27e-05,7,0.977,C17 H20 O11,0.000397914,8,0.951,-H2 -O1,0
C19 H22 O11,0.000570028,7,0.935,C17 H20 O11,0.000397914,8,0.951,-C2 -H2,0
C18 H20 O11,0.000506589,7,0.921,C17 H20 O11,0.000397914,8,0.951,-C1,0
C17 H22 O11,0.000265727,7,1.006,C17 H20 O11,0.000397914,8,0.951,-H2,0
C18 H20 O12,0.000265071,7,0.893,C17 H20 O11,0.000397914,8,0.951,-C1 -O1,0
C19 H24 O12,0.000191664,7,0.977,C17 H20 O11,0.000397914,8,0.951,-C2 -H4 -O1,0
C18 H22 O11,0.000463417,7,0.974,C17 H20 O11,0.000397914,8,0.951,-C1 -H2,0
C21 H24 O12,0.000361705,7,0.896,C17 H20 O11,0.000397914,8,0.951,-C4 -H4 -O1,0
C17 H21 N1 O10,7.66e-05,7,0.825,C17 H20 O11,0.000397914,8,0.951,-H1 O1 -N1,0
C17 H22 O10,0.000764945,7,0.931,C17 H20 O11,0.000397914,8,0.951,-H2 O1,0
C17 H24 O9,0.000816753,7,0.984,C17 H20 O11,0.000397914,8,0.951,-H4 O2,0
C17 H18 O10,0.000909291,7,0.91,C17 H20 O11,0.000397914,8,0.951,H2 O1,0
C17 H20 O10,0.000983709,7,0.921,C17 H20 O11,0.000397914,8,0.951,O1,0
C17 H20 O9,0.001656115,7,0.954,C17 H20 O11,0.000397914,8,0.951,O2,0
C18 H22 O10,0.000941838,7,0.941,C17 H20 O11,0.000397914,8,0.951,-C1 -H2 O1,0
C18 H20 O14,4.15e-05,7,0.0,C17 H20 O12,0.000158818,8,0.9,-C1 -O2,0
C21 H24 O13,0.000167109,7,1.005,C17 H20 O12,0.000158818,8,0.9,-C4 -H4 -O1,0
C19 H24 O13,7.38e-05,7,1.057,C17 H20 O12,0.000158818,8,0.9,-C2 -H4 -O1,0
C18 H20 O13,0.000116182,7,0.84,C17 H20 O12,0.000158818,8,0.9,-C1 -O1,0
C18 H20 O12,0.000265071,7,0.893,C17 H20 O12,0.000158818,8,0.9,-C1,0
C17 H22 O12,8.27e-05,7,0.977,C17 H20 O12,0.000158818,8,0.9,-H2,0
C18 H22 O12,0.000184696,7,0.95,C17 H20 O12,0.000158818,8,0.9,-C1 -H2,0
C19 H22 O12,0.000275081,7,0.851,C17 H20 O12,0.000158818,8,0.9,-C2 -H2,0
C17 H21 N1 O11,2.9e-05,7,1.148,C17 H20 O12,0.000158818,8,0.9,-H1 O1 -N1,0
C17 H20 O10,0.000983709,7,0.921,C17 H20 O12,0.000158818,8,0.9,O2,0
C17 H20 O11,0.000418472,7,0.951,C17 H20 O12,0.000158818,8,0.9,O1,0
C17 H22 O11,0.000265727,7,1.006,C17 H20 O12,0.000158818,8,0.9,-H2 O1,0
C18 H22 O11,0.000463417,7,0.974,C17 H20 O12,0.000158818,8,0.9,-C1 -H2 O1,0
C17 H24 O10,0.000405391,7,0.896,C17 H20 O12,0.000158818,8,0.9,-H4 O2,0
C17 H18 O11,0.000521678,7,0.885,C17 H20 O12,0.000158818,8,0.9,H2 O1,0
C21 H24 O14,9.02e-05,7,0.757,C17 H20 O13,4.9e-05,8,0.78,-C4 -H4 -O1,0
C19 H22 O13,0.000117329,7,0.887,C17 H20 O13,4.9e-05,8,0.78,-C2 -H2,0
C18 H20 O14,4.15e-05,7,0.0,C17 H20 O13,4.9e-05,8,0.78,-C1 -O1,0
C18 H20 O13,0.000116182,7,0.84,C17 H20 O13,4.9e-05,8,0.78,-C1,0
C18 H22 O13,6.6e-05,7,0.959,C17 H20 O13,4.9e-05,8,0.78,-C1 -H2,0
C17 H18 O12,0.000206607,7,0.822,C17 H20 O13,4.9e-05,8,0.78,H2 O1,0
C17 H22 O12,8.27e-05,7,0.977,C17 H20 O13,4.9e-05,8,0.78,-H2 O1,0
C17 H20 O11,0.000418472,7,0.951,C17 H20 O13,4.9e-05,8,0.78,O2,0
C18 H22 O12,0.000184696,7,0.95,C17 H20 O13,4.9e-05,8,0.78,-C1 -H2 O1,0
C17 H20 O12,0.000176464,7,0.9,C17 H20 O13,4.9e-05,8,0.78,O1,0
C17 H24 O11,0.000157227,7,0.868,C17 H20 O13,4.9e-05,8,0.78,-H4 O2,0
C18 H20 O3,7.42e-05,7,1.053,C17 H20 O2,4.15e-05,8,1.095,-C1 -O1,0
C18 H22 O2,2.72e-05,7,1.324,C17 H20 O2,4.15e-05,8,1.095,-C1 -H2,0
C17 H22 O3,0.000173953,7,0.868,C17 H20 O2,4.15e-05,8,1.095,-H2 -O1,1
C17 H22 O2,4.19e-05,7,0.976,C17 H20 O2,4.15e-05,8,1.095,-H2,0
C19 H24 O3,0.000105962,7,0.837,C17 H20 O2,4.15e-05,8,1.095,-C2 -H4 -O1,1
C18 H20 O4,0.000179073,7,1.094,C17 H20 O2,4.15e-05,8,1.095,-C1 -O2,0
C19 H24 O4,0.00029307,7,1.067,C17 H20 O3,0.000118439,8,0.917,-C2 -H4 -O1,0
C21 H24 O4,6.12e-05,7,0.796,C17 H20 O3,0.000118439,8,0.917,-C4 -H4 -O1,0
C18 H22 O3,0.000124934,7,0.986,C17 H20 O3,0.000118439,8,0.917,-C1 -H2,0
C17 H22 O4,0.000429542,7,0.977,C17 H20 O3,0.000118439,8,0.917,-H2 -O1,0
C17 H22 O3,0.000173953,7,0.868,C17 H20 O3,0.000118439,8,0.917,-H2,0
C18 H20 O3,7.42e-05,7,1.053,C17 H20 O3,0.000118439,8,0.917,-C1,0
C18 H20 O5,0.000468804,7,0.955,C17 H20 O3,0.000118439,8,0.917,-C1 -O2,0
C18 H20 O4,0.000179073,7,1.094,C17 H20 O3,0.000118439,8,0.917,-C1 -O1,0
C17 H22 O2,4.19e-05,7,0.976,C17 H20 O3,0.000118439,8,0.917,-H2 O1,0
C18 H22 O2,2.72e-05,7,1.324,C17 H20 O3,0.000118439,8,0.917,-C1 -H2 O1,0
