mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C20 H20 O13,0.000227754,6,0.889,C19 H18 O14,5.34e-05,7,0.776,-C1 -H2 O1,0
C20 H20 O13,0.000227754,6,0.889,C20 H20 O14,7.75e-05,7,0.923,O1,0
C20 H20 O14,8.4e-05,6,0.923,C19 H20 O12,0.000330413,7,0.814,-C1 -O2,0
C20 H20 O14,8.4e-05,6,0.923,C19 H20 O14,5.16e-05,7,0.961,-C1,0
C20 H20 O14,8.4e-05,6,0.923,C16 H16 O13,4.67e-05,7,1.057,-C4 -H4 -O1,1
C20 H20 O14,8.4e-05,6,0.923,C19 H20 O13,0.000155192,7,0.832,-C1 -O1,0
C20 H20 O14,8.4e-05,6,0.923,C20 H18 O13,0.00016304,7,1.015,-H2 -O1,0
C20 H20 O14,8.4e-05,6,0.923,C18 H16 O13,0.000100697,7,1.189,-C2 -H4 -O1,1
C20 H20 O14,8.4e-05,6,0.923,C20 H18 O14,7.02e-05,7,0.922,-H2,0
C20 H20 O14,8.4e-05,6,0.923,C19 H18 O14,5.34e-05,7,0.776,-C1 -H2,0
C20 H20 O14,8.4e-05,6,0.923,C18 H18 O14,4.15e-05,7,1.092,-C2 -H2,1
C20 H20 O14,8.4e-05,6,0.923,C20 H20 O15,2.96e-05,7,0.822,O1,0
C20 H20 O14,8.4e-05,6,0.923,C20 H22 O15,3.41e-05,7,1.125,H2 O1,1
C20 H20 O15,3.6e-05,6,0.822,C19 H20 O15,3.63e-05,7,1.247,-C1,1
C20 H20 O15,3.6e-05,6,0.822,C18 H16 O14,3.34e-05,7,0.974,-C2 -H4 -O1,0
C20 H20 O15,3.6e-05,6,0.822,C19 H20 O14,5.16e-05,7,0.961,-C1 -O1,0
C20 H20 O15,3.6e-05,6,0.822,C19 H20 O13,0.000155192,7,0.832,-C1 -O2,0
C20 H20 O15,3.6e-05,6,0.822,C20 H18 O14,7.02e-05,7,0.922,-H2 -O1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H18 O3,2.83e-05,7,1.252,-H2 -O1,0
C20 H20 O4,6.21e-05,6,1.032,C19 H18 O4,8.92e-05,7,0.971,-C1 -H2,0
C20 H20 O4,6.21e-05,6,1.032,C18 H18 O4,0.000129609,7,0.965,-C2 -H2,0
C20 H20 O4,6.21e-05,6,1.032,C19 H20 O3,4.64e-05,7,1.357,-C1 -O1,0
C20 H20 O4,6.21e-05,6,1.032,C16 H16 O3,0.000116694,7,1.311,-C4 -H4 -O1,0
C20 H20 O4,6.21e-05,6,1.032,C19 H20 O4,0.000130052,7,0.97,-C1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H18 O4,5.52e-05,7,1.062,-H2,0
C20 H20 O4,6.21e-05,6,1.032,C18 H16 O3,5e-05,7,0.917,-C2 -H4 -O1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H18 O5,0.000131999,7,1.277,-H2 O1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H20 O5,0.000117999,7,1.027,O1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H20 O6,0.000245799,7,1.075,O2,0
C20 H20 O4,6.21e-05,6,1.032,C20 H22 O5,0.0001877,7,1.009,H2 O1,0
C20 H20 O4,6.21e-05,6,1.032,C19 H18 O5,0.000155272,7,1.049,-C1 -H2 O1,0
C20 H20 O4,6.21e-05,6,1.032,C20 H16 O6,0.000169886,7,0.976,-H4 O2,0
C20 H20 O5,0.000114895,6,1.027,C20 H18 O5,0.000131999,7,1.277,-H2,0
C20 H20 O5,0.000114895,6,1.027,C18 H16 O4,0.000112742,7,1.009,-C2 -H4 -O1,0
C20 H20 O5,0.000114895,6,1.027,C19 H20 O3,4.64e-05,7,1.357,-C1 -O2,0
C20 H20 O5,0.000114895,6,1.027,C16 H16 O4,0.000293413,7,1.148,-C4 -H4 -O1,0
C20 H20 O5,0.000114895,6,1.027,C19 H18 O5,0.000155272,7,1.049,-C1 -H2,0
C20 H20 O5,0.000114895,6,1.027,C19 H20 O5,0.000267076,7,1.051,-C1,0
C20 H20 O5,0.000114895,6,1.027,C18 H18 O5,0.000307185,7,1.023,-C2 -H2,0
C20 H20 O5,0.000114895,6,1.027,C19 H20 O4,0.000130052,7,0.97,-C1 -O1,0
C20 H20 O5,0.000114895,6,1.027,C20 H18 O4,5.52e-05,7,1.062,-H2 -O1,0
C20 H20 O5,0.000114895,6,1.027,C20 H18 O6,0.000190624,7,1.008,-H2 O1,0
C20 H20 O5,0.000114895,6,1.027,C20 H20 O6,0.000245799,7,1.075,O1,0
C20 H20 O5,0.000114895,6,1.027,C19 H18 O6,0.00033558,7,0.963,-C1 -H2 O1,0
C20 H20 O5,0.000114895,6,1.027,C20 H16 O7,0.000243288,7,1.022,-H4 O2,0
C20 H20 O5,0.000114895,6,1.027,C20 H20 O7,0.000403959,7,0.941,O2,0
C20 H20 O5,0.000114895,6,1.027,C20 H22 O6,0.000423072,7,0.972,H2 O1,0
C20 H20 O6,0.000228732,6,1.075,C20 H18 O6,0.000190624,7,1.008,-H2,0
C20 H20 O6,0.000228732,6,1.075,C20 H18 O5,0.000131999,7,1.277,-H2 -O1,0
C20 H20 O6,0.000228732,6,1.075,C19 H18 O6,0.00033558,7,0.963,-C1 -H2,0
C20 H20 O6,0.000228732,6,1.075,C16 H16 O5,0.000578419,7,1.082,-C4 -H4 -O1,0
C20 H20 O6,0.000228732,6,1.075,C19 H20 O6,0.000450377,7,1.031,-C1,0
C20 H20 O6,0.000228732,6,1.075,C19 H20 O5,0.000267076,7,1.051,-C1 -O1,0
C20 H20 O6,0.000228732,6,1.075,C18 H16 O5,0.000241652,7,0.905,-C2 -H4 -O1,0
C20 H20 O6,0.000228732,6,1.075,C19 H20 O4,0.000130052,7,0.97,-C1 -O2,0
C20 H20 O6,0.000228732,6,1.075,C18 H18 O6,0.000531456,7,1.056,-C2 -H2,0
C20 H20 O6,0.000228732,6,1.075,C19 H18 O7,0.000535501,7,0.994,-C1 -H2 O1,0
C20 H20 O6,0.000228732,6,1.075,C20 H18 O7,0.000285019,7,0.993,-H2 O1,0
C20 H20 O6,0.000228732,6,1.075,C20 H16 O8,0.000361434,7,0.974,-H4 O2,0
C20 H20 O6,0.000228732,6,1.075,C20 H22 O7,0.000609776,7,0.972,H2 O1,0
C20 H20 O6,0.000228732,6,1.075,C20 H20 O8,0.000626106,7,0.996,O2,0
C20 H20 O6,0.000228732,6,1.075,C20 H20 O7,0.000403959,7,0.941,O1,0
C20 H20 O7,0.000429288,6,0.941,C20 H18 O6,0.000190624,7,1.008,-H2 -O1,0
C20 H20 O7,0.000429288,6,0.941,C19 H18 O7,0.000535501,7,0.994,-C1 -H2,0
C20 H20 O7,0.000429288,6,0.941,C19 H20 O7,0.000780729,7,0.997,-C1,0
C20 H20 O7,0.000429288,6,0.941,C20 H21 N1 O6,4.67e-05,7,0.921,H1 -O1 N1,0
C20 H20 O7,0.000429288,6,0.941,C20 H18 O7,0.000285019,7,0.993,-H2,0
C20 H20 O7,0.000429288,6,0.941,C18 H16 O6,0.000451144,7,1.018,-C2 -H4 -O1,0
C20 H20 O7,0.000429288,6,0.941,C19 H20 O6,0.000450377,7,1.031,-C1 -O1,1
C20 H20 O7,0.000429288,6,0.941,C16 H16 O6,0.000925137,7,1.024,-C4 -H4 -O1,0
C20 H20 O7,0.000429288,6,0.941,C19 H20 O5,0.000267076,7,1.051,-C1 -O2,1
C20 H20 O7,0.000429288,6,0.941,C18 H18 O7,0.000912636,7,0.987,-C2 -H2,0
C20 H20 O7,0.000429288,6,0.941,C20 H16 O9,0.00043652,7,0.933,-H4 O2,0
C20 H20 O7,0.000429288,6,0.941,C20 H20 O9,0.00071942,7,0.917,O2,0
C20 H20 O7,0.000429288,6,0.941,C20 H22 O8,0.000807705,7,1.009,H2 O1,0
C20 H20 O7,0.000429288,6,0.941,C20 H20 O8,0.000626106,7,0.996,O1,0
C20 H20 O7,0.000429288,6,0.941,C19 H18 O8,0.000703329,7,0.919,-C1 -H2 O1,0
C20 H20 O7,0.000429288,6,0.941,C20 H18 O8,0.000501781,7,0.933,-H2 O1,0
C20 H20 O8,0.000628793,6,0.996,C19 H20 O7,0.000780729,7,0.997,-C1 -O1,0
C20 H20 O8,0.000628793,6,0.996,C20 H18 O7,0.000285019,7,0.993,-H2 -O1,0
C20 H20 O8,0.000628793,6,0.996,C20 H21 N1 O7,8.02e-05,7,1.179,H1 -O1 N1,0
C20 H20 O8,0.000628793,6,0.996,C19 H20 O8,0.000904449,7,1.017,-C1,0
C20 H20 O8,0.000628793,6,0.996,C16 H16 O7,0.001173158,7,0.985,-C4 -H4 -O1,0
C20 H20 O8,0.000628793,6,0.996,C18 H18 O8,0.001066011,7,0.977,-C2 -H2,0
C20 H20 O8,0.000628793,6,0.996,C19 H20 O6,0.000450377,7,1.031,-C1 -O2,0
C20 H20 O8,0.000628793,6,0.996,C18 H16 O7,0.000718513,7,0.976,-C2 -H4 -O1,0
C20 H20 O8,0.000628793,6,0.996,C19 H18 O8,0.000703329,7,0.919,-C1 -H2,0
C20 H20 O8,0.000628793,6,0.996,C20 H18 O8,0.000501781,7,0.933,-H2,0
C20 H20 O8,0.000628793,6,0.996,C20 H20 O10,0.000674964,7,0.986,O2,0
C20 H20 O8,0.000628793,6,0.996,C20 H16 O10,0.00041205,7,0.931,-H4 O2,0
C20 H20 O8,0.000628793,6,0.996,C19 H18 O9,0.000843799,7,0.93,-C1 -H2 O1,0
C20 H20 O8,0.000628793,6,0.996,C20 H20 O9,0.00071942,7,0.917,O1,0
C20 H20 O8,0.000628793,6,0.996,C20 H22 O9,0.000835087,7,0.945,H2 O1,0
C20 H20 O8,0.000628793,6,0.996,C20 H18 O9,0.000566552,7,0.998,-H2 O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H21 N1 O8,7.87e-05,7,0.926,H1 -O1 N1,0
C20 H20 O9,0.000784328,6,0.917,C19 H20 O7,0.000780729,7,0.997,-C1 -O2,0
C20 H20 O9,0.000784328,6,0.917,C18 H18 O9,0.001036878,7,0.92,-C2 -H2,0
C20 H20 O9,0.000784328,6,0.917,C19 H20 O8,0.000904449,7,1.017,-C1 -O1,0
C20 H20 O9,0.000784328,6,0.917,C19 H18 O9,0.000843799,7,0.93,-C1 -H2,0
C20 H20 O9,0.000784328,6,0.917,C19 H20 O9,0.000977885,7,0.973,-C1,0
C20 H20 O9,0.000784328,6,0.917,C16 H16 O8,0.00137699,7,0.927,-C4 -H4 -O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H18 O9,0.000566552,7,0.998,-H2,0
C20 H20 O9,0.000784328,6,0.917,C18 H16 O8,0.000930634,7,0.992,-C2 -H4 -O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H18 O8,0.000501781,7,0.933,-H2 -O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H16 O11,0.000325588,7,0.899,-H4 O2,0
C20 H20 O9,0.000784328,6,0.917,C20 H20 O10,0.000674964,7,0.986,O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H22 O10,0.000828013,7,0.916,H2 O1,0
C20 H20 O9,0.000784328,6,0.917,C20 H20 O11,0.000559398,7,0.868,O2,0
C20 H20 O9,0.000784328,6,0.917,C20 H18 O10,0.000578451,7,0.934,-H2 O1,0
C20 H20 O9,0.000784328,6,0.917,C19 H18 O10,0.000655347,7,0.95,-C1 -H2 O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C16 H17 N1 O9,0.00013421,7,0.867,-C4 -H4 -O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H19 N1 O9,7.98e-05,7,0.774,-H2 -O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C19 H21 N1 O8,0.000131249,7,0.906,-C1 -O2,0
C20 H21 N1 O10,8.5e-05,6,1.046,C19 H21 N1 O10,8.69e-05,7,0.836,-C1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C19 H21 N1 O9,0.000119634,7,0.994,-C1 -O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C18 H17 N1 O9,0.000117574,7,1.054,-C2 -H4 -O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H22 N2 O9,4.45e-05,7,0.843,H1 -O1 N1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C18 H19 N1 O10,8.95e-05,7,1.058,-C2 -H2,0
C20 H21 N1 O10,8.5e-05,6,1.046,C19 H19 N1 O10,7.56e-05,7,1.012,-C1 -H2,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H19 N1 O10,8.74e-05,7,1.013,-H2,0
C20 H21 N1 O10,8.5e-05,6,1.046,C19 H19 N1 O11,6.48e-05,7,1.273,-C1 -H2 O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H23 N1 O11,6.73e-05,7,1.027,H2 O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H19 N1 O11,6.44e-05,7,1.017,-H2 O1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H20 O11,0.000559398,7,0.868,-H1 O1 -N1,0
C20 H21 N1 O10,8.5e-05,6,1.046,C20 H21 N1 O11,5.46e-05,7,0.74,O1,0
C20 H21 N1 O11,7.38e-05,6,0.74,C19 H19 N1 O11,6.48e-05,7,1.273,-C1 -H2,1
C20 H21 N1 O11,7.38e-05,6,0.74,C18 H17 N1 O10,8.41e-05,7,0.967,-C2 -H4 -O1,0
C20 H21 N1 O11,7.38e-05,6,0.74,C20 H19 N1 O11,6.44e-05,7,1.017,-H2,0
C20 H21 N1 O11,7.38e-05,6,0.74,C19 H21 N1 O10,8.69e-05,7,0.836,-C1 -O1,0
C20 H21 N1 O11,7.38e-05,6,0.74,C19 H21 N1 O11,5.88e-05,7,1.007,-C1,0
C20 H21 N1 O11,7.38e-05,6,0.74,C19 H21 N1 O9,0.000119634,7,0.994,-C1 -O2,0
C20 H21 N1 O11,7.38e-05,6,0.74,C16 H17 N1 O10,7.55e-05,7,1.052,-C4 -H4 -O1,1
C20 H21 N1 O11,7.38e-05,6,0.74,C18 H19 N1 O11,5.9e-05,7,1.258,-C2 -H2,1
C20 H21 N1 O11,7.38e-05,6,0.74,C20 H19 N1 O10,8.74e-05,7,1.013,-H2 -O1,0
C20 H21 N1 O11,7.38e-05,6,0.74,C19 H19 N1 O12,3.29e-05,7,1.261,-C1 -H2 O1,1
C20 H21 N1 O11,7.38e-05,6,0.74,C20 H20 O12,0.000335335,7,0.852,-H1 O1 -N1,0
C20 H21 N1 O12,3.98e-05,6,0.0,C19 H19 N1 O12,3.29e-05,7,1.261,-C1 -H2,0
C20 H21 N1 O12,3.98e-05,6,0.0,C20 H19 N1 O11,6.44e-05,7,1.017,-H2 -O1,0
C20 H21 N1 O12,3.98e-05,6,0.0,C18 H17 N1 O11,4e-05,7,0.745,-C2 -H4 -O1,0
C20 H21 N1 O12,3.98e-05,6,0.0,C19 H21 N1 O10,8.69e-05,7,0.836,-C1 -O2,0
C20 H21 N1 O12,3.98e-05,6,0.0,C19 H21 N1 O11,5.88e-05,7,1.007,-C1 -O1,0
C20 H21 N1 O12,3.98e-05,6,0.0,C19 H21 N1 O12,3.38e-05,7,0.0,-C1,0
C20 H21 N1 O12,3.98e-05,6,0.0,C20 H20 O13,0.000202453,7,0.889,-H1 O1 -N1,0
C20 H21 N1 O4,2.15e-05,6,0.0,C19 H21 N1 O4,3.09e-05,7,1.332,-C1,0
C20 H21 N1 O4,2.15e-05,6,0.0,C18 H19 N1 O4,3.1e-05,7,1.183,-C2 -H2,0
C20 H21 N1 O4,2.15e-05,6,0.0,C19 H19 N1 O5,3.65e-05,7,0.792,-C1 -H2 O1,0
C20 H21 N1 O4,2.15e-05,6,0.0,C20 H20 O5,0.000117999,7,1.027,-H1 O1 -N1,0
C20 H21 N1 O4,2.15e-05,6,0.0,C20 H21 N1 O6,4.67e-05,7,0.921,O2,0
C20 H21 N1 O4,2.15e-05,6,0.0,C20 H17 N1 O6,4.16e-05,7,1.13,-H4 O2,0
C20 H21 N1 O6,5.07e-05,6,0.921,C19 H21 N1 O4,3.09e-05,7,1.332,-C1 -O2,1
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H19 N1 O6,5.56e-05,7,1.616,-H2,1
C20 H21 N1 O6,5.07e-05,6,0.921,C16 H17 N1 O5,9.21e-05,7,0.848,-C4 -H4 -O1,0
C20 H21 N1 O6,5.07e-05,6,0.921,C19 H21 N1 O5,4.48e-05,7,1.106,-C1 -O1,1
C20 H21 N1 O6,5.07e-05,6,0.921,C19 H21 N1 O6,7.93e-05,7,0.972,-C1,0
C20 H21 N1 O6,5.07e-05,6,0.921,C18 H19 N1 O6,8.57e-05,7,0.911,-C2 -H2,0
C20 H21 N1 O6,5.07e-05,6,0.921,C18 H17 N1 O5,4.08e-05,7,0.976,-C2 -H4 -O1,0
C20 H21 N1 O6,5.07e-05,6,0.921,C19 H19 N1 O6,5.51e-05,7,0.829,-C1 -H2,0
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H21 N1 O8,7.87e-05,7,0.926,O2,0
C20 H21 N1 O6,5.07e-05,6,0.921,C19 H19 N1 O7,9.73e-05,7,1.115,-C1 -H2 O1,1
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H17 N1 O8,5.14e-05,7,0.696,-H4 O2,0
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H21 N1 O7,8.02e-05,7,1.179,O1,1
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H19 N1 O7,5.79e-05,7,0.913,-H2 O1,0
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H23 N1 O7,8.84e-05,7,1.077,H2 O1,1
C20 H21 N1 O6,5.07e-05,6,0.921,C20 H20 O7,0.000403959,7,0.941,-H1 O1 -N1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H19 N1 O6,5.56e-05,7,1.616,-H2 -O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C19 H19 N1 O7,9.73e-05,7,1.115,-C1 -H2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C18 H17 N1 O6,7.84e-05,7,0.896,-C2 -H4 -O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C19 H21 N1 O5,4.48e-05,7,1.106,-C1 -O2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C16 H17 N1 O6,0.000157394,7,0.937,-C4 -H4 -O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H19 N1 O7,5.79e-05,7,0.913,-H2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C19 H21 N1 O6,7.93e-05,7,0.972,-C1 -O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C18 H19 N1 O7,0.000123956,7,0.839,-C2 -H2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C19 H21 N1 O7,0.000104773,7,0.934,-C1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H19 N1 O8,8.21e-05,7,1.025,-H2 O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H21 N1 O8,7.87e-05,7,0.926,O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H23 N1 O8,9.61e-05,7,1.067,H2 O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H17 N1 O9,6.61e-05,7,0.896,-H4 O2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C19 H19 N1 O8,0.000116913,7,1.035,-C1 -H2 O1,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H21 N1 O9,8.54e-05,7,0.924,O2,0
C20 H21 N1 O7,6.8e-05,6,1.179,C20 H20 O8,0.000626106,7,0.996,-H1 O1 -N1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H22 N2 O7,4.91e-05,7,0.0,H1 -O1 N1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H19 N1 O8,8.21e-05,7,1.025,-H2,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H19 N1 O7,5.79e-05,7,0.913,-H2 -O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C19 H21 N1 O6,7.93e-05,7,0.972,-C1 -O2,0
C20 H21 N1 O8,8.5e-05,6,0.926,C19 H21 N1 O8,0.000131249,7,0.906,-C1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C19 H19 N1 O8,0.000116913,7,1.035,-C1 -H2,1
C20 H21 N1 O8,8.5e-05,6,0.926,C18 H17 N1 O7,0.00011047,7,0.873,-C2 -H4 -O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C16 H17 N1 O7,0.000239795,7,1.04,-C4 -H4 -O1,1
C20 H21 N1 O8,8.5e-05,6,0.926,C18 H19 N1 O8,0.000135707,7,0.992,-C2 -H2,0
C20 H21 N1 O8,8.5e-05,6,0.926,C19 H21 N1 O7,0.000104773,7,0.934,-C1 -O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H21 N1 O10,8.89e-05,7,1.046,O2,1
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H19 N1 O9,7.98e-05,7,0.774,-H2 O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H17 N1 O10,7.36e-05,7,1.09,-H4 O2,1
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H23 N1 O9,0.000104605,7,0.896,H2 O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C19 H19 N1 O9,0.000101388,7,0.928,-C1 -H2 O1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H20 O9,0.00071942,7,0.917,-H1 O1 -N1,0
C20 H21 N1 O8,8.5e-05,6,0.926,C20 H21 N1 O9,8.54e-05,7,0.924,O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H22 N2 O8,5.35e-05,7,0.87,H1 -O1 N1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H19 N1 O8,8.21e-05,7,1.025,-H2 -O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H19 N1 O9,7.98e-05,7,0.774,-H2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C19 H21 N1 O8,0.000131249,7,0.906,-C1 -O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C18 H17 N1 O8,0.00012038,7,0.953,-C2 -H4 -O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C19 H19 N1 O9,0.000101388,7,0.928,-C1 -H2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C19 H21 N1 O9,0.000119634,7,0.994,-C1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C18 H19 N1 O9,0.000129516,7,0.868,-C2 -H2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C19 H21 N1 O7,0.000104773,7,0.934,-C1 -O2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C16 H17 N1 O8,0.000210208,7,1.029,-C4 -H4 -O1,1
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H23 N1 O10,7.91e-05,7,0.974,H2 O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H20 O10,0.000674964,7,0.986,-H1 O1 -N1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H21 N1 O10,8.89e-05,7,1.046,O1,1
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H17 N1 O11,3.72e-05,7,0.0,-H4 O2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H21 N1 O11,5.46e-05,7,0.74,O2,0
C20 H21 N1 O9,9.24e-05,6,0.924,C19 H19 N1 O10,7.56e-05,7,1.012,-C1 -H2 O1,0
C20 H21 N1 O9,9.24e-05,6,0.924,C20 H19 N1 O10,8.74e-05,7,1.013,-H2 O1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C19 H22 N2 O10,6.53e-05,7,0.934,-C1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C16 H18 N2 O9,7.25e-05,7,0.933,-C4 -H4 -O1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C19 H22 N2 O8,6.45e-05,7,0.821,-C1 -O2,0
C20 H22 N2 O10,4.66e-05,6,0.0,C20 H20 N2 O9,4.61e-05,7,0.867,-H2 -O1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C18 H18 N2 O9,4.65e-05,7,0.874,-C2 -H4 -O1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C19 H22 N2 O9,7.33e-05,7,0.835,-C1 -O1,0
C20 H22 N2 O10,4.66e-05,6,0.0,C20 H21 N1 O11,5.46e-05,7,0.74,-H1 O1 -N1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H20 N2 O7,3.9e-05,7,1.077,-H2 -O1,1
C20 H22 N2 O8,6.15e-05,6,0.87,C18 H20 N2 O8,0.000100871,7,0.969,-C2 -H2,0
C20 H22 N2 O8,6.15e-05,6,0.87,C19 H22 N2 O7,6.89e-05,7,1.094,-C1 -O1,1
C20 H22 N2 O8,6.15e-05,6,0.87,C19 H22 N2 O8,6.45e-05,7,0.821,-C1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C16 H18 N2 O7,0.000168854,7,0.962,-C4 -H4 -O1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C18 H18 N2 O7,6.57e-05,7,1.012,-C2 -H4 -O1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C19 H20 N2 O8,6.49e-05,7,0.869,-C1 -H2,0
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H18 N2 O10,3.12e-05,7,1.122,-H4 O2,1
C20 H22 N2 O8,6.15e-05,6,0.87,C19 H20 N2 O9,6.43e-05,7,1.052,-C1 -H2 O1,1
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H20 N2 O9,4.61e-05,7,0.867,-H2 O1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H24 N2 O9,6.27e-05,7,1.15,H2 O1,1
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H21 N1 O9,8.54e-05,7,0.924,-H1 O1 -N1,0
C20 H22 N2 O8,6.15e-05,6,0.87,C20 H22 N2 O9,4.45e-05,7,0.843,O1,0
C20 H22 N2 O9,5.28e-05,6,0.843,C16 H18 N2 O8,0.000154919,7,1.142,-C4 -H4 -O1,1
C20 H22 N2 O9,5.28e-05,6,0.843,C19 H22 N2 O7,6.89e-05,7,1.094,-C1 -O2,1
C20 H22 N2 O9,5.28e-05,6,0.843,C19 H20 N2 O9,6.43e-05,7,1.052,-C1 -H2,1
C20 H22 N2 O9,5.28e-05,6,0.843,C19 H22 N2 O8,6.45e-05,7,0.821,-C1 -O1,0
C20 H22 N2 O9,5.28e-05,6,0.843,C20 H20 N2 O9,4.61e-05,7,0.867,-H2,0
C20 H22 N2 O9,5.28e-05,6,0.843,C19 H22 N2 O9,7.33e-05,7,0.835,-C1,0
C20 H22 N2 O9,5.28e-05,6,0.843,C18 H18 N2 O8,7.41e-05,7,0.936,-C2 -H4 -O1,0
C20 H22 N2 O9,5.28e-05,6,0.843,C18 H20 N2 O9,7.12e-05,7,0.978,-C2 -H2,0
C20 H22 N2 O9,5.28e-05,6,0.843,C20 H21 N1 O10,8.89e-05,7,1.046,-H1 O1 -N1,1
C20 H22 N2 O9,5.28e-05,6,0.843,C20 H24 N2 O10,4.81e-05,7,1.093,H2 O1,1
C20 H22 O10,0.000903946,6,0.916,C20 H20 O10,0.000674964,7,0.986,-H2,0
C20 H22 O10,0.000903946,6,0.916,C18 H18 O9,0.001036878,7,0.92,-C2 -H4 -O1,0
C20 H22 O10,0.000903946,6,0.916,C19 H22 O8,0.001297464,7,1.005,-C1 -O2,0
C20 H22 O10,0.000903946,6,0.916,C20 H23 N1 O9,0.000104605,7,0.896,H1 -O1 N1,0
