mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C17 H14 O10,0.000663247,3,0.89,C16 H12 O11,0.000200281,4,0.869,-C1 -H2 O1,0
C16 H16 O9,0.001123866,3,1.025,C16 H12 O11,0.000200281,4,0.869,-H4 O2,0
C16 H12 O9,0.000771442,3,0.886,C16 H12 O11,0.000200281,4,0.869,O2,0
C16 H10 O10,0.000237863,3,0.883,C16 H12 O11,0.000200281,4,0.869,H2 O1,0
C22 H10 O11,3.19e-05,3,0.0,C21 H10 O9,3.49e-05,4,0.744,-C1 -O2,0
C21 H12 O9,0.000113931,3,0.892,C21 H10 O9,3.49e-05,4,0.744,-H2,0
C25 H14 O10,3.8e-05,3,0.911,C21 H10 O9,3.49e-05,4,0.744,-C4 -H4 -O1,0
C21 H12 O10,0.000100875,3,0.983,C21 H10 O9,3.49e-05,4,0.744,-H2 -O1,0
C23 H14 O10,8.04e-05,3,0.983,C21 H10 O9,3.49e-05,4,0.744,-C2 -H4 -O1,0
C22 H12 O9,8.38e-05,3,0.702,C21 H10 O9,3.49e-05,4,0.744,-C1 -H2,0
C23 H12 O9,3.52e-05,3,1.057,C21 H10 O9,3.49e-05,4,0.744,-C2 -H2,0
C21 H10 O7,2.59e-05,3,1.124,C21 H10 O9,3.49e-05,4,0.744,O2,0
C21 H14 O7,0.000137598,3,0.85,C21 H10 O9,3.49e-05,4,0.744,-H4 O2,0
C21 H10 O8,5.08e-05,3,0.665,C21 H10 O9,3.49e-05,4,0.744,O1,0
C21 H12 O8,0.000132463,3,0.741,C21 H10 O9,3.49e-05,4,0.744,-H2 O1,0
C22 H12 O8,6.6e-05,3,0.93,C21 H10 O9,3.49e-05,4,0.744,-C1 -H2 O1,0
C21 H28 O12,0.000168984,3,1.162,C20 H28 O12,0.000111574,4,1.161,-C1,0
C22 H32 O13,4.13e-05,3,0.981,C20 H28 O12,0.000111574,4,1.161,-C2 -H4 -O1,0
C24 H32 O13,9.46e-05,3,0.904,C20 H28 O12,0.000111574,4,1.161,-C4 -H4 -O1,1
C21 H28 O14,3.2e-05,3,0.0,C20 H28 O12,0.000111574,4,1.161,-C1 -O2,0
C22 H30 O12,0.000148328,3,0.942,C20 H28 O12,0.000111574,4,1.161,-C2 -H2,1
C21 H28 O13,7.28e-05,3,0.942,C20 H28 O12,0.000111574,4,1.161,-C1 -O1,1
C20 H30 O12,3.93e-05,3,1.084,C20 H28 O12,0.000111574,4,1.161,-H2,0
C21 H30 O12,8.22e-05,3,1.156,C20 H28 O12,0.000111574,4,1.161,-C1 -H2,0
C20 H30 O11,0.000106429,3,1.33,C20 H28 O12,0.000111574,4,1.161,-H2 O1,0
C20 H26 O11,0.000397703,3,1.017,C20 H28 O12,0.000111574,4,1.161,H2 O1,0
C20 H32 O10,0.00011909,3,1.028,C20 H28 O12,0.000111574,4,1.161,-H4 O2,0
C20 H28 O11,0.000210485,3,1.087,C20 H28 O12,0.000111574,4,1.161,O1,0
C21 H30 O11,0.000233671,3,0.986,C20 H28 O12,0.000111574,4,1.161,-C1 -H2 O1,0
C20 H28 O10,0.000568137,3,1.018,C20 H28 O12,0.000111574,4,1.161,O2,0
C18 H21 N1 O5,7.12e-05,3,0.976,C17 H19 N1 O5,8.72e-05,4,1.048,-C1 -H2,0
C17 H21 N1 O5,7.27e-05,3,0.89,C17 H19 N1 O5,8.72e-05,4,1.048,-H2,1
C18 H19 N1 O7,0.000136519,3,0.963,C17 H19 N1 O5,8.72e-05,4,1.048,-C1 -O2,1
C17 H21 N1 O6,0.000138718,3,1.129,C17 H19 N1 O5,8.72e-05,4,1.048,-H2 -O1,0
C21 H23 N1 O6,2.66e-05,3,1.421,C17 H19 N1 O5,8.72e-05,4,1.048,-C4 -H4 -O1,0
C17 H18 O6,0.000855083,3,1.004,C17 H19 N1 O5,8.72e-05,4,1.048,H1 -O1 N1,0
C18 H19 N1 O6,8.21e-05,3,0.955,C17 H19 N1 O5,8.72e-05,4,1.048,-C1 -O1,1
C19 H23 N1 O6,9.07e-05,3,1.095,C17 H19 N1 O5,8.72e-05,4,1.048,-C2 -H4 -O1,0
C19 H21 N1 O5,4.58e-05,3,1.059,C17 H19 N1 O5,8.72e-05,4,1.048,-C2 -H2,0
C18 H19 N1 O5,5.47e-05,3,1.347,C17 H19 N1 O5,8.72e-05,4,1.048,-C1,0
C17 H21 N1 O4,4.59e-05,3,1.632,C17 H19 N1 O5,8.72e-05,4,1.048,-H2 O1,0
C18 H21 N1 O4,4.11e-05,3,0.998,C17 H19 N1 O5,8.72e-05,4,1.048,-C1 -H2 O1,0
C17 H17 N1 O4,3.61e-05,3,1.352,C17 H19 N1 O5,8.72e-05,4,1.048,H2 O1,0
C17 H19 N1 O4,4.96e-05,3,0.98,C17 H19 N1 O5,8.72e-05,4,1.048,O1,0
C20 H27 N1 O6,7.21e-05,3,0.913,C20 H25 N1 O6,7.12e-05,4,1.01,-H2,0
C21 H25 N1 O6,4.74e-05,3,0.966,C20 H25 N1 O6,7.12e-05,4,1.01,-C1,0
C21 H27 N1 O6,5.58e-05,3,0.889,C20 H25 N1 O6,7.12e-05,4,1.01,-C1 -H2,0
C21 H25 N1 O7,6.44e-05,3,1.123,C20 H25 N1 O6,7.12e-05,4,1.01,-C1 -O1,0
C21 H25 N1 O8,9.04e-05,3,0.883,C20 H25 N1 O6,7.12e-05,4,1.01,-C1 -O2,0
C20 H27 N1 O7,8.52e-05,3,0.988,C20 H25 N1 O6,7.12e-05,4,1.01,-H2 -O1,0
C20 H24 O7,0.001084777,3,0.961,C20 H25 N1 O6,7.12e-05,4,1.01,H1 -O1 N1,0
C21 H27 N1 O5,2.67e-05,3,1.026,C20 H25 N1 O6,7.12e-05,4,1.01,-C1 -H2 O1,0
C20 H23 N1 O5,2.78e-05,3,1.234,C20 H25 N1 O6,7.12e-05,4,1.01,H2 O1,0
C20 H27 N1 O5,3.33e-05,3,1.069,C20 H25 N1 O6,7.12e-05,4,1.01,-H2 O1,0
C20 H25 N1 O5,3.67e-05,3,1.218,C20 H25 N1 O6,7.12e-05,4,1.01,O1,0
C10 H11 N1 O5,9.44e-05,3,1.139,C9 H11 N1 O4,7.58e-05,4,1.095,-C1 -O1,0
C9 H13 N1 O5,4.71e-05,3,0.62,C9 H11 N1 O4,7.58e-05,4,1.095,-H2 -O1,1
C11 H13 N1 O4,9.38e-05,3,1.112,C9 H11 N1 O4,7.58e-05,4,1.095,-C2 -H2,0
C10 H11 N1 O4,8.74e-05,3,1.013,C9 H11 N1 O4,7.58e-05,4,1.095,-C1,0
C9 H10 O5,0.000353497,3,1.223,C9 H11 N1 O4,7.58e-05,4,1.095,H1 -O1 N1,0
C13 H15 N1 O5,0.000168541,3,1.066,C9 H11 N1 O4,7.58e-05,4,1.095,-C4 -H4 -O1,0
C11 H15 N1 O5,9.15e-05,3,0.948,C9 H11 N1 O4,7.58e-05,4,1.095,-C2 -H4 -O1,1
C10 H13 N1 O4,8.95e-05,3,1.087,C9 H11 N1 O4,7.58e-05,4,1.095,-C1 -H2,0
C9 H13 N1 O4,5.36e-05,3,0.978,C9 H11 N1 O4,7.58e-05,4,1.095,-H2,0
C10 H11 N1 O6,7.13e-05,3,1.098,C9 H11 N1 O4,7.58e-05,4,1.095,-C1 -O2,0
C9 H9 N1 O3,5.14e-05,3,0.835,C9 H11 N1 O4,7.58e-05,4,1.095,H2 O1,1
C10 H13 N1 O3,3.38e-05,3,1.257,C9 H11 N1 O4,7.58e-05,4,1.095,-C1 -H2 O1,0
C9 H11 N1 O2,3.05e-05,3,1.154,C9 H11 N1 O4,7.58e-05,4,1.095,O2,0
C9 H11 N1 O3,4.35e-05,3,0.977,C9 H11 N1 O4,7.58e-05,4,1.095,O1,0
C20 H38 O2,3.59e-05,3,0.0,C18 H36 O2,0.003903494,4,0.617,-C2 -H2,0
C19 H36 O3,3.54e-05,3,0.0,C18 H36 O2,0.003903494,4,0.617,-C1 -O1,0
C19 H36 O2,2.6e-05,3,0.9,C18 H36 O2,0.003903494,4,0.617,-C1,0
C19 H36 O4,6.83e-05,3,0.826,C18 H36 O2,0.003903494,4,0.617,-C1 -O2,0
C19 H38 O2,4.12e-05,3,1.24,C18 H36 O2,0.003903494,4,0.617,-C1 -H2,0
C18 H30 O3 S1,0.003057405,3,0.964,C18 H28 O3 S1,4.19e-05,4,0.807,-H2,0
C18 H30 O4 S1,9.5e-05,3,1.275,C18 H28 O3 S1,4.19e-05,4,0.807,-H2 -O1,0
C24 H22 O4 S1,9.76e-05,3,1.404,C22 H20 O4 S1,0.000106176,4,1.105,-C2 -H2,0
C23 H20 O5 S1,0.000104605,3,1.019,C22 H20 O4 S1,0.000106176,4,1.105,-C1 -O1,0
C23 H20 O4 S1,0.000134028,3,1.197,C22 H20 O4 S1,0.000106176,4,1.105,-C1,0
C23 H22 O3 S1,8.28e-05,3,1.293,C22 H20 O4 S1,0.000106176,4,1.105,-C1 -H2 O1,0
C22 H20 O3 S1,0.000162724,3,0.96,C22 H20 O4 S1,0.000106176,4,1.105,O1,1
C25 H32 O10,0.000399697,3,0.97,C24 H32 O10,0.000455767,4,0.939,-C1,0
C24 H34 O10,0.000315936,3,1.019,C24 H32 O10,0.000455767,4,0.939,-H2,0
C26 H34 O10,0.000361411,3,0.996,C24 H32 O10,0.000455767,4,0.939,-C2 -H2,0
C25 H32 O12,0.000213427,3,1.004,C24 H32 O10,0.000455767,4,0.939,-C1 -O2,0
C25 H32 O11,0.000294012,3,1.036,C24 H32 O10,0.000455767,4,0.939,-C1 -O1,0
C28 H36 O11,0.000221869,3,0.843,C24 H32 O10,0.000455767,4,0.939,-C4 -H4 -O1,0
C25 H34 O10,0.000357814,3,0.992,C24 H32 O10,0.000455767,4,0.939,-C1 -H2,0
C24 H34 O11,0.000222858,3,1.065,C24 H32 O10,0.000455767,4,0.939,-H2 -O1,0
C26 H36 O11,0.000222895,3,0.957,C24 H32 O10,0.000455767,4,0.939,-C2 -H4 -O1,0
C24 H32 O9,0.000536323,3,0.983,C24 H32 O10,0.000455767,4,0.939,O1,0
C24 H32 O8,0.000532917,3,0.946,C24 H32 O10,0.000455767,4,0.939,O2,0
C24 H34 O9,0.000439564,3,1.018,C24 H32 O10,0.000455767,4,0.939,-H2 O1,0
C25 H34 O9,0.000436847,3,1.014,C24 H32 O10,0.000455767,4,0.939,-C1 -H2 O1,0
C24 H33 N1 O9,3.09e-05,3,0.883,C24 H32 O10,0.000455767,4,0.939,-H1 O1 -N1,0
C24 H36 O8,0.000257406,3,1.04,C24 H32 O10,0.000455767,4,0.939,-H4 O2,0
C24 H30 O9,0.000473577,3,0.963,C24 H32 O10,0.000455767,4,0.939,H2 O1,0
C9 H8 O7 S1,2.89e-05,3,0.803,C7 H6 O7 S1,2.48e-05,4,0.973,-C2 -H2,0
C11 H10 O8 S1,2.16e-05,3,1.241,C7 H6 O7 S1,2.48e-05,4,0.973,-C4 -H4 -O1,0
C7 H6 O5 S1,2.61e-05,3,1.287,C7 H6 O7 S1,2.48e-05,4,0.973,O2,0
C7 H4 O6 S1,1.87e-05,3,0.0,C7 H6 O7 S1,2.48e-05,4,0.973,H2 O1,0
C7 H6 O6 S1,2.61e-05,3,0.0,C7 H6 O7 S1,2.48e-05,4,0.973,O1,0
C8 H8 O6 S1,3.14e-05,3,1.873,C7 H6 O7 S1,2.48e-05,4,0.973,-C1 -H2 O1,0
C13 H14 O9 S1,3.09e-05,3,0.0,C11 H10 O8 S1,2.68e-05,4,1.241,-C2 -H4 -O1,0
C11 H12 O8 S1,3.56e-05,3,1.163,C11 H10 O8 S1,2.68e-05,4,1.241,-H2,0
C12 H10 O8 S1,3.2e-05,3,0.909,C11 H10 O8 S1,2.68e-05,4,1.241,-C1,1
C15 H14 O9 S1,4.33e-05,3,0.942,C11 H10 O8 S1,2.68e-05,4,1.241,-C4 -H4 -O1,1
C13 H12 O8 S1,3.01e-05,3,1.246,C11 H10 O8 S1,2.68e-05,4,1.241,-C2 -H2,0
C11 H10 O6 S1,3.33e-05,3,1.204,C11 H10 O8 S1,2.68e-05,4,1.241,O2,0
C11 H8 O7 S1,2.8e-05,3,0.911,C11 H10 O8 S1,2.68e-05,4,1.241,H2 O1,1
C12 H12 O7 S1,4.58e-05,3,0.91,C11 H10 O8 S1,2.68e-05,4,1.241,-C1 -H2 O1,1
C11 H10 O7 S1,2.78e-05,3,1.371,C11 H10 O8 S1,2.68e-05,4,1.241,O1,0
C11 H14 O6 S1,2.97e-05,3,0.0,C11 H10 O8 S1,2.68e-05,4,1.241,-H4 O2,0
C11 H12 O7 S1,3.83e-05,3,0.0,C11 H10 O8 S1,2.68e-05,4,1.241,-H2 O1,0
C34 H48 O15,3.42e-05,3,0.0,C30 H44 O14,2.68e-05,4,1.191,-C4 -H4 -O1,0
C31 H46 O14,3.56e-05,3,0.798,C30 H44 O14,2.68e-05,4,1.191,-C1 -H2,1
C32 H46 O14,3.36e-05,3,1.173,C30 H44 O14,2.68e-05,4,1.191,-C2 -H2,0
C31 H44 O14,5.05e-05,3,0.638,C30 H44 O14,2.68e-05,4,1.191,-C1,1
C30 H46 O13,3.17e-05,3,0.808,C30 H44 O14,2.68e-05,4,1.191,-H2 O1,1
C30 H44 O13,6.04e-05,3,0.715,C30 H44 O14,2.68e-05,4,1.191,O1,1
C30 H44 O12,6.05e-05,3,1.231,C30 H44 O14,2.68e-05,4,1.191,O2,0
C30 H42 O13,7.34e-05,3,0.993,C30 H44 O14,2.68e-05,4,1.191,H2 O1,0
C30 H48 O12,2.58e-05,3,0.0,C30 H44 O14,2.68e-05,4,1.191,-H4 O2,0
C31 H46 O13,2.95e-05,3,0.0,C30 H44 O14,2.68e-05,4,1.191,-C1 -H2 O1,0
C14 H19 N1 O3,3.35e-05,3,0.827,C14 H17 N1 O2,2.57e-05,4,0.0,-H2 -O1,0
C15 H17 N1 O3,3.41e-05,3,1.282,C14 H17 N1 O2,2.57e-05,4,0.0,-C1 -O1,0
C14 H16 O3,0.000239005,3,0.988,C14 H17 N1 O2,2.57e-05,4,0.0,H1 -O1 N1,0
C15 H17 N1 O4,8.39e-05,3,0.856,C14 H17 N1 O2,2.57e-05,4,0.0,-C1 -O2,0
C11 H10 O9,0.000142842,3,0.921,C11 H8 O8,0.000455908,4,1.024,-H2 -O1,0
C15 H12 O9,0.000807592,3,0.975,C11 H8 O8,0.000455908,4,1.024,-C4 -H4 -O1,0
C11 H8 O8 S1,2.26e-05,3,1.097,C11 H8 O8,0.000455908,4,1.024,-S1,0
C12 H10 O8,0.000759708,3,0.964,C11 H8 O8,0.000455908,4,1.024,-C1 -H2,0
C12 H8 O10,6.55e-05,3,1.06,C11 H8 O8,0.000455908,4,1.024,-C1 -O2,0
C12 H8 O8,0.000490832,3,0.988,C11 H8 O8,0.000455908,4,1.024,-C1,0
C12 H8 O9,0.000191822,3,1.018,C11 H8 O8,0.000455908,4,1.024,-C1 -O1,0
C13 H12 O9,0.000655166,3,0.909,C11 H8 O8,0.000455908,4,1.024,-C2 -H4 -O1,0
C11 H10 O8,0.000430551,3,0.909,C11 H8 O8,0.000455908,4,1.024,-H2,0
C13 H10 O8,0.000880389,3,0.967,C11 H8 O8,0.000455908,4,1.024,-C2 -H2,0
C11 H9 N1 O7,7.59e-05,3,1.003,C11 H8 O8,0.000455908,4,1.024,-H1 O1 -N1,0
C11 H8 O6,0.00088786,3,1.055,C11 H8 O8,0.000455908,4,1.024,O2,0
C11 H10 O7,0.00084716,3,1.1,C11 H8 O8,0.000455908,4,1.024,-H2 O1,0
C11 H12 O6,0.001113406,3,1.292,C11 H8 O8,0.000455908,4,1.024,-H4 O2,0
C11 H8 O7,0.000776626,3,0.995,C11 H8 O8,0.000455908,4,1.024,O1,0
C12 H10 O7,0.001083508,3,1.03,C11 H8 O8,0.000455908,4,1.024,-C1 -H2 O1,0
C11 H6 O7,0.000523682,3,0.977,C11 H8 O8,0.000455908,4,1.024,H2 O1,0
C18 H22 O6,0.001471105,3,0.955,C18 H20 O6,0.000889141,4,0.943,-H2,0
C19 H20 O8,0.000920779,3,0.966,C18 H20 O6,0.000889141,4,0.943,-C1 -O2,0
C20 H24 O7,0.001084777,3,0.961,C18 H20 O6,0.000889141,4,0.943,-C2 -H4 -O1,0
C18 H22 O7,0.00189457,3,0.966,C18 H20 O6,0.000889141,4,0.943,-H2 -O1,0
C19 H20 O7,0.000825474,3,0.954,C18 H20 O6,0.000889141,4,0.943,-C1 -O1,0
C18 H20 O9 S1,2.8e-05,3,0.0,C18 H20 O6,0.000889141,4,0.943,-O3 -S1,0
C19 H22 O6,0.000916325,3,0.931,C18 H20 O6,0.000889141,4,0.943,-C1 -H2,0
C19 H20 O6,0.000474942,3,0.967,C18 H20 O6,0.000889141,4,0.943,-C1,0
C22 H24 O7,0.000275744,3,1.035,C18 H20 O6,0.000889141,4,0.943,-C4 -H4 -O1,0
C20 H22 O6,0.000477403,3,0.959,C18 H20 O6,0.000889141,4,0.943,-C2 -H2,0
C18 H22 O5,0.000745003,3,0.965,C18 H20 O6,0.000889141,4,0.943,-H2 O1,0
C18 H20 O4,0.000213097,3,1.011,C18 H20 O6,0.000889141,4,0.943,O2,0
C18 H24 O4,0.00041536,3,0.927,C18 H20 O6,0.000889141,4,0.943,-H4 O2,0
C18 H20 O5,0.000500914,3,0.999,C18 H20 O6,0.000889141,4,0.943,O1,0
C19 H22 O5,0.000519338,3,0.904,C18 H20 O6,0.000889141,4,0.943,-C1 -H2 O1,0
C18 H18 O5,0.000336658,3,0.94,C18 H20 O6,0.000889141,4,0.943,H2 O1,0
C18 H21 N1 O5,7.12e-05,3,0.976,C18 H20 O6,0.000889141,4,0.943,-H1 O1 -N1,0
C20 H38 O3,2.32e-05,3,1.142,C19 H38 O3,3.21e-05,4,0.958,-C1,0
C20 H38 O5,3.91e-05,3,1.453,C19 H38 O3,3.21e-05,4,0.958,-C1 -O2,0
C20 H38 O4,5.26e-05,3,0.983,C19 H38 O3,3.21e-05,4,0.958,-C1 -O1,0
C19 H36 O2,2.6e-05,3,0.9,C19 H38 O3,3.21e-05,4,0.958,H2 O1,0
C20 H40 O2,9.57e-05,3,0.891,C19 H38 O3,3.21e-05,4,0.958,-C1 -H2 O1,0
C19 H38 O2,4.12e-05,3,1.24,C19 H38 O3,3.21e-05,4,0.958,O1,0
C14 H12 O7 S1,2.94e-05,3,1.19,C14 H10 O6 S1,2.71e-05,4,0.0,-H2 -O1,0
C16 H12 O6 S1,2.6e-05,3,0.0,C14 H10 O6 S1,2.71e-05,4,0.0,-C2 -H2,0
C14 H12 O6 S1,0.000139511,3,0.543,C14 H10 O6 S1,2.71e-05,4,0.0,-H2,0
C15 H10 O7 S1,3e-05,3,0.847,C14 H10 O6 S1,2.71e-05,4,0.0,-C1 -O1,0
C14 H12 O5 S1,4.5e-05,3,0.0,C14 H10 O6 S1,2.71e-05,4,0.0,-H2 O1,0
C14 H8 O5 S1,2.65e-05,3,0.928,C14 H10 O6 S1,2.71e-05,4,0.0,H2 O1,0
C17 H20 N2 O10,3.83e-05,3,0.0,C16 H20 N2 O8,0.000116401,4,0.895,-C1 -O2,0
C17 H20 N2 O8,0.000112604,3,1.079,C16 H20 N2 O8,0.000116401,4,0.895,-C1,0
C17 H20 N2 O9,8.34e-05,3,1.068,C16 H20 N2 O8,0.000116401,4,0.895,-C1 -O1,0
C17 H22 N2 O8,8.75e-05,3,1.122,C16 H20 N2 O8,0.000116401,4,0.895,-C1 -H2,0
C16 H22 N2 O9,3.44e-05,3,0.0,C16 H20 N2 O8,0.000116401,4,0.895,-H2 -O1,0
C18 H24 N2 O9,5.02e-05,3,0.717,C16 H20 N2 O8,0.000116401,4,0.895,-C2 -H4 -O1,0
C20 H24 N2 O9,5.23e-05,3,1.094,C16 H20 N2 O8,0.000116401,4,0.895,-C4 -H4 -O1,0
C18 H22 N2 O8,0.000118058,3,0.87,C16 H20 N2 O8,0.000116401,4,0.895,-C2 -H2,0
C16 H19 N1 O9,0.000141649,3,1.004,C16 H20 N2 O8,0.000116401,4,0.895,H1 -O1 N1,0
C16 H22 N2 O8,6.31e-05,3,0.971,C16 H20 N2 O8,0.000116401,4,0.895,-H2,0
C16 H22 N2 O7,6.34e-05,3,1.046,C16 H20 N2 O8,0.000116401,4,0.895,-H2 O1,0
C16 H18 N2 O7,0.000174325,3,0.957,C16 H20 N2 O8,0.000116401,4,0.895,H2 O1,0
C17 H22 N2 O7,0.000107442,3,0.846,C16 H20 N2 O8,0.000116401,4,0.895,-C1 -H2 O1,0
C16 H20 N2 O6,0.000145467,3,0.865,C16 H20 N2 O8,0.000116401,4,0.895,O2,0
C16 H24 N2 O6,2.86e-05,3,0.843,C16 H20 N2 O8,0.000116401,4,0.895,-H4 O2,0
C16 H20 N2 O7,0.000125843,3,0.893,C16 H20 N2 O8,0.000116401,4,0.895,O1,0
C14 H12 O6,0.001098653,3,1.062,C13 H12 O5,0.000978816,4,1.092,-C1 -O1,0
C13 H14 O6,0.001432203,3,1.132,C13 H12 O5,0.000978816,4,1.092,-H2 -O1,0
C17 H16 O6,0.000661301,3,1.056,C13 H12 O5,0.000978816,4,1.092,-C4 -H4 -O1,0
C13 H14 O5,0.000951688,3,1.169,C13 H12 O5,0.000978816,4,1.092,-H2,0
C14 H14 O5,0.000726849,3,1.099,C13 H12 O5,0.000978816,4,1.092,-C1 -H2,0
C14 H12 O5,0.000698676,3,1.023,C13 H12 O5,0.000978816,4,1.092,-C1,0
C13 H12 O8 S1,3.01e-05,3,1.246,C13 H12 O5,0.000978816,4,1.092,-O3 -S1,0
C15 H14 O5,0.000627269,3,1.053,C13 H12 O5,0.000978816,4,1.092,-C2 -H2,0
C15 H16 O6,0.001249448,3,1.059,C13 H12 O5,0.000978816,4,1.092,-C2 -H4 -O1,0
C14 H12 O7,0.001343962,3,1.024,C13 H12 O5,0.000978816,4,1.092,-C1 -O2,0
C13 H14 O4,0.000530135,3,1.088,C13 H12 O5,0.000978816,4,1.092,-H2 O1,0
C13 H12 O4,0.000481751,3,1.003,C13 H12 O5,0.000978816,4,1.092,O1,0
C13 H10 O4,0.000351629,3,1.186,C13 H12 O5,0.000978816,4,1.092,H2 O1,0
C14 H14 O4,0.000411221,3,1.053,C13 H12 O5,0.000978816,4,1.092,-C1 -H2 O1,0
C13 H16 O3,0.000255098,3,1.12,C13 H12 O5,0.000978816,4,1.092,-H4 O2,0
C13 H13 N1 O4,0.000103289,3,1.027,C13 H12 O5,0.000978816,4,1.092,-H1 O1 -N1,0
C13 H12 O3,0.000193657,3,1.023,C13 H12 O5,0.000978816,4,1.092,O2,0
C24 H34 O6,0.000239364,3,0.943,C23 H34 O4,2.84e-05,4,0.979,-C1 -O2,0
C27 H38 O5,3.35e-05,3,0.0,C23 H34 O4,2.84e-05,4,0.979,-C4 -H4 -O1,0
C25 H38 O5,4.15e-05,3,1.125,C23 H34 O4,2.84e-05,4,0.979,-C2 -H4 -O1,0
C24 H34 O4,4.52e-05,3,0.595,C23 H34 O4,2.84e-05,4,0.979,-C1,0
C24 H34 O5,8.89e-05,3,1.175,C23 H34 O4,2.84e-05,4,0.979,-C1 -O1,0
C24 H36 O4,3.15e-05,3,1.038,C23 H34 O4,2.84e-05,4,0.979,-C1 -H2,0
C23 H36 O5,4.94e-05,3,1.152,C23 H34 O4,2.84e-05,4,0.979,-H2 -O1,0
C16 H18 O10,0.000780797,3,0.977,C16 H16 O10,0.000771874,4,0.992,-H2,0
C20 H20 O11,0.000570742,3,0.918,C16 H16 O10,0.000771874,4,0.992,-C4 -H4 -O1,0
C17 H16 O10,0.000824053,3,0.915,C16 H16 O10,0.000771874,4,0.992,-C1,0
C16 H18 O11,0.000368861,3,1.023,C16 H16 O10,0.000771874,4,0.992,-H2 -O1,0
C16 H16 O10 S1,3.26e-05,3,0.785,C16 H16 O10,0.000771874,4,0.992,-S1,0
C18 H20 O11,0.000504335,3,0.926,C16 H16 O10,0.000771874,4,0.992,-C2 -H4 -O1,0
C18 H18 O10,0.000824974,3,0.97,C16 H16 O10,0.000771874,4,0.992,-C2 -H2,0
C17 H16 O11,0.000502131,3,0.881,C16 H16 O10,0.000771874,4,0.992,-C1 -O1,0
C17 H16 O12,0.000246465,3,0.831,C16 H16 O10,0.000771874,4,0.992,-C1 -O2,0
C17 H18 O10,0.000916821,3,0.987,C16 H16 O10,0.000771874,4,0.992,-C1 -H2,0
C16 H16 O9,0.001123866,3,1.025,C16 H16 O10,0.000771874,4,0.992,O1,0
C16 H18 O9,0.001481566,3,1.007,C16 H16 O10,0.000771874,4,0.992,-H2 O1,0
C16 H14 O9,0.001081644,3,0.955,C16 H16 O10,0.000771874,4,0.992,H2 O1,0
C16 H17 N1 O9,0.000132163,3,1.08,C16 H16 O10,0.000771874,4,0.992,-H1 O1 -N1,0
C16 H20 O8,0.002300775,3,0.961,C16 H16 O10,0.000771874,4,0.992,-H4 O2,0
C16 H16 O8,0.001368745,3,1.024,C16 H16 O10,0.000771874,4,0.992,O2,0
C17 H18 O9,0.001212416,3,0.993,C16 H16 O10,0.000771874,4,0.992,-C1 -H2 O1,0
C13 H14 O11,7.13e-05,3,0.891,C12 H12 O11,3.41e-05,4,1.386,-C1 -H2,1
C13 H12 O11,5.52e-05,3,0.911,C12 H12 O11,3.41e-05,4,1.386,-C1,1
C14 H14 O11,0.00017079,3,0.977,C12 H12 O11,3.41e-05,4,1.386,-C2 -H2,0
C16 H16 O12,0.00017489,3,0.763,C12 H12 O11,3.41e-05,4,1.386,-C4 -H4 -O1,1
C12 H12 O9,0.0003312,3,0.952,C12 H12 O11,3.41e-05,4,1.386,O2,1
C12 H10 O10,5.88e-05,3,1.286,C12 H12 O11,3.41e-05,4,1.386,H2 O1,0
C13 H14 O10,0.000270252,3,0.95,C12 H12 O11,3.41e-05,4,1.386,-C1 -H2 O1,1
C12 H16 O9,0.000153036,3,1.026,C12 H12 O11,3.41e-05,4,1.386,-H4 O2,0
C12 H12 O10,0.000112503,3,1.007,C12 H12 O11,3.41e-05,4,1.386,O1,0
C12 H14 O10,8.12e-05,3,1.135,C12 H12 O11,3.41e-05,4,1.386,-H2 O1,0
C24 H30 O7,0.000318942,3,0.989,C24 H28 O6,9.52e-05,4,0.989,-H2 -O1,0
C25 H28 O7,0.000109898,3,0.775,C24 H28 O6,9.52e-05,4,0.989,-C1 -O1,0
C26 H32 O7,0.000143204,3,0.873,C24 H28 O6,9.52e-05,4,0.989,-C2 -H4 -O1,0
C25 H30 O6,8.75e-05,3,0.802,C24 H28 O6,9.52e-05,4,0.989,-C1 -H2,0
C28 H32 O7,2.64e-05,3,1.273,C24 H28 O6,9.52e-05,4,0.989,-C4 -H4 -O1,0
C25 H28 O6,4.97e-05,3,0.837,C24 H28 O6,9.52e-05,4,0.989,-C1,0
C25 H28 O8,0.000159491,3,0.914,C24 H28 O6,9.52e-05,4,0.989,-C1 -O2,0
C24 H30 O6,0.000173587,3,0.888,C24 H28 O6,9.52e-05,4,0.989,-H2,0
C26 H30 O6,4.05e-05,3,0.928,C24 H28 O6,9.52e-05,4,0.989,-C2 -H2,0
C24 H32 O4,3.98e-05,3,0.902,C24 H28 O6,9.52e-05,4,0.989,-H4 O2,0
C24 H26 O5,2.51e-05,3,1.06,C24 H28 O6,9.52e-05,4,0.989,H2 O1,0
C24 H30 O5,7.68e-05,3,0.0,C24 H28 O6,9.52e-05,4,0.989,-H2 O1,0
C27 H30 O10,0.000149823,3,0.851,C26 H28 O10,0.000177845,4,1.029,-C1 -H2,1
C27 H28 O10,0.000125074,3,0.942,C26 H28 O10,0.000177845,4,1.029,-C1,1
