mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C18 H24 N2 O7,5.28e-05,0,1.246,C18 H23 N1 O8,0.000148226,1,1.07,-H1 O1 -N1,0
C18 H23 N1 O7,0.00014856,0,1.066,C18 H23 N1 O8,0.000148226,1,1.07,O1,0
C18 H23 N1 O6,0.000105046,0,0.979,C18 H23 N1 O8,0.000148226,1,1.07,O2,0
C18 H21 N1 O7,0.000156951,0,1.15,C18 H23 N1 O8,0.000148226,1,1.07,H2 O1,0
C19 H25 N1 O9,8.01e-05,0,1.222,C18 H23 N1 O9,0.000112428,1,0.978,-C1 -H2,0
C20 H25 N1 O9,0.000116902,0,0.886,C18 H23 N1 O9,0.000112428,1,0.978,-C2 -H2,0
C22 H27 N1 O10,7.1e-05,0,1.001,C18 H23 N1 O9,0.000112428,1,0.978,-C4 -H4 -O1,0
C19 H23 N1 O10,8.54e-05,0,1.011,C18 H23 N1 O9,0.000112428,1,0.978,-C1 -O1,0
C18 H22 O10,0.000925667,0,1.059,C18 H23 N1 O9,0.000112428,1,0.978,H1 -O1 N1,0
C19 H23 N1 O11,4.55e-05,0,1.4,C18 H23 N1 O9,0.000112428,1,0.978,-C1 -O2,0
C18 H25 N1 O10,5.34e-05,0,0.884,C18 H23 N1 O9,0.000112428,1,0.978,-H2 -O1,0
C19 H23 N1 O9,0.00012413,0,0.974,C18 H23 N1 O9,0.000112428,1,0.978,-C1,0
C20 H27 N1 O10,4.51e-05,0,1.401,C18 H23 N1 O9,0.000112428,1,0.978,-C2 -H4 -O1,0
C18 H25 N1 O9,9.52e-05,0,0.874,C18 H23 N1 O9,0.000112428,1,0.978,-H2,0
C18 H21 N1 O8,0.000151498,0,1.014,C18 H23 N1 O9,0.000112428,1,0.978,H2 O1,0
C19 H25 N1 O8,0.000119357,0,1.023,C18 H23 N1 O9,0.000112428,1,0.978,-C1 -H2 O1,0
C18 H27 N1 O7,5.71e-05,0,1.191,C18 H23 N1 O9,0.000112428,1,0.978,-H4 O2,0
C18 H23 N1 O8,0.000138528,0,1.07,C18 H23 N1 O9,0.000112428,1,0.978,O1,0
C18 H25 N1 O8,9.24e-05,0,1.039,C18 H23 N1 O9,0.000112428,1,0.978,-H2 O1,0
C18 H23 N1 O7,0.00014856,0,1.066,C18 H23 N1 O9,0.000112428,1,0.978,O2,0
C18 H23 N1 O7,0.00014856,0,1.066,C18 H24 N2 O6,5.15e-05,1,0.0,H1 -O1 N1,0
C18 H23 N1 O8,0.000138528,0,1.07,C18 H24 N2 O7,6.58e-05,1,1.246,H1 -O1 N1,0
C19 H24 N2 O9,6.61e-05,0,1.002,C18 H24 N2 O7,6.58e-05,1,1.246,-C1 -O2,0
C20 H26 N2 O7,3.46e-05,0,0.0,C18 H24 N2 O7,6.58e-05,1,1.246,-C2 -H2,0
C18 H22 N2 O6,6.55e-05,0,1.273,C18 H24 N2 O7,6.58e-05,1,1.246,H2 O1,0
C19 H24 N2 O9,6.61e-05,0,1.002,C18 H24 N2 O8,5.83e-05,1,0.0,-C1 -O1,0
C22 H28 N2 O9,3.31e-05,0,1.024,C18 H24 N2 O8,5.83e-05,1,0.0,-C4 -H4 -O1,0
C18 H23 N1 O9,0.000114937,0,0.978,C18 H24 N2 O8,5.83e-05,1,0.0,H1 -O1 N1,0
C18 H24 N2 O7,5.28e-05,0,1.246,C18 H24 N2 O8,5.83e-05,1,0.0,O1,0
C18 H22 N2 O7,0.000107899,0,0.89,C18 H24 N2 O8,5.83e-05,1,0.0,H2 O1,0
C20 H26 N2 O9,4.33e-05,0,0.0,C18 H24 N2 O9,5.1e-05,1,0.0,-C2 -H2,0
C18 H23 N1 O10,6.08e-05,0,1.044,C18 H24 N2 O9,5.1e-05,1,0.0,H1 -O1 N1,0
C19 H24 N2 O9,6.61e-05,0,1.002,C18 H24 N2 O9,5.1e-05,1,0.0,-C1,0
C18 H24 N2 O7,5.28e-05,0,1.246,C18 H24 N2 O9,5.1e-05,1,0.0,O2,0
C18 H22 N2 O8,0.000136233,0,1.046,C18 H24 N2 O9,5.1e-05,1,0.0,H2 O1,0
C20 H28 O11,0.000221668,0,1.098,C18 H24 O10,0.000645312,1,1.073,-C2 -H4 -O1,0
C20 H26 O10,0.000954645,0,0.962,C18 H24 O10,0.000645312,1,1.073,-C2 -H2,1
C22 H28 O11,0.000454702,0,0.996,C18 H24 O10,0.000645312,1,1.073,-C4 -H4 -O1,0
C19 H24 O10,0.000895977,0,1.014,C18 H24 O10,0.000645312,1,1.073,-C1,0
C18 H26 O11,0.00012462,0,1.114,C18 H24 O10,0.000645312,1,1.073,-H2 -O1,0
C18 H24 O10 S1,5.54e-05,0,0.816,C18 H24 O10,0.000645312,1,1.073,-S1,1
C19 H24 O11,0.000495214,0,1.073,C18 H24 O10,0.000645312,1,1.073,-C1 -O1,0
C18 H26 O10,0.00029142,0,1.122,C18 H24 O10,0.000645312,1,1.073,-H2,0
C19 H26 O10,0.000574931,0,1.022,C18 H24 O10,0.000645312,1,1.073,-C1 -H2,0
C19 H24 O12,0.000157466,0,1.172,C18 H24 O10,0.000645312,1,1.073,-C1 -O2,0
C18 H26 O9,0.000677502,0,1.078,C18 H24 O10,0.000645312,1,1.073,-H2 O1,0
C18 H24 O8,0.001994221,0,0.986,C18 H24 O10,0.000645312,1,1.073,O2,0
C18 H25 N1 O9,9.52e-05,0,0.874,C18 H24 O10,0.000645312,1,1.073,-H1 O1 -N1,1
C18 H28 O8,0.000560558,0,1.091,C18 H24 O10,0.000645312,1,1.073,-H4 O2,0
C19 H26 O9,0.001291908,0,1.024,C18 H24 O10,0.000645312,1,1.073,-C1 -H2 O1,0
C18 H24 O9,0.001374652,0,1.048,C18 H24 O10,0.000645312,1,1.073,O1,0
C18 H22 O9,0.001542617,0,1.023,C18 H24 O10,0.000645312,1,1.073,H2 O1,0
C20 H26 O10 S1,4.23e-05,0,0.849,C18 H24 O10 S1,4.52e-05,1,0.816,-C2 -H2,0
C18 H26 O10 S1,4.98e-05,0,0.0,C18 H24 O10 S1,4.52e-05,1,0.816,-H2,0
C20 H28 O11 S1,3.42e-05,0,1.234,C18 H24 O10 S1,4.52e-05,1,0.816,-C2 -H4 -O1,0
C19 H24 O10 S1,5.87e-05,0,0.867,C18 H24 O10 S1,4.52e-05,1,0.816,-C1,0
C19 H26 O10 S1,4.97e-05,0,1.254,C18 H24 O10 S1,4.52e-05,1,0.816,-C1 -H2,0
C18 H22 O9 S1,4.14e-05,0,1.7,C18 H24 O10 S1,4.52e-05,1,0.816,H2 O1,0
C18 H24 O9 S1,6.15e-05,0,0.839,C18 H24 O10 S1,4.52e-05,1,0.816,O1,0
C18 H24 O8 S1,6.61e-05,0,0.936,C18 H24 O10 S1,4.52e-05,1,0.816,O2,0
C19 H26 O9 S1,8.37e-05,0,0.753,C18 H24 O10 S1,4.52e-05,1,0.816,-C1 -H2 O1,0
C20 H28 O12,8.17e-05,0,1.5,C18 H24 O11,0.000298117,1,1.092,-C2 -H4 -O1,0
C18 H26 O11,0.00012462,0,1.114,C18 H24 O11,0.000298117,1,1.092,-H2,0
C19 H26 O11,0.000307502,0,1.043,C18 H24 O11,0.000298117,1,1.092,-C1 -H2,0
C20 H26 O11,0.000410207,0,1.047,C18 H24 O11,0.000298117,1,1.092,-C2 -H2,0
C22 H28 O12,0.000242209,0,1.111,C18 H24 O11,0.000298117,1,1.092,-C4 -H4 -O1,0
C19 H24 O12,0.000157466,0,1.172,C18 H24 O11,0.000298117,1,1.092,-C1 -O1,0
C19 H24 O11,0.000495214,0,1.073,C18 H24 O11,0.000298117,1,1.092,-C1,0
C19 H24 O13,8.13e-05,0,0.902,C18 H24 O11,0.000298117,1,1.092,-C1 -O2,1
C19 H26 O10,0.000574931,0,1.022,C18 H24 O11,0.000298117,1,1.092,-C1 -H2 O1,0
C18 H24 O9,0.001374652,0,1.048,C18 H24 O11,0.000298117,1,1.092,O2,0
C18 H26 O10,0.00029142,0,1.122,C18 H24 O11,0.000298117,1,1.092,-H2 O1,0
C18 H22 O10,0.000925667,0,1.059,C18 H24 O11,0.000298117,1,1.092,H2 O1,0
C18 H28 O9,0.000295713,0,1.109,C18 H24 O11,0.000298117,1,1.092,-H4 O2,0
C18 H24 O10,0.000601224,0,1.073,C18 H24 O11,0.000298117,1,1.092,O1,0
C18 H25 N1 O10,5.34e-05,0,0.884,C18 H24 O11,0.000298117,1,1.092,-H1 O1 -N1,1
C19 H24 O13,8.13e-05,0,0.902,C18 H24 O12,0.000131778,1,1.282,-C1 -O1,1
C20 H28 O13,3.49e-05,0,1.264,C18 H24 O12,0.000131778,1,1.282,-C2 -H4 -O1,0
C20 H26 O12,0.000152256,0,1.29,C18 H24 O12,0.000131778,1,1.282,-C2 -H2,0
C22 H28 O13,0.000101488,0,1.338,C18 H24 O12,0.000131778,1,1.282,-C4 -H4 -O1,0
C19 H24 O12,0.000157466,0,1.172,C18 H24 O12,0.000131778,1,1.282,-C1,0
C19 H26 O12,8.63e-05,0,1.433,C18 H24 O12,0.000131778,1,1.282,-C1 -H2,0
C19 H26 O11,0.000307502,0,1.043,C18 H24 O12,0.000131778,1,1.282,-C1 -H2 O1,0
C18 H26 O11,0.00012462,0,1.114,C18 H24 O12,0.000131778,1,1.282,-H2 O1,0
C18 H28 O10,9.07e-05,0,1.251,C18 H24 O12,0.000131778,1,1.282,-H4 O2,0
C18 H22 O11,0.000480739,0,1.013,C18 H24 O12,0.000131778,1,1.282,H2 O1,0
C18 H24 O10,0.000601224,0,1.073,C18 H24 O12,0.000131778,1,1.282,O2,0
C18 H24 O11,0.000273073,0,1.092,C18 H24 O12,0.000131778,1,1.282,O1,0
C22 H28 O14,4.03e-05,0,1.524,C18 H24 O13,4.79e-05,1,0.0,-C4 -H4 -O1,0
C19 H24 O13,8.13e-05,0,0.902,C18 H24 O13,4.79e-05,1,0.0,-C1,0
C20 H26 O13,7.58e-05,0,1.214,C18 H24 O13,4.79e-05,1,0.0,-C2 -H2,0
C19 H26 O13,4.88e-05,0,0.973,C18 H24 O13,4.79e-05,1,0.0,-C1 -H2,0
C18 H24 O11,0.000273073,0,1.092,C18 H24 O13,4.79e-05,1,0.0,O2,0
C18 H22 O12,0.000164404,0,1.137,C18 H24 O13,4.79e-05,1,0.0,H2 O1,0
C19 H26 O12,8.63e-05,0,1.433,C18 H24 O13,4.79e-05,1,0.0,-C1 -H2 O1,0
C18 H24 O12,0.000102765,0,1.282,C18 H24 O13,4.79e-05,1,0.0,O1,0
C18 H28 O11,4.81e-05,0,0.99,C18 H24 O13,4.79e-05,1,0.0,-H4 O2,0
C19 H24 O3,0.000129534,0,1.007,C18 H24 O2,4.76e-05,1,0.769,-C1 -O1,0
C19 H24 O2,4.83e-05,0,0.874,C18 H24 O2,4.76e-05,1,0.769,-C1,0
C20 H28 O3,0.000299269,0,0.977,C18 H24 O2,4.76e-05,1,0.769,-C2 -H4 -O1,0
C19 H24 O4,0.000404261,0,0.971,C18 H24 O2,4.76e-05,1,0.769,-C1 -O2,0
C19 H26 O2,5.87e-05,0,0.744,C18 H24 O2,4.76e-05,1,0.769,-C1 -H2,0
C18 H26 O3,0.000134335,0,0.979,C18 H24 O2,4.76e-05,1,0.769,-H2 -O1,0
C18 H26 O2,3.8e-05,0,0.924,C18 H24 O2,4.76e-05,1,0.769,-H2,0
C20 H26 O2,2.76e-05,0,0.0,C18 H24 O2,4.76e-05,1,0.769,-C2 -H2,0
C18 H22 O1,3.17e-05,0,0.0,C18 H24 O2,4.76e-05,1,0.769,H2 O1,0
C19 H24 O3,0.000129534,0,1.007,C18 H24 O3,0.000134235,1,0.873,-C1,0
C20 H28 O4,0.000537029,0,0.89,C18 H24 O3,0.000134235,1,0.873,-C2 -H4 -O1,0
C18 H26 O4,0.000363573,0,1.039,C18 H24 O3,0.000134235,1,0.873,-H2 -O1,0
C20 H26 O3,0.000180765,0,0.99,C18 H24 O3,0.000134235,1,0.873,-C2 -H2,0
C19 H26 O3,0.000163411,0,0.973,C18 H24 O3,0.000134235,1,0.873,-C1 -H2,0
C19 H24 O4,0.000404261,0,0.971,C18 H24 O3,0.000134235,1,0.873,-C1 -O1,0
C22 H28 O4,6.64e-05,0,1.072,C18 H24 O3,0.000134235,1,0.873,-C4 -H4 -O1,0
C18 H26 O3,0.000134335,0,0.979,C18 H24 O3,0.000134235,1,0.873,-H2,0
C19 H24 O5,0.000873334,0,0.962,C18 H24 O3,0.000134235,1,0.873,-C1 -O2,0
C18 H22 O2,4.75e-05,0,1.267,C18 H24 O3,0.000134235,1,0.873,H2 O1,0
C18 H24 O2,6.19e-05,0,0.769,C18 H24 O3,0.000134235,1,0.873,O1,0
C18 H26 O2,3.8e-05,0,0.924,C18 H24 O3,0.000134235,1,0.873,-H2 O1,0
C19 H26 O2,5.87e-05,0,0.744,C18 H24 O3,0.000134235,1,0.873,-C1 -H2 O1,0
C19 H24 O4,0.000404261,0,0.971,C18 H24 O4,0.000403128,1,0.941,-C1,0
C19 H26 O4,0.00043932,0,0.955,C18 H24 O4,0.000403128,1,0.941,-C1 -H2,0
C18 H26 O5,0.000777922,0,0.998,C18 H24 O4,0.000403128,1,0.941,-H2 -O1,0
C20 H26 O4,0.000483932,0,0.911,C18 H24 O4,0.000403128,1,0.941,-C2 -H2,0
C22 H28 O5,0.000231873,0,0.91,C18 H24 O4,0.000403128,1,0.941,-C4 -H4 -O1,0
C18 H26 O4,0.000363573,0,1.039,C18 H24 O4,0.000403128,1,0.941,-H2,0
C19 H24 O5,0.000873334,0,0.962,C18 H24 O4,0.000403128,1,0.941,-C1 -O1,0
C18 H24 O7 S1,5.11e-05,0,0.0,C18 H24 O4,0.000403128,1,0.941,-O3 -S1,0
C20 H28 O5,0.001033849,0,0.963,C18 H24 O4,0.000403128,1,0.941,-C2 -H4 -O1,0
C19 H24 O6,0.001456013,0,0.967,C18 H24 O4,0.000403128,1,0.941,-C1 -O2,0
C19 H26 O3,0.000163411,0,0.973,C18 H24 O4,0.000403128,1,0.941,-C1 -H2 O1,0
C18 H24 O3,0.000153833,0,0.873,C18 H24 O4,0.000403128,1,0.941,O1,0
C18 H26 O3,0.000134335,0,0.979,C18 H24 O4,0.000403128,1,0.941,-H2 O1,0
C18 H22 O3,0.000160392,0,0.853,C18 H24 O4,0.000403128,1,0.941,H2 O1,0
C18 H24 O2,6.19e-05,0,0.769,C18 H24 O4,0.000403128,1,0.941,O2,0
C19 H24 O5,0.000873334,0,0.962,C18 H24 O5,0.000941737,1,0.987,-C1,0
C19 H24 O6,0.001456013,0,0.967,C18 H24 O5,0.000941737,1,0.987,-C1 -O1,0
C20 H28 O6,0.001572227,0,0.957,C18 H24 O5,0.000941737,1,0.987,-C2 -H4 -O1,0
C18 H26 O6,0.001671464,0,0.961,C18 H24 O5,0.000941737,1,0.987,-H2 -O1,0
C19 H24 O7,0.002315674,0,0.97,C18 H24 O5,0.000941737,1,0.987,-C1 -O2,0
C22 H28 O6,0.000463482,0,0.96,C18 H24 O5,0.000941737,1,0.987,-C4 -H4 -O1,0
C19 H26 O5,0.00105955,0,0.929,C18 H24 O5,0.000941737,1,0.987,-C1 -H2,0
C20 H26 O5,0.000809693,0,0.96,C18 H24 O5,0.000941737,1,0.987,-C2 -H2,0
C18 H26 O5,0.000777922,0,0.998,C18 H24 O5,0.000941737,1,0.987,-H2,0
C18 H24 O8 S1,6.61e-05,0,0.936,C18 H24 O5,0.000941737,1,0.987,-O3 -S1,0
C18 H28 O3,8.92e-05,0,1.137,C18 H24 O5,0.000941737,1,0.987,-H4 O2,0
C18 H26 O4,0.000363573,0,1.039,C18 H24 O5,0.000941737,1,0.987,-H2 O1,0
C18 H22 O4,0.000317309,0,0.976,C18 H24 O5,0.000941737,1,0.987,H2 O1,0
C18 H24 O4,0.000428465,0,0.941,C18 H24 O5,0.000941737,1,0.987,O1,0
C19 H26 O4,0.00043932,0,0.955,C18 H24 O5,0.000941737,1,0.987,-C1 -H2 O1,0
C18 H24 O3,0.000153833,0,0.873,C18 H24 O5,0.000941737,1,0.987,O2,0
C18 H26 O6,0.001671464,0,0.961,C18 H24 O6,0.001880888,1,0.956,-H2,0
C20 H26 O6,0.001452461,0,0.963,C18 H24 O6,0.001880888,1,0.956,-C2 -H2,0
C19 H26 O6,0.001759338,0,0.944,C18 H24 O6,0.001880888,1,0.956,-C1 -H2,0
C22 H28 O7,0.000778135,0,0.961,C18 H24 O6,0.001880888,1,0.956,-C4 -H4 -O1,0
C19 H24 O7,0.002315674,0,0.97,C18 H24 O6,0.001880888,1,0.956,-C1 -O1,0
C18 H24 O7 S1,5.11e-05,0,0.0,C18 H24 O6,0.001880888,1,0.956,-O1 -S1,0
C19 H24 O8,0.002427274,0,0.963,C18 H24 O6,0.001880888,1,0.956,-C1 -O2,0
C18 H26 O7,0.001611138,0,1.006,C18 H24 O6,0.001880888,1,0.956,-H2 -O1,0
C19 H24 O6,0.001456013,0,0.967,C18 H24 O6,0.001880888,1,0.956,-C1,0
C18 H24 O9 S1,6.15e-05,0,0.839,C18 H24 O6,0.001880888,1,0.956,-O3 -S1,0
C20 H28 O7,0.001636458,0,0.987,C18 H24 O6,0.001880888,1,0.956,-C2 -H4 -O1,0
C18 H26 O5,0.000777922,0,0.998,C18 H24 O6,0.001880888,1,0.956,-H2 O1,0
C18 H24 O5,0.000953671,0,0.987,C18 H24 O6,0.001880888,1,0.956,O1,0
C18 H28 O4,0.000211425,0,0.953,C18 H24 O6,0.001880888,1,0.956,-H4 O2,0
C18 H22 O5,0.000743551,0,1.035,C18 H24 O6,0.001880888,1,0.956,H2 O1,0
C18 H24 O4,0.000428465,0,0.941,C18 H24 O6,0.001880888,1,0.956,O2,0
C19 H26 O5,0.00105955,0,0.929,C18 H24 O6,0.001880888,1,0.956,-C1 -H2 O1,0
C18 H25 N1 O5,5.75e-05,0,1.111,C18 H24 O6,0.001880888,1,0.956,-H1 O1 -N1,0
C18 H24 O10 S1,5.54e-05,0,0.816,C18 H24 O7,0.002458941,1,0.963,-O3 -S1,0
C22 H28 O8,0.000930696,0,0.952,C18 H24 O7,0.002458941,1,0.963,-C4 -H4 -O1,0
C19 H24 O8,0.002427274,0,0.963,C18 H24 O7,0.002458941,1,0.963,-C1 -O1,0
C20 H28 O8,0.001721288,0,0.973,C18 H24 O7,0.002458941,1,0.963,-C2 -H4 -O1,0
C18 H24 O8 S1,6.61e-05,0,0.936,C18 H24 O7,0.002458941,1,0.963,-O1 -S1,0
C18 H24 O7 S1,5.11e-05,0,0.0,C18 H24 O7,0.002458941,1,0.963,-S1,0
C19 H24 O9,0.00174585,0,1.025,C18 H24 O7,0.002458941,1,0.963,-C1 -O2,0
C19 H24 O7,0.002315674,0,0.97,C18 H24 O7,0.002458941,1,0.963,-C1,0
C19 H26 O7,0.002256486,0,0.954,C18 H24 O7,0.002458941,1,0.963,-C1 -H2,0
C18 H26 O8,0.001188954,0,1.048,C18 H24 O7,0.002458941,1,0.963,-H2 -O1,0
C20 H26 O7,0.001995657,0,0.963,C18 H24 O7,0.002458941,1,0.963,-C2 -H2,0
C18 H26 O7,0.001611138,0,1.006,C18 H24 O7,0.002458941,1,0.963,-H2,0
C18 H24 O5,0.000953671,0,0.987,C18 H24 O7,0.002458941,1,0.963,O2,0
C18 H22 O6,0.001553865,0,0.981,C18 H24 O7,0.002458941,1,0.963,H2 O1,0
C18 H24 O6,0.00196794,0,0.956,C18 H24 O7,0.002458941,1,0.963,O1,0
C18 H25 N1 O6,9.66e-05,0,1.131,C18 H24 O7,0.002458941,1,0.963,-H1 O1 -N1,0
C19 H26 O6,0.001759338,0,0.944,C18 H24 O7,0.002458941,1,0.963,-C1 -H2 O1,0
C18 H26 O6,0.001671464,0,0.961,C18 H24 O7,0.002458941,1,0.963,-H2 O1,0
C18 H28 O5,0.000455896,0,0.931,C18 H24 O7,0.002458941,1,0.963,-H4 O2,0
C19 H24 O10,0.000895977,0,1.014,C18 H24 O8,0.001966832,1,0.986,-C1 -O2,0
C18 H26 O8,0.001188954,0,1.048,C18 H24 O8,0.001966832,1,0.986,-H2,0
C18 H24 O9 S1,6.15e-05,0,0.839,C18 H24 O8,0.001966832,1,0.986,-O1 -S1,0
C20 H28 O9,0.001061334,0,0.991,C18 H24 O8,0.001966832,1,0.986,-C2 -H4 -O1,0
C18 H24 O8 S1,6.61e-05,0,0.936,C18 H24 O8,0.001966832,1,0.986,-S1,0
C19 H24 O8,0.002427274,0,0.963,C18 H24 O8,0.001966832,1,0.986,-C1,0
C18 H26 O9,0.000677502,0,1.078,C18 H24 O8,0.001966832,1,0.986,-H2 -O1,0
C19 H24 O9,0.00174585,0,1.025,C18 H24 O8,0.001966832,1,0.986,-C1 -O1,0
C19 H26 O8,0.002179043,0,1.007,C18 H24 O8,0.001966832,1,0.986,-C1 -H2,0
C20 H26 O8,0.00183706,0,1.003,C18 H24 O8,0.001966832,1,0.986,-C2 -H2,0
C22 H28 O9,0.000931026,0,1.04,C18 H24 O8,0.001966832,1,0.986,-C4 -H4 -O1,0
C18 H22 O7,0.00203347,0,0.96,C18 H24 O8,0.001966832,1,0.986,H2 O1,0
C18 H28 O6,0.00067606,0,0.99,C18 H24 O8,0.001966832,1,0.986,-H4 O2,0
C19 H26 O7,0.002256486,0,0.954,C18 H24 O8,0.001966832,1,0.986,-C1 -H2 O1,0
C18 H25 N1 O7,0.000111851,0,0.853,C18 H24 O8,0.001966832,1,0.986,-H1 O1 -N1,0
C18 H24 O7,0.002554128,0,0.963,C18 H24 O8,0.001966832,1,0.986,O1,0
C18 H24 O6,0.00196794,0,0.956,C18 H24 O8,0.001966832,1,0.986,O2,0
C18 H26 O7,0.001611138,0,1.006,C18 H24 O8,0.001966832,1,0.986,-H2 O1,0
C20 H26 O8 S1,5.54e-05,0,0.915,C18 H24 O8 S1,6.19e-05,1,0.936,-C2 -H2,0
C19 H24 O10 S1,5.87e-05,0,0.867,C18 H24 O8 S1,6.19e-05,1,0.936,-C1 -O2,0
C20 H28 O9 S1,5.81e-05,0,0.917,C18 H24 O8 S1,6.19e-05,1,0.936,-C2 -H4 -O1,0
C19 H26 O8 S1,7.73e-05,0,0.832,C18 H24 O8 S1,6.19e-05,1,0.936,-C1 -H2,0
C19 H24 O9 S1,4.79e-05,0,1.144,C18 H24 O8 S1,6.19e-05,1,0.936,-C1 -O1,0
C19 H24 O8 S1,3.76e-05,0,0.0,C18 H24 O8 S1,6.19e-05,1,0.936,-C1,0
C22 H28 O9 S1,4.33e-05,0,0.838,C18 H24 O8 S1,6.19e-05,1,0.936,-C4 -H4 -O1,0
C18 H26 O8 S1,7.72e-05,0,0.828,C18 H24 O8 S1,6.19e-05,1,0.936,-H2,0
C18 H24 O7 S1,5.11e-05,0,0.0,C18 H24 O8 S1,6.19e-05,1,0.936,O1,0
C18 H22 O7 S1,3.96e-05,0,0.0,C18 H24 O8 S1,6.19e-05,1,0.936,H2 O1,0
C19 H26 O7 S1,5.4e-05,0,1.265,C18 H24 O8 S1,6.19e-05,1,0.936,-C1 -H2 O1,0
C22 H28 O10,0.000641179,0,1.032,C18 H24 O9,0.001440852,1,1.048,-C4 -H4 -O1,0
C18 H24 O9 S1,6.15e-05,0,0.839,C18 H24 O9,0.001440852,1,1.048,-S1,1
C20 H26 O9,0.001398169,0,1.0,C18 H24 O9,0.001440852,1,1.048,-C2 -H2,0
C19 H24 O11,0.000495214,0,1.073,C18 H24 O9,0.001440852,1,1.048,-C1 -O2,0
C19 H26 O9,0.001291908,0,1.024,C18 H24 O9,0.001440852,1,1.048,-C1 -H2,0
C18 H24 O10 S1,5.54e-05,0,0.816,C18 H24 O9,0.001440852,1,1.048,-O1 -S1,1
C20 H28 O10,0.000599604,0,1.054,C18 H24 O9,0.001440852,1,1.048,-C2 -H4 -O1,0
C19 H24 O9,0.00174585,0,1.025,C18 H24 O9,0.001440852,1,1.048,-C1,0
C18 H26 O9,0.000677502,0,1.078,C18 H24 O9,0.001440852,1,1.048,-H2,0
C19 H24 O10,0.000895977,0,1.014,C18 H24 O9,0.001440852,1,1.048,-C1 -O1,0
C18 H26 O10,0.00029142,0,1.122,C18 H24 O9,0.001440852,1,1.048,-H2 -O1,0
C19 H26 O8,0.002179043,0,1.007,C18 H24 O9,0.001440852,1,1.048,-C1 -H2 O1,0
C18 H24 O8,0.001994221,0,0.986,C18 H24 O9,0.001440852,1,1.048,O1,0
C18 H25 N1 O8,9.24e-05,0,1.039,C18 H24 O9,0.001440852,1,1.048,-H1 O1 -N1,0
C18 H22 O8,0.002361752,0,0.997,C18 H24 O9,0.001440852,1,1.048,H2 O1,0
C18 H26 O8,0.001188954,0,1.048,C18 H24 O9,0.001440852,1,1.048,-H2 O1,0
C18 H24 O7,0.002554128,0,0.963,C18 H24 O9,0.001440852,1,1.048,O2,1
C18 H28 O7,0.000690846,0,1.009,C18 H24 O9,0.001440852,1,1.048,-H4 O2,0
C19 H24 O9 S1,4.79e-05,0,1.144,C18 H24 O9 S1,5.16e-05,1,0.839,-C1,0
C19 H24 O10 S1,5.87e-05,0,0.867,C18 H24 O9 S1,5.16e-05,1,0.839,-C1 -O1,0
C20 H28 O10 S1,6.5e-05,0,0.932,C18 H24 O9 S1,5.16e-05,1,0.839,-C2 -H4 -O1,0
C18 H26 O10 S1,4.98e-05,0,0.0,C18 H24 O9 S1,5.16e-05,1,0.839,-H2 -O1,0
C20 H26 O9 S1,5.45e-05,0,0.813,C18 H24 O9 S1,5.16e-05,1,0.839,-C2 -H2,0
C19 H26 O9 S1,8.37e-05,0,0.753,C18 H24 O9 S1,5.16e-05,1,0.839,-C1 -H2,0
C19 H26 O8 S1,7.73e-05,0,0.832,C18 H24 O9 S1,5.16e-05,1,0.839,-C1 -H2 O1,0
C18 H24 O7 S1,5.11e-05,0,0.0,C18 H24 O9 S1,5.16e-05,1,0.839,O2,0
C18 H24 O8 S1,6.61e-05,0,0.936,C18 H24 O9 S1,5.16e-05,1,0.839,O1,0
C18 H22 O8 S1,4.8e-05,0,0.958,C18 H24 O9 S1,5.16e-05,1,0.839,H2 O1,0
C18 H26 O8 S1,7.72e-05,0,0.828,C18 H24 O9 S1,5.16e-05,1,0.839,-H2 O1,0
C19 H25 N1 O1 S1,2.84e-05,0,0.0,C18 H25 N1 O1 S1,3.16e-05,1,0.0,-C1,0
C18 H24 O11,0.000273073,0,1.092,C18 H25 N1 O10,4.72e-05,1,0.884,H1 -O1 N1,0
C19 H25 N1 O11,4.37e-05,0,1.055,C18 H25 N1 O10,4.72e-05,1,0.884,-C1 -O1,0
C22 H29 N1 O11,4.22e-05,0,0.0,C18 H25 N1 O10,4.72e-05,1,0.884,-C4 -H4 -O1,0
C20 H27 N1 O10,4.51e-05,0,1.401,C18 H25 N1 O10,4.72e-05,1,0.884,-C2 -H2,0
C19 H25 N1 O10,7.19e-05,0,0.946,C18 H25 N1 O10,4.72e-05,1,0.884,-C1,0
C19 H27 N1 O9,4.66e-05,0,1.384,C18 H25 N1 O10,4.72e-05,1,0.884,-C1 -H2 O1,0
C18 H23 N1 O9,0.000114937,0,0.978,C18 H25 N1 O10,4.72e-05,1,0.884,H2 O1,0
C18 H27 N1 O9,3.46e-05,0,1.205,C18 H25 N1 O10,4.72e-05,1,0.884,-H2 O1,0
C18 H25 N1 O8,9.24e-05,0,1.039,C18 H25 N1 O10,4.72e-05,1,0.884,O2,0
C18 H25 N1 O9,9.52e-05,0,0.874,C18 H25 N1 O10,4.72e-05,1,0.884,O1,0
C18 H24 O12,0.000102765,0,1.282,C18 H25 N1 O11,4.15e-05,1,0.0,H1 -O1 N1,0
