mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C22 H29 N1 O10,4.3e-05,4,1.221,C21 H27 N1 O11,4.33e-05,5,1.036,-C1 -H2 O1,0
C21 H29 N1 O10,4.01e-05,4,1.302,C21 H27 N1 O11,4.33e-05,5,1.036,-H2 O1,0
C21 H25 N1 O10,6.69e-05,4,0.961,C21 H27 N1 O11,4.33e-05,5,1.036,H2 O1,1
C21 H27 N1 O10,6.86e-05,4,0.863,C21 H27 N1 O11,4.33e-05,5,1.036,O1,1
C21 H26 O13,0.000112285,4,0.987,C21 H27 N1 O12,2.59e-05,5,0.0,H1 -O1 N1,0
C22 H29 N1 O12,3.29e-05,4,0.0,C21 H27 N1 O12,2.59e-05,5,0.0,-C1 -H2,0
C21 H29 N1 O12,2.65e-05,4,0.0,C21 H27 N1 O12,2.59e-05,5,0.0,-H2,0
C22 H27 N1 O12,2.67e-05,4,0.0,C21 H27 N1 O12,2.59e-05,5,0.0,-C1,0
C21 H27 N1 O11,4.18e-05,4,1.036,C21 H27 N1 O12,2.59e-05,5,0.0,O1,0
C21 H25 N1 O11,4.47e-05,4,0.96,C21 H27 N1 O12,2.59e-05,5,0.0,H2 O1,0
C21 H27 N1 O10,6.86e-05,4,0.863,C21 H27 N1 O12,2.59e-05,5,0.0,O2,0
C22 H29 N1 O11,3.51e-05,4,1.088,C21 H27 N1 O12,2.59e-05,5,0.0,-C1 -H2 O1,0
C21 H29 N1 O11,2.92e-05,4,0.0,C21 H27 N1 O12,2.59e-05,5,0.0,-H2 O1,0
C21 H29 N1 O6,3.47e-05,4,1.159,C21 H27 N1 O5,2.42e-05,5,0.883,-H2 -O1,0
C22 H27 N1 O7,3.49e-05,4,1.106,C21 H27 N1 O5,2.42e-05,5,0.883,-C1 -O2,0
C22 H27 N1 O6,3.53e-05,4,0.793,C21 H27 N1 O5,2.42e-05,5,0.883,-C1 -O1,0
C21 H26 O6,0.000502752,4,1.038,C21 H27 N1 O5,2.42e-05,5,0.883,H1 -O1 N1,0
C22 H27 N1 O6,3.53e-05,4,0.793,C21 H27 N1 O6,3.84e-05,5,0.774,-C1,0
C21 H26 O7,0.000956307,4,0.974,C21 H27 N1 O6,3.84e-05,5,0.774,H1 -O1 N1,0
C22 H29 N1 O6,3.62e-05,4,0.856,C21 H27 N1 O6,3.84e-05,5,0.774,-C1 -H2,0
C22 H27 N1 O8,6.65e-05,4,0.916,C21 H27 N1 O6,3.84e-05,5,0.774,-C1 -O2,0
C22 H27 N1 O7,3.49e-05,4,1.106,C21 H27 N1 O6,3.84e-05,5,0.774,-C1 -O1,0
C21 H29 N1 O6,3.47e-05,4,1.159,C21 H27 N1 O6,3.84e-05,5,0.774,-H2,0
C21 H29 N1 O7,5.92e-05,4,1.181,C21 H27 N1 O6,3.84e-05,5,0.774,-H2 -O1,0
C21 H27 N1 O5,2.74e-05,4,0.883,C21 H27 N1 O6,3.84e-05,5,0.774,O1,0
C22 H27 N1 O7,3.49e-05,4,1.106,C21 H27 N1 O7,7.54e-05,5,0.883,-C1,0
C23 H31 N1 O8,5.68e-05,4,0.662,C21 H27 N1 O7,7.54e-05,5,0.883,-C2 -H4 -O1,0
C21 H29 N1 O7,5.92e-05,4,1.181,C21 H27 N1 O7,7.54e-05,5,0.883,-H2,0
C21 H29 N1 O8,6.58e-05,4,0.933,C21 H27 N1 O7,7.54e-05,5,0.883,-H2 -O1,0
C22 H29 N1 O7,5.75e-05,4,0.55,C21 H27 N1 O7,7.54e-05,5,0.883,-C1 -H2,0
C23 H29 N1 O7,4.48e-05,4,1.208,C21 H27 N1 O7,7.54e-05,5,0.883,-C2 -H2,0
C22 H27 N1 O8,6.65e-05,4,0.916,C21 H27 N1 O7,7.54e-05,5,0.883,-C1 -O1,0
C22 H27 N1 O9,5.46e-05,4,1.108,C21 H27 N1 O7,7.54e-05,5,0.883,-C1 -O2,0
C21 H26 O8,0.000991707,4,1.022,C21 H27 N1 O7,7.54e-05,5,0.883,H1 -O1 N1,0
C21 H25 N1 O6,4.58e-05,4,1.087,C21 H27 N1 O7,7.54e-05,5,0.883,H2 O1,0
C21 H29 N1 O6,3.47e-05,4,1.159,C21 H27 N1 O7,7.54e-05,5,0.883,-H2 O1,0
C21 H27 N1 O5,2.74e-05,4,0.883,C21 H27 N1 O7,7.54e-05,5,0.883,O2,0
C22 H29 N1 O6,3.62e-05,4,0.856,C21 H27 N1 O7,7.54e-05,5,0.883,-C1 -H2 O1,0
C21 H27 N1 O6,4.96e-05,4,0.774,C21 H27 N1 O7,7.54e-05,5,0.883,O1,0
C22 H27 N1 O10,5.38e-05,4,1.203,C21 H27 N1 O8,7.31e-05,5,0.858,-C1 -O2,0
C22 H29 N1 O8,7.07e-05,4,0.857,C21 H27 N1 O8,7.31e-05,5,0.858,-C1 -H2,0
C22 H27 N1 O8,6.65e-05,4,0.916,C21 H27 N1 O8,7.31e-05,5,0.858,-C1,0
C23 H29 N1 O8,4.34e-05,4,0.767,C21 H27 N1 O8,7.31e-05,5,0.858,-C2 -H2,0
C21 H29 N1 O9,5.03e-05,4,0.966,C21 H27 N1 O8,7.31e-05,5,0.858,-H2 -O1,0
C25 H31 N1 O9,2.8e-05,4,1.279,C21 H27 N1 O8,7.31e-05,5,0.858,-C4 -H4 -O1,0
C23 H31 N1 O9,5.12e-05,4,1.156,C21 H27 N1 O8,7.31e-05,5,0.858,-C2 -H4 -O1,0
C21 H29 N1 O8,6.58e-05,4,0.933,C21 H27 N1 O8,7.31e-05,5,0.858,-H2,0
C22 H27 N1 O9,5.46e-05,4,1.108,C21 H27 N1 O8,7.31e-05,5,0.858,-C1 -O1,0
C21 H26 O9,0.001011151,4,1.032,C21 H27 N1 O8,7.31e-05,5,0.858,H1 -O1 N1,0
C21 H27 N1 O7,8.54e-05,4,0.883,C21 H27 N1 O8,7.31e-05,5,0.858,O1,0
C21 H27 N1 O6,4.96e-05,4,0.774,C21 H27 N1 O8,7.31e-05,5,0.858,O2,0
C21 H25 N1 O7,7.23e-05,4,0.831,C21 H27 N1 O8,7.31e-05,5,0.858,H2 O1,0
C21 H29 N1 O7,5.92e-05,4,1.181,C21 H27 N1 O8,7.31e-05,5,0.858,-H2 O1,0
C22 H29 N1 O7,5.75e-05,4,0.55,C21 H27 N1 O8,7.31e-05,5,0.858,-C1 -H2 O1,0
C21 H31 N1 O6,3.03e-05,4,1.182,C21 H27 N1 O8,7.31e-05,5,0.858,-H4 O2,0
C22 H27 N1 O11,3.48e-05,4,1.405,C21 H27 N1 O9,6.94e-05,5,0.901,-C1 -O2,0
C21 H29 N1 O10,4.01e-05,4,1.302,C21 H27 N1 O9,6.94e-05,5,0.901,-H2 -O1,0
C22 H27 N1 O10,5.38e-05,4,1.203,C21 H27 N1 O9,6.94e-05,5,0.901,-C1 -O1,0
C22 H27 N1 O9,5.46e-05,4,1.108,C21 H27 N1 O9,6.94e-05,5,0.901,-C1,0
C21 H26 O10,0.00078511,4,0.958,C21 H27 N1 O9,6.94e-05,5,0.901,H1 -O1 N1,0
C23 H29 N1 O9,5.42e-05,4,0.775,C21 H27 N1 O9,6.94e-05,5,0.901,-C2 -H2,0
C21 H29 N1 O9,5.03e-05,4,0.966,C21 H27 N1 O9,6.94e-05,5,0.901,-H2,0
C22 H29 N1 O9,5.89e-05,4,0.837,C21 H27 N1 O9,6.94e-05,5,0.901,-C1 -H2,0
C25 H31 N1 O10,3.64e-05,4,1.102,C21 H27 N1 O9,6.94e-05,5,0.901,-C4 -H4 -O1,0
C23 H31 N1 O10,4.24e-05,4,0.0,C21 H27 N1 O9,6.94e-05,5,0.901,-C2 -H4 -O1,0
C22 H29 N1 O8,7.07e-05,4,0.857,C21 H27 N1 O9,6.94e-05,5,0.901,-C1 -H2 O1,0
C21 H27 N1 O7,8.54e-05,4,0.883,C21 H27 N1 O9,6.94e-05,5,0.901,O2,0
C21 H29 N1 O8,6.58e-05,4,0.933,C21 H27 N1 O9,6.94e-05,5,0.901,-H2 O1,0
C21 H25 N1 O8,7.98e-05,4,1.024,C21 H27 N1 O9,6.94e-05,5,0.901,H2 O1,0
C21 H31 N1 O7,2.83e-05,4,1.293,C21 H27 N1 O9,6.94e-05,5,0.901,-H4 O2,0
C21 H27 N1 O8,8.52e-05,4,0.858,C21 H27 N1 O9,6.94e-05,5,0.901,O1,0
C23 H30 N2 O9,2.89e-05,4,0.0,C21 H28 N2 O9,2.54e-05,5,0.0,-C2 -H2,0
C21 H27 N1 O10,6.86e-05,4,0.863,C21 H28 N2 O9,2.54e-05,5,0.0,H1 -O1 N1,0
C22 H28 O11,0.000430337,4,1.012,C21 H28 O10,0.000621117,5,0.999,-C1 -O1,0
C22 H28 O10,0.0006063,4,0.988,C21 H28 O10,0.000621117,5,0.999,-C1,0
C22 H30 O10,0.000507657,4,0.968,C21 H28 O10,0.000621117,5,0.999,-C1 -H2,0
C22 H28 O12,0.000245936,4,0.938,C21 H28 O10,0.000621117,5,0.999,-C1 -O2,0
C21 H30 O11,0.000230428,4,0.957,C21 H28 O10,0.000621117,5,0.999,-H2 -O1,0
C23 H32 O11,0.000256141,4,1.015,C21 H28 O10,0.000621117,5,0.999,-C2 -H4 -O1,0
C21 H30 O10,0.000452208,4,0.938,C21 H28 O10,0.000621117,5,0.999,-H2,0
C25 H32 O11,0.000304634,4,1.0,C21 H28 O10,0.000621117,5,0.999,-C4 -H4 -O1,0
C23 H30 O10,0.000506604,4,0.976,C21 H28 O10,0.000621117,5,0.999,-C2 -H2,0
C21 H30 O9,0.000749961,4,0.935,C21 H28 O10,0.000621117,5,0.999,-H2 O1,0
C21 H28 O8,0.001041852,4,1.015,C21 H28 O10,0.000621117,5,0.999,O2,0
C22 H30 O9,0.000691295,4,0.962,C21 H28 O10,0.000621117,5,0.999,-C1 -H2 O1,0
C21 H26 O9,0.001011151,4,1.032,C21 H28 O10,0.000621117,5,0.999,H2 O1,0
C21 H28 O9,0.001007582,4,0.986,C21 H28 O10,0.000621117,5,0.999,O1,0
C21 H29 N1 O9,5.03e-05,4,0.966,C21 H28 O10,0.000621117,5,0.999,-H1 O1 -N1,0
C21 H32 O8,0.000489017,4,0.947,C21 H28 O10,0.000621117,5,0.999,-H4 O2,0
C22 H28 O13,0.000114063,4,1.041,C21 H28 O11,0.000307937,5,0.973,-C1 -O2,0
C22 H30 O11,0.000305461,4,0.958,C21 H28 O11,0.000307937,5,0.973,-C1 -H2,0
C23 H30 O11,0.000334917,4,0.983,C21 H28 O11,0.000307937,5,0.973,-C2 -H2,0
C21 H30 O11,0.000230428,4,0.957,C21 H28 O11,0.000307937,5,0.973,-H2,0
C25 H32 O12,0.000214365,4,0.903,C21 H28 O11,0.000307937,5,0.973,-C4 -H4 -O1,0
C22 H28 O12,0.000245936,4,0.938,C21 H28 O11,0.000307937,5,0.973,-C1 -O1,0
C21 H30 O12,9.5e-05,4,0.914,C21 H28 O11,0.000307937,5,0.973,-H2 -O1,0
C23 H32 O12,0.000135368,4,0.973,C21 H28 O11,0.000307937,5,0.973,-C2 -H4 -O1,0
C22 H28 O11,0.000430337,4,1.012,C21 H28 O11,0.000307937,5,0.973,-C1,0
C21 H26 O10,0.00078511,4,0.958,C21 H28 O11,0.000307937,5,0.973,H2 O1,0
C21 H28 O9,0.001007582,4,0.986,C21 H28 O11,0.000307937,5,0.973,O2,0
C21 H29 N1 O10,4.01e-05,4,1.302,C21 H28 O11,0.000307937,5,0.973,-H1 O1 -N1,0
C21 H30 O10,0.000452208,4,0.938,C21 H28 O11,0.000307937,5,0.973,-H2 O1,0
C21 H32 O9,0.000428154,4,0.898,C21 H28 O11,0.000307937,5,0.973,-H4 O2,0
C21 H28 O10,0.000621837,4,0.999,C21 H28 O11,0.000307937,5,0.973,O1,0
C22 H30 O10,0.000507657,4,0.968,C21 H28 O11,0.000307937,5,0.973,-C1 -H2 O1,0
C22 H30 O12,0.000139678,4,0.907,C21 H28 O12,0.000181011,5,0.922,-C1 -H2,0
C23 H32 O13,6.8e-05,4,0.925,C21 H28 O12,0.000181011,5,0.922,-C2 -H4 -O1,0
C22 H28 O14,5.4e-05,4,1.35,C21 H28 O12,0.000181011,5,0.922,-C1 -O2,0
C25 H32 O13,0.000132634,4,0.887,C21 H28 O12,0.000181011,5,0.922,-C4 -H4 -O1,0
C21 H30 O13,4.54e-05,4,0.0,C21 H28 O12,0.000181011,5,0.922,-H2 -O1,0
C23 H30 O12,0.000211819,4,0.946,C21 H28 O12,0.000181011,5,0.922,-C2 -H2,0
C22 H28 O12,0.000245936,4,0.938,C21 H28 O12,0.000181011,5,0.922,-C1,0
C22 H28 O13,0.000114063,4,1.041,C21 H28 O12,0.000181011,5,0.922,-C1 -O1,0
C21 H30 O12,9.5e-05,4,0.914,C21 H28 O12,0.000181011,5,0.922,-H2,0
C21 H28 O11,0.00031663,4,0.973,C21 H28 O12,0.000181011,5,0.922,O1,0
C21 H28 O10,0.000621837,4,0.999,C21 H28 O12,0.000181011,5,0.922,O2,0
C21 H29 N1 O11,2.92e-05,4,0.0,C21 H28 O12,0.000181011,5,0.922,-H1 O1 -N1,0
C22 H30 O11,0.000305461,4,0.958,C21 H28 O12,0.000181011,5,0.922,-C1 -H2 O1,0
C21 H30 O11,0.000230428,4,0.957,C21 H28 O12,0.000181011,5,0.922,-H2 O1,0
C21 H26 O11,0.00047167,4,0.99,C21 H28 O12,0.000181011,5,0.922,H2 O1,0
C21 H32 O10,0.00022954,4,0.906,C21 H28 O12,0.000181011,5,0.922,-H4 O2,0
C21 H30 O13,4.54e-05,4,0.0,C21 H28 O13,5.86e-05,5,0.854,-H2,0
C22 H28 O13,0.000114063,4,1.041,C21 H28 O13,5.86e-05,5,0.854,-C1,0
C22 H28 O14,5.4e-05,4,1.35,C21 H28 O13,5.86e-05,5,0.854,-C1 -O1,0
C22 H30 O13,7.81e-05,4,0.876,C21 H28 O13,5.86e-05,5,0.854,-C1 -H2,0
C23 H30 O13,0.000120484,4,0.949,C21 H28 O13,5.86e-05,5,0.854,-C2 -H2,0
C25 H32 O14,7.48e-05,4,0.88,C21 H28 O13,5.86e-05,5,0.854,-C4 -H4 -O1,0
C21 H28 O12,0.000196341,4,0.922,C21 H28 O13,5.86e-05,5,0.854,O1,0
C21 H29 N1 O12,2.65e-05,4,0.0,C21 H28 O13,5.86e-05,5,0.854,-H1 O1 -N1,0
C22 H30 O12,0.000139678,4,0.907,C21 H28 O13,5.86e-05,5,0.854,-C1 -H2 O1,0
C21 H30 O12,9.5e-05,4,0.914,C21 H28 O13,5.86e-05,5,0.854,-H2 O1,0
C21 H32 O11,0.000120951,4,0.851,C21 H28 O13,5.86e-05,5,0.854,-H4 O2,0
C21 H26 O12,0.00029463,4,0.862,C21 H28 O13,5.86e-05,5,0.854,H2 O1,0
C21 H28 O11,0.00031663,4,0.973,C21 H28 O13,5.86e-05,5,0.854,O2,0
C22 H28 O5,0.000182572,4,1.003,C21 H28 O3,3.53e-05,5,0.989,-C1 -O2,0
C23 H32 O4,3.79e-05,4,1.369,C21 H28 O3,3.53e-05,5,0.989,-C2 -H4 -O1,0
C21 H30 O4,0.00011258,4,0.751,C21 H28 O3,3.53e-05,5,0.989,-H2 -O1,0
C21 H30 O3,3.39e-05,4,0.0,C21 H28 O3,3.53e-05,5,0.989,-H2,0
C22 H28 O4,6.89e-05,4,0.948,C21 H28 O3,3.53e-05,5,0.989,-C1 -O1,0
C22 H28 O5,0.000182572,4,1.003,C21 H28 O4,0.000103858,5,0.966,-C1 -O1,0
C23 H32 O5,0.000144003,4,0.912,C21 H28 O4,0.000103858,5,0.966,-C2 -H4 -O1,0
C21 H30 O5,0.000282287,4,0.968,C21 H28 O4,0.000103858,5,0.966,-H2 -O1,0
C22 H28 O4,6.89e-05,4,0.948,C21 H28 O4,0.000103858,5,0.966,-C1,0
C22 H28 O6,0.000384896,4,1.0,C21 H28 O4,0.000103858,5,0.966,-C1 -O2,0
C25 H32 O5,3.99e-05,4,1.303,C21 H28 O4,0.000103858,5,0.966,-C4 -H4 -O1,0
C22 H30 O4,7.6e-05,4,0.876,C21 H28 O4,0.000103858,5,0.966,-C1 -H2,0
C21 H30 O4,0.00011258,4,0.751,C21 H28 O4,0.000103858,5,0.966,-H2,0
C21 H30 O3,3.39e-05,4,0.0,C21 H28 O4,0.000103858,5,0.966,-H2 O1,0
C21 H28 O3,3.57e-05,4,0.989,C21 H28 O4,0.000103858,5,0.966,O1,0
C25 H32 O6,0.000115244,4,1.095,C21 H28 O5,0.000331949,5,1.027,-C4 -H4 -O1,0
C22 H28 O5,0.000182572,4,1.003,C21 H28 O5,0.000331949,5,1.027,-C1,0
C22 H30 O5,0.000192841,4,1.046,C21 H28 O5,0.000331949,5,1.027,-C1 -H2,0
C21 H30 O5,0.000282287,4,0.968,C21 H28 O5,0.000331949,5,1.027,-H2,1
C22 H28 O6,0.000384896,4,1.0,C21 H28 O5,0.000331949,5,1.027,-C1 -O1,0
C23 H32 O6,0.000277786,4,1.007,C21 H28 O5,0.000331949,5,1.027,-C2 -H4 -O1,0
C23 H30 O5,0.000119323,4,1.043,C21 H28 O5,0.000331949,5,1.027,-C2 -H2,0
C21 H30 O6,0.000532599,4,1.033,C21 H28 O5,0.000331949,5,1.027,-H2 -O1,0
C22 H28 O7,0.000642571,4,0.984,C21 H28 O5,0.000331949,5,1.027,-C1 -O2,0
C21 H28 O4,0.000107547,4,0.966,C21 H28 O5,0.000331949,5,1.027,O1,1
C22 H30 O4,7.6e-05,4,0.876,C21 H28 O5,0.000331949,5,1.027,-C1 -H2 O1,1
C21 H28 O3,3.57e-05,4,0.989,C21 H28 O5,0.000331949,5,1.027,O2,0
C21 H26 O4,9.91e-05,4,0.918,C21 H28 O5,0.000331949,5,1.027,H2 O1,1
C21 H30 O4,0.00011258,4,0.751,C21 H28 O5,0.000331949,5,1.027,-H2 O1,1
C22 H28 O7,0.000642571,4,0.984,C21 H28 O6,0.000657174,5,0.998,-C1 -O1,0
C22 H28 O6,0.000384896,4,1.0,C21 H28 O6,0.000657174,5,0.998,-C1,0
C21 H30 O7,0.000904063,4,0.972,C21 H28 O6,0.000657174,5,0.998,-H2 -O1,0
C23 H30 O6,0.000280276,4,0.992,C21 H28 O6,0.000657174,5,0.998,-C2 -H2,0
C23 H32 O7,0.000504467,4,1.022,C21 H28 O6,0.000657174,5,0.998,-C2 -H4 -O1,0
C21 H30 O6,0.000532599,4,1.033,C21 H28 O6,0.000657174,5,0.998,-H2,0
C22 H30 O6,0.000443011,4,0.979,C21 H28 O6,0.000657174,5,0.998,-C1 -H2,0
C22 H28 O8,0.000801309,4,1.01,C21 H28 O6,0.000657174,5,0.998,-C1 -O2,0
C25 H32 O7,0.00022117,4,1.025,C21 H28 O6,0.000657174,5,0.998,-C4 -H4 -O1,0
C21 H26 O5,0.000229387,4,1.033,C21 H28 O6,0.000657174,5,0.998,H2 O1,0
C21 H28 O4,0.000107547,4,0.966,C21 H28 O6,0.000657174,5,0.998,O2,0
C22 H30 O5,0.000192841,4,1.046,C21 H28 O6,0.000657174,5,0.998,-C1 -H2 O1,0
C21 H32 O4,6.24e-05,4,1.303,C21 H28 O6,0.000657174,5,0.998,-H4 O2,0
C21 H28 O5,0.000323311,4,1.027,C21 H28 O6,0.000657174,5,0.998,O1,0
C21 H30 O5,0.000282287,4,0.968,C21 H28 O6,0.000657174,5,0.998,-H2 O1,0
C22 H28 O8,0.000801309,4,1.01,C21 H28 O7,0.000977286,5,0.978,-C1 -O1,0
C23 H30 O7,0.000466588,4,1.028,C21 H28 O7,0.000977286,5,0.978,-C2 -H2,0
C23 H32 O8,0.000610184,4,0.973,C21 H28 O7,0.000977286,5,0.978,-C2 -H4 -O1,0
C22 H28 O7,0.000642571,4,0.984,C21 H28 O7,0.000977286,5,0.978,-C1,0
C22 H28 O9,0.000840066,4,1.016,C21 H28 O7,0.000977286,5,0.978,-C1 -O2,0
C21 H30 O7,0.000904063,4,0.972,C21 H28 O7,0.000977286,5,0.978,-H2,0
C22 H30 O7,0.000711515,4,0.98,C21 H28 O7,0.000977286,5,0.978,-C1 -H2,0
C21 H30 O8,0.000892192,4,0.951,C21 H28 O7,0.000977286,5,0.978,-H2 -O1,0
C25 H32 O8,0.000349222,4,0.969,C21 H28 O7,0.000977286,5,0.978,-C4 -H4 -O1,0
C21 H26 O6,0.000502752,4,1.038,C21 H28 O7,0.000977286,5,0.978,H2 O1,0
C22 H30 O6,0.000443011,4,0.979,C21 H28 O7,0.000977286,5,0.978,-C1 -H2 O1,0
C21 H29 N1 O6,3.47e-05,4,1.159,C21 H28 O7,0.000977286,5,0.978,-H1 O1 -N1,0
C21 H30 O6,0.000532599,4,1.033,C21 H28 O7,0.000977286,5,0.978,-H2 O1,0
C21 H28 O5,0.000323311,4,1.027,C21 H28 O7,0.000977286,5,0.978,O2,0
C21 H32 O5,0.000226403,4,0.948,C21 H28 O7,0.000977286,5,0.978,-H4 O2,0
C21 H28 O6,0.000658801,4,0.998,C21 H28 O7,0.000977286,5,0.978,O1,0
C22 H28 O9,0.000840066,4,1.016,C21 H28 O8,0.001057662,5,1.015,-C1 -O1,0
C25 H32 O9,0.000431954,4,0.996,C21 H28 O8,0.001057662,5,1.015,-C4 -H4 -O1,0
C21 H30 O8,0.000892192,4,0.951,C21 H28 O8,0.001057662,5,1.015,-H2,0
C23 H30 O8,0.000701841,4,0.983,C21 H28 O8,0.001057662,5,1.015,-C2 -H2,0
C23 H32 O9,0.000570135,4,0.971,C21 H28 O8,0.001057662,5,1.015,-C2 -H4 -O1,0
C22 H30 O8,0.000810452,4,0.974,C21 H28 O8,0.001057662,5,1.015,-C1 -H2,0
C22 H28 O10,0.0006063,4,0.988,C21 H28 O8,0.001057662,5,1.015,-C1 -O2,0
C21 H30 O9,0.000749961,4,0.935,C21 H28 O8,0.001057662,5,1.015,-H2 -O1,0
C22 H28 O8,0.000801309,4,1.01,C21 H28 O8,0.001057662,5,1.015,-C1,0
C21 H29 N1 O7,5.92e-05,4,1.181,C21 H28 O8,0.001057662,5,1.015,-H1 O1 -N1,0
C21 H26 O7,0.000956307,4,0.974,C21 H28 O8,0.001057662,5,1.015,H2 O1,0
C22 H30 O7,0.000711515,4,0.98,C21 H28 O8,0.001057662,5,1.015,-C1 -H2 O1,0
C21 H30 O7,0.000904063,4,0.972,C21 H28 O8,0.001057662,5,1.015,-H2 O1,0
C21 H32 O6,0.000418841,4,0.928,C21 H28 O8,0.001057662,5,1.015,-H4 O2,0
C21 H28 O7,0.000999651,4,0.978,C21 H28 O8,0.001057662,5,1.015,O1,0
C21 H28 O6,0.000658801,4,0.998,C21 H28 O8,0.001057662,5,1.015,O2,0
C21 H30 O9,0.000749961,4,0.935,C21 H28 O9,0.000993769,5,0.986,-H2,0
C22 H28 O10,0.0006063,4,0.988,C21 H28 O9,0.000993769,5,0.986,-C1 -O1,0
C22 H28 O11,0.000430337,4,1.012,C21 H28 O9,0.000993769,5,0.986,-C1 -O2,0
C22 H28 O9,0.000840066,4,1.016,C21 H28 O9,0.000993769,5,0.986,-C1,0
C22 H30 O9,0.000691295,4,0.962,C21 H28 O9,0.000993769,5,0.986,-C1 -H2,0
C21 H30 O10,0.000452208,4,0.938,C21 H28 O9,0.000993769,5,0.986,-H2 -O1,0
C23 H30 O9,0.000628854,4,0.994,C21 H28 O9,0.000993769,5,0.986,-C2 -H2,0
C25 H32 O10,0.000387818,4,0.971,C21 H28 O9,0.000993769,5,0.986,-C4 -H4 -O1,0
C23 H32 O10,0.00042792,4,1.033,C21 H28 O9,0.000993769,5,0.986,-C2 -H4 -O1,0
C22 H30 O8,0.000810452,4,0.974,C21 H28 O9,0.000993769,5,0.986,-C1 -H2 O1,0
C21 H29 N1 O8,6.58e-05,4,0.933,C21 H28 O9,0.000993769,5,0.986,-H1 O1 -N1,0
C21 H28 O8,0.001041852,4,1.015,C21 H28 O9,0.000993769,5,0.986,O1,0
C21 H26 O8,0.000991707,4,1.022,C21 H28 O9,0.000993769,5,0.986,H2 O1,0
C21 H28 O7,0.000999651,4,0.978,C21 H28 O9,0.000993769,5,0.986,O2,0
C21 H30 O8,0.000892192,4,0.951,C21 H28 O9,0.000993769,5,0.986,-H2 O1,0
C21 H32 O7,0.000516735,4,0.936,C21 H28 O9,0.000993769,5,0.986,-H4 O2,0
C21 H30 O8 S1,4.45e-05,4,0.0,C21 H28 O9 S1,2.95e-05,5,0.0,-H2 O1,0
C22 H31 N1 O10,3.42e-05,4,0.962,C21 H29 N1 O10,5.22e-05,5,1.302,-C1 -H2,1
C22 H29 N1 O12,3.29e-05,4,0.0,C21 H29 N1 O10,5.22e-05,5,1.302,-C1 -O2,0
C22 H29 N1 O10,4.3e-05,4,1.221,C21 H29 N1 O10,5.22e-05,5,1.302,-C1,0
C23 H31 N1 O10,4.24e-05,4,0.0,C21 H29 N1 O10,5.22e-05,5,1.302,-C2 -H2,0
C25 H33 N1 O11,2.68e-05,4,0.985,C21 H29 N1 O10,5.22e-05,5,1.302,-C4 -H4 -O1,0
C22 H29 N1 O11,3.51e-05,4,1.088,C21 H29 N1 O10,5.22e-05,5,1.302,-C1 -O1,0
C21 H28 O11,0.00031663,4,0.973,C21 H29 N1 O10,5.22e-05,5,1.302,H1 -O1 N1,1
C22 H31 N1 O9,3.22e-05,4,1.385,C21 H29 N1 O10,5.22e-05,5,1.302,-C1 -H2 O1,0
C21 H33 N1 O8,2.73e-05,4,0.0,C21 H29 N1 O10,5.22e-05,5,1.302,-H4 O2,0
C21 H27 N1 O9,7.7e-05,4,0.901,C21 H29 N1 O10,5.22e-05,5,1.302,H2 O1,1
C21 H29 N1 O9,5.03e-05,4,0.966,C21 H29 N1 O10,5.22e-05,5,1.302,O1,1
C21 H31 N1 O9,3.33e-05,4,0.787,C21 H29 N1 O10,5.22e-05,5,1.302,-H2 O1,1
C21 H29 N1 O8,6.58e-05,4,0.933,C21 H29 N1 O10,5.22e-05,5,1.302,O2,1
C22 H29 N1 O8,7.07e-05,4,0.857,C21 H29 N1 O6,4.02e-05,5,1.159,-C1 -O2,1
C21 H31 N1 O7,2.83e-05,4,1.293,C21 H29 N1 O6,4.02e-05,5,1.159,-H2 -O1,0
C22 H29 N1 O6,3.62e-05,4,0.856,C21 H29 N1 O6,4.02e-05,5,1.159,-C1,1
C22 H31 N1 O6,2.82e-05,4,1.262,C21 H29 N1 O6,4.02e-05,5,1.159,-C1 -H2,0
C22 H29 N1 O7,5.75e-05,4,0.55,C21 H29 N1 O6,4.02e-05,5,1.159,-C1 -O1,1
C21 H28 O7,0.000999651,4,0.978,C21 H29 N1 O6,4.02e-05,5,1.159,H1 -O1 N1,0
C21 H31 N1 O6,3.03e-05,4,1.182,C21 H29 N1 O6,4.02e-05,5,1.159,-H2,0
C21 H27 N1 O5,2.74e-05,4,0.883,C21 H29 N1 O6,4.02e-05,5,1.159,H2 O1,1
C21 H31 N1 O8,4.4e-05,4,0.745,C21 H29 N1 O7,6.99e-05,5,1.181,-H2 -O1,1
C22 H29 N1 O7,5.75e-05,4,0.55,C21 H29 N1 O7,6.99e-05,5,1.181,-C1,1
C22 H29 N1 O9,5.89e-05,4,0.837,C21 H29 N1 O7,6.99e-05,5,1.181,-C1 -O2,1
C21 H28 O8,0.001041852,4,1.015,C21 H29 N1 O7,6.99e-05,5,1.181,H1 -O1 N1,0
C22 H31 N1 O7,5.25e-05,4,0.92,C21 H29 N1 O7,6.99e-05,5,1.181,-C1 -H2,1
C22 H29 N1 O8,7.07e-05,4,0.857,C21 H29 N1 O7,6.99e-05,5,1.181,-C1 -O1,1
